,2023-01-31,2022-01-31,2021-01-31,2020-01-31
Tax Effect Of Unusual Items,-224070000.0,69561357.70235,585900000.0,70470000.0
Tax Rate For Calcs,0.21,0.057441,0.27,0.27
Normalized EBITDA,6711000000.0,2635000000.0,1131000000.0,2337000000.0
Total Unusual Items,-1067000000.0,1211000000.0,2170000000.0,261000000.0
Total Unusual Items Excluding Goodwill,-1067000000.0,1211000000.0,2170000000.0,261000000.0
Net Income From Continuing Operation Net Minority Interest,208000000.0,1444000000.0,4072000000.0,126000000.0
Reconciled Depreciation,3786000000.0,3298000000.0,2846000000.0,2135000000.0
Reconciled Cost Of Revenue,8360000000.0,7026000000.0,5438000000.0,4235000000.0
EBITDA,5644000000.0,3846000000.0,3301000000.0,2598000000.0
EBIT,1858000000.0,548000000.0,455000000.0,463000000.0
Normalized Income,1050930000.0,302561357.70235,2487900000.0,-64530000.0
Net Income From Continuing And Discontinued Operation,208000000.0,1444000000.0,4072000000.0,126000000.0
Total Expenses,29494000000.0,25944000000.0,20797000000.0,16635000000.0
Total Operating Income As Reported,1030000000.0,548000000.0,455000000.0,297000000.0
Diluted Average Shares,997000000.0,974000000.0,930000000.0,850000000.0
Basic Average Shares,992000000.0,955000000.0,908000000.0,829000000.0
Diluted EPS,0.21,1.48,4.38,0.15
Basic EPS,0.21,1.51,4.48,0.15
Diluted NI Availto Com Stockholders,208000000.0,1444000000.0,4072000000.0,126000000.0
Net Income Common Stockholders,208000000.0,1444000000.0,4072000000.0,126000000.0
Net Income,208000000.0,1444000000.0,4072000000.0,126000000.0
Net Income Including Noncontrolling Interests,208000000.0,1444000000.0,4072000000.0,126000000.0
Net Income Continuous Operations,208000000.0,1444000000.0,4072000000.0,126000000.0
Tax Provision,452000000.0,88000000.0,-1511000000.0,580000000.0
Pretax Income,660000000.0,1532000000.0,2561000000.0,706000000.0
Other Income Expense,-1198000000.0,984000000.0,2106000000.0,243000000.0
Other Non Operating Income Expenses,-131000000.0,-227000000.0,-64000000.0,-18000000.0
Special Income Charges,-828000000.0,-51000000.0,0.0,-166000000.0
Other Special Charges,,,,166000000.0
Write Off,491000000.0,51000000.0,,
Restructuring And Mergern Acquisition,828000000.0,,,
Gain On Sale Of Security,-239000000.0,1211000000.0,2170000000.0,427000000.0
Operating Income,1858000000.0,548000000.0,455000000.0,463000000.0
Operating Expense,21134000000.0,18918000000.0,15359000000.0,12400000000.0
Research And Development,5055000000.0,4465000000.0,3598000000.0,2766000000.0
Selling General And Administration,16079000000.0,14453000000.0,11761000000.0,9634000000.0
Selling And Marketing Expense,13526000000.0,11855000000.0,9674000000.0,7930000000.0
General And Administrative Expense,2553000000.0,2598000000.0,2087000000.0,1704000000.0
Other Gand A,2553000000.0,2598000000.0,2087000000.0,1704000000.0
Gross Profit,22992000000.0,19466000000.0,15814000000.0,12863000000.0
Cost Of Revenue,8360000000.0,7026000000.0,5438000000.0,4235000000.0
Total Revenue,31352000000.0,26492000000.0,21252000000.0,17098000000.0
Operating Revenue,31352000000.0,26492000000.0,21252000000.0,17098000000.0
