,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,203071.455049,46800.0,53141.809608
Tax Rate For Calcs,0.229625,0.267904,0.3,0.279694
Total Unusual Items,0.0,758000.0,156000.0,190000.0
Total Unusual Items Excluding Goodwill,0.0,758000.0,156000.0,190000.0
Net Income From Continuing Operation Net Minority Interest,777000000.0,-930320000.0,118554000.0,1111980000.0
Reconciled Depreciation,433300000.0,193809000.0,150305000.0,97840000.0
Net Interest Income,7465700000.0,5844558000.0,4104956000.0,4909050000.0
Interest Expense,4371100000.0,3573652000.0,3656538000.0,2757800000.0
Interest Income,11836800000.0,9418210000.0,7761494000.0,7666850000.0
Normalized Income,777000000.0,-930874928.544951,118444800.0,1111843141.809608
Net Income From Continuing And Discontinued Operation,777000000.0,-930320000.0,118554000.0,1111980000.0
Diluted Average Shares,106158749.0,106140544.0,90318248.0,106130826.0
Basic Average Shares,106158749.0,106140544.0,89687586.0,106130826.0
Diluted EPS,7.32,-8.76,1.31,10.452769
Basic EPS,7.32,-8.76,1.32,10.452769
Diluted NI Availto Com Stockholders,777000000.0,-930320000.0,118554000.0,1111980000.0
Net Income Common Stockholders,777000000.0,-930320000.0,118554000.0,1111980000.0
Net Income,777000000.0,-930320000.0,118554000.0,1111980000.0
Net Income Including Noncontrolling Interests,777000000.0,-930203000.0,118554000.0,1111980000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,777000000.0,-930203000.0,118554000.0,1111980000.0
Tax Provision,231600000.0,-340400000.0,2400000.0,431780000.0
Pretax Income,1008600000.0,-1270603000.0,118554000.0,1543760000.0
Special Income Charges,0.0,758000.0,156000.0,190000.0
Other Special Charges,-118000.0,-758000.0,-156000.0,-190000.0
Gain On Sale Of Security,-354477000.0,-60182000.0,254767000.0,71040000.0
Operating Expense,5065300000.0,4131045000.0,3286406000.0,2721210000.0
Other Operating Expenses,2641600000.0,1202410000.0,894292000.0,559150000.0
Depreciation And Amortization In Income Statement,433304000.0,193809000.0,150305000.0,97840000.0
Depreciation Income Statement,433304000.0,193809000.0,150305000.0,97840000.0
Selling General And Administration,54597000.0,63102000.0,34449000.0,75680000.0
Selling And Marketing Expense,16019000.0,5988000.0,11065000.0,45840000.0
General And Administrative Expense,38578000.0,57114000.0,23384000.0,29840000.0
Insurance And Claims,116015000.0,89150000.0,64992000.0,47790000.0
Rent And Landing Fees,345096000.0,288747000.0,272942000.0,222230000.0
Total Revenue,8439900000.0,6779384000.0,5099628000.0,5783390000.0
Operating Revenue,8439900000.0,6779384000.0,5099628000.0,5783390000.0
