,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,-1903300000.0,-4379360000.0,-8958667000.0,4962520000.0
Repurchase Of Capital Stock,-6104000.0,,,
Repayment Of Debt,-5361200000.0,-5652850000.0,-5929956000.0,-4481680000.0
Issuance Of Debt,7502200000.0,14500000000.0,9950000000.0,5885560000.0
Issuance Of Capital Stock,-6100000.0,3224000.0,5129466000.0,696720000.0
Capital Expenditure,-926300000.0,-914228000.0,-195252000.0,-295690000.0
End Cash Position,8241800000.0,9741124000.0,5931906000.0,8345480000.0
Other Cash Adjustment Outside Changein Cash,,-100000.0,,
Beginning Cash Position,9741100000.0,5931906000.0,8345486000.0,2654280000.0
Changes In Cash,-1499300000.0,3809218000.0,-2413580000.0,5691200000.0
Financing Cash Flow,2134700000.0,8850374000.0,9149510000.0,2100600000.0
Net Other Financing Charges,-200000.0,100000.0,,
Net Common Stock Issuance,-6100000.0,3224000.0,5129466000.0,696720000.0
Common Stock Payments,-6104000.0,,,
Common Stock Issuance,-6100000.0,3224000.0,5129466000.0,696720000.0
Net Issuance Payments Of Debt,2141000000.0,8847150000.0,4020044000.0,1403880000.0
Net Long Term Debt Issuance,2141000000.0,8847150000.0,4020044000.0,1403880000.0
Long Term Debt Payments,-5361200000.0,-5652850000.0,-5929956000.0,-4481680000.0
Long Term Debt Issuance,7502200000.0,14500000000.0,9950000000.0,5885560000.0
Investing Cash Flow,-2657000000.0,-1576024000.0,-2799675000.0,-1667610000.0
Net Other Investing Changes,-53400000.0,-1320000.0,-4000000.0,78840000.0
Net Investment Purchase And Sale,-1677400000.0,-661353000.0,-2600626000.0,-1451270000.0
Sale Of Investment,161800000.0,,,
Purchase Of Investment,-1839200000.0,,,
Net PPE Purchase And Sale,-926200000.0,-913351000.0,-195049000.0,-295180000.0
Sale Of PPE,100000.0,877000.0,203000.0,510000.0
Purchase Of PPE,-926300000.0,-914228000.0,-195252000.0,-295690000.0
Operating Cash Flow,-977000000.0,-3465132000.0,-8763415000.0,5258210000.0
Taxes Refund Paid,13400000.0,-153601000.0,-300880000.0,-683070000.0
Change In Working Capital,-4932100000.0,-6274265000.0,-10504495000.0,2709710000.0
Change In Other Current Liabilities,1287200000.0,169301000.0,631117000.0,-484160000.0
Change In Other Current Assets,-242300000.0,-136260000.0,-377588000.0,-14130000.0
Other Non Cash Items,1036800000.0,-1244071000.0,142820000.0,1565380000.0
Stock Based Compensation,25300000.0,9302000.0,58653000.0,49930000.0
Provisionand Write Offof Assets,2376600000.0,3920613000.0,1500402000.0,1518610000.0
Depreciation And Amortization,433300000.0,193809000.0,150305000.0,97840000.0
Depreciation,433300000.0,193809000.0,150305000.0,97840000.0
Gain Loss On Sale Of PPE,215200000.0,-758000.0,-156000.0,-190000.0
