,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,21553000000.0,7930000000.0,21277000000.0,13970000000.0
Issuance Of Debt,,105000000.0,,
Issuance Of Capital Stock,12000000.0,0.0,1000000.0,0.0
Capital Expenditure,-9393000000.0,-8590000000.0,-2719000000.0,-2465000000.0
End Cash Position,23377000000.0,3949000000.0,7594000000.0,5252000000.0
Beginning Cash Position,14462000000.0,7594000000.0,5252000000.0,4150000000.0
Effect Of Exchange Rate Changes,595000000.0,-113000000.0,-6000000.0,87000000.0
Changes In Cash,8320000000.0,-3532000000.0,2348000000.0,1015000000.0
Financing Cash Flow,-19317000000.0,-10458000000.0,-5088000000.0,-8900000000.0
Net Other Financing Charges,-594000000.0,-89000000.0,1759000000.0,-2919000000.0
Interest Paid Cff,-1492000000.0,-48000000.0,-21000000.0,-40000000.0
Cash Dividends Paid,-15627000000.0,-8749000000.0,-5319000000.0,-4864000000.0
Common Stock Dividend Paid,,-8749000000.0,,-4864000000.0
Net Common Stock Issuance,12000000.0,0.0,1000000.0,0.0
Common Stock Issuance,12000000.0,0.0,1000000.0,0.0
Net Issuance Payments Of Debt,665000000.0,105000000.0,94000000.0,320000000.0
Net Short Term Debt Issuance,665000000.0,,,320000000.0
Net Long Term Debt Issuance,,105000000.0,94000000.0,
Long Term Debt Issuance,,105000000.0,,
Investing Cash Flow,-3309000000.0,-9594000000.0,-16560000000.0,-6520000000.0
Interest Received Cfi,1266000000.0,300000000.0,160000000.0,64000000.0
Net Investment Purchase And Sale,6257000000.0,-559000000.0,-13629000000.0,-3567000000.0
Sale Of Investment,206385000000.0,1076000000.0,982000000.0,1037000000.0
Purchase Of Investment,-200128000000.0,-1635000000.0,-14611000000.0,-4604000000.0
Net Business Purchase And Sale,-1486000000.0,-779000000.0,-426000000.0,-591000000.0
Purchase Of Business,-1486000000.0,-779000000.0,-426000000.0,-591000000.0
Net PPE Purchase And Sale,-9346000000.0,-8556000000.0,-2665000000.0,39000000.0
Sale Of PPE,47000000.0,34000000.0,54000000.0,39000000.0
Purchase Of PPE,-9393000000.0,-8590000000.0,-2719000000.0,
Capital Expenditure Reported,,,,-2465000000.0
Operating Cash Flow,30946000000.0,16520000000.0,23996000000.0,16435000000.0
Taxes Refund Paid,-15217000000.0,-8113000000.0,-6400000000.0,-4118000000.0
Change In Working Capital,-17645000000.0,-9542000000.0,2704000000.0,-2313000000.0
Change In Other Current Assets,-2085000000.0,,,
Change In Payable,4122000000.0,2565000000.0,4875000000.0,3604000000.0
Change In Inventory,8000000.0,,,
Change In Receivables,-19690000000.0,-12107000000.0,-2171000000.0,-5917000000.0
Other Non Cash Items,-871000000.0,375000000.0,-194000000.0,762000000.0
Stock Based Compensation,1136000000.0,108000000.0,168000000.0,319000000.0
Provisionand Write Offof Assets,695000000.0,384000000.0,232000000.0,236000000.0
Deferred Tax,13812000000.0,7989000000.0,6500000000.0,4824000000.0
Depreciation And Amortization,7227000000.0,3549000000.0,3325000000.0,2730000000.0
Depreciation,7227000000.0,3549000000.0,3325000000.0,2730000000.0
Gain Loss On Investment Securities,-1670000000.0,-1209000000.0,-1542000000.0,-1216000000.0
Net Foreign Currency Exchange Gain Loss,-606000000.0,2000000.0,-176000000.0,-3000000.0
Gain Loss On Sale Of PPE,-18000000.0,-8000000.0,-3000000.0,9000000.0
Net Income From Continuing Operations,44103000000.0,22985000000.0,19382000000.0,15205000000.0
