,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,37600000000.0,21100000000.0,1700000000.0,13200000000.0
Repurchase Of Capital Stock,-11300000000.0,-1383000000.0,-1500000000.0,-2900000000.0
Repayment Of Debt,-8742000000.0,-17384000000.0,-15684000000.0,-10432000000.0
Issuance Of Debt,263000000.0,4448000000.0,23154000000.0,2586000000.0
Capital Expenditure,-12000000000.0,-8100000000.0,-8900000000.0,-14100000000.0
Interest Paid Supplemental Data,525000000.0,699000000.0,720000000.0,810000000.0
Income Tax Paid Supplemental Data,9148000000.0,4355000000.0,2987000000.0,4817000000.0
End Cash Position,19121000000.0,6795000000.0,6737000000.0,5700000000.0
Beginning Cash Position,6795000000.0,6737000000.0,6911000000.0,9300000000.0
Effect Of Exchange Rate Changes,-200000000.0,-200000000.0,-100000000.0,300000000.0
Changes In Cash,12516000000.0,209000000.0,-124000000.0,-3900000000.0
Financing Cash Flow,-25000000000.0,-23100000000.0,-3700000000.0,-19800000000.0
Cash Flow From Continuing Financing Activities,-25100000000.0,-23100000000.0,-3700000000.0,-19700000000.0
Net Other Financing Charges,-114000000.0,-36000000.0,-24000000.0,-100000000.0
Proceeds From Stock Option Exercised,5800000000.0,38000000.0,-1531000000.0,-2935000000.0
Cash Dividends Paid,-11000000000.0,-10200000000.0,-9700000000.0,-9000000000.0
Common Stock Dividend Paid,-11000000000.0,-10200000000.0,-9700000000.0,-9000000000.0
Net Common Stock Issuance,-11300000000.0,0.0,-1500000000.0,-2900000000.0
Common Stock Payments,-11300000000.0,-1383000000.0,-1500000000.0,-2900000000.0
Net Issuance Payments Of Debt,-8500000000.0,-12900000000.0,7500000000.0,-7800000000.0
Net Short Term Debt Issuance,263000000.0,-5572000000.0,651000000.0,-2821000000.0
Short Term Debt Payments,0.0,-10020000000.0,-10195000000.0,-5407000000.0
Short Term Debt Issuance,263000000.0,4448000000.0,10846000000.0,2586000000.0
Net Long Term Debt Issuance,-8742000000.0,-12900000000.0,7500000000.0,-7800000000.0
Long Term Debt Payments,-8742000000.0,-7364000000.0,-5489000000.0,-5025000000.0
Long Term Debt Issuance,0.0,0.0,12308000000.0,0.0
Investing Cash Flow,-12100000000.0,-5900000000.0,-7000000000.0,-11500000000.0
Cash Flow From Continuing Investing Activities,-12200000000.0,-5900000000.0,-6900000000.0,-11300000000.0
Net Other Investing Changes,2800000000.0,2200000000.0,1900000000.0,1600000000.0
Dividends Received Cfi,,,,142000000.0
Net Investment Purchase And Sale,117000000.0,-1000000.0,0.0,1000000000.0
Sale Of Investment,124000000.0,3000000.0,0.0,953000000.0
Purchase Of Investment,-7000000.0,-4000000.0,0.0,-1000000.0
Net Business Purchase And Sale,-2900000000.0,439000000.0,450000000.0,142000000.0
Sale Of Business,1200000000.0,439000000.0,450000000.0,142000000.0
Purchase Of Business,-2900000000.0,,,
Capital Expenditure Reported,-12000000000.0,-8100000000.0,-8900000000.0,-14100000000.0
Operating Cash Flow,49600000000.0,29200000000.0,10600000000.0,27300000000.0
Cash Flow From Continuing Operating Activities,49500000000.0,29200000000.0,10400000000.0,27200000000.0
Dividend Received Cfo,3855000000.0,3659000000.0,1543000000.0,
Change In Working Capital,2100000000.0,-1400000000.0,-1700000000.0,1500000000.0
Change In Other Working Capital,,,-1700000000.0,433000000.0
Change In Payables And Accrued Expense,5598000000.0,6698000000.0,-4272000000.0,-42000000.0
Change In Payable,5598000000.0,6698000000.0,-4272000000.0,-42000000.0
Change In Account Payable,2750000000.0,5475000000.0,-3576000000.0,-109000000.0
Change In Tax Payable,2848000000.0,1223000000.0,-696000000.0,67000000.0
Change In Income Tax Payable,2848000000.0,1223000000.0,-696000000.0,67000000.0
Change In Prepaid Assets,-226000000.0,19000000.0,-87000000.0,-323000000.0
Change In Inventory,-930000000.0,-530000000.0,284000000.0,7000000.0
Change In Receivables,-2317000000.0,-7548000000.0,2423000000.0,1852000000.0
Changes In Account Receivables,,-7548000000.0,2423000000.0,1852000000.0
Other Non Cash Items,-800000000.0,-700000000.0,200000000.0,-700000000.0
Deferred Tax,2100000000.0,700000000.0,-3600000000.0,-2000000000.0
Deferred Income Tax,2100000000.0,700000000.0,-3600000000.0,-2000000000.0
Depreciation Amortization Depletion,16300000000.0,17900000000.0,19500000000.0,29200000000.0
Depletion,486000000.0,118000000.0,1036000000.0,172000000.0
Depreciation And Amortization,16319000000.0,17925000000.0,19500000000.0,29200000000.0
Depreciation,16319000000.0,17925000000.0,19500000000.0,29200000000.0
Operating Gains Losses,-5700000000.0,-3000000000.0,1800000000.0,-3500000000.0
Earnings Losses From Equity Investments,-8585000000.0,-5657000000.0,472000000.0,-2100000000.0
Gain Loss On Investment Securities,-4700000000.0,-2000000000.0,2000000000.0,-2100000000.0
Net Foreign Currency Exchange Gain Loss,-400000000.0,0.0,600000000.0,272000000.0
Net Income From Continuing Operations,35600000000.0,15700000000.0,-5600000000.0,2800000000.0
