,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,527460237.0,512870523.0,517490263.0,560508479.0
Ordinary Shares Number,1915216343.0,1929806057.0,1925186317.0,1882168101.0
Share Issued,2442676580.0,2442676580.0,2442676580.0,2442676580.0
Net Debt,5661000000.0,25729000000.0,38719000000.0,21287000000.0
Total Debt,23339000000.0,31369000000.0,44315000000.0,26973000000.0
Tangible Book Value,159282000000.0,139067000000.0,131688000000.0,144213000000.0
Invested Capital,159282000000.0,139067000000.0,131688000000.0,171186000000.0
Working Capital,16135000000.0,6947000000.0,3895000000.0,1799000000.0
Net Tangible Assets,159282000000.0,139067000000.0,131688000000.0,144213000000.0
Capital Lease Obligations,403000000.0,449000000.0,447000000.0,282000000.0
Common Stock Equity,159282000000.0,139067000000.0,131688000000.0,144213000000.0
Total Capitalization,159282000000.0,139067000000.0,131688000000.0,144213000000.0
Total Equity Gross Minority Interest,160242000000.0,139067000000.0,131688000000.0,144213000000.0
Minority Interest,960000000.0,873000000.0,1038000000.0,995000000.0
Stockholders Equity,159282000000.0,139067000000.0,131688000000.0,144213000000.0
Gains Losses Not Affecting Retained Earnings,-3038000000.0,-4129000000.0,-5852000000.0,-5230000000.0
Other Equity Adjustments,-2798000000.0,-3889000000.0,-5612000000.0,-4990000000.0
Foreign Currency Translation Adjustments,-203000000.0,,,
Minimum Pension Liabilities,-240000000.0,-240000000.0,-240000000.0,-240000000.0
Unrealized Gain Loss,-12000000.0,,,
Treasury Stock,48196000000.0,41464000000.0,41498000000.0,44599000000.0
Retained Earnings,190024000000.0,165546000000.0,160377000000.0,174945000000.0
Additional Paid In Capital,18660000000.0,17282000000.0,16829000000.0,17265000000.0
Capital Stock,1832000000.0,1832000000.0,1832000000.0,1832000000.0
Common Stock,1832000000.0,1832000000.0,1832000000.0,1832000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,257709000000.0,100468000000.0,108102000000.0,93215000000.0
Total Non Current Liabilities Net Minority Interest,63259000000.0,72804000000.0,84881000000.0,65690000000.0
Other Non Current Liabilities,20396000000.0,20778000000.0,20328000000.0,20445000000.0
Employee Benefits,4357000000.0,6248000000.0,9217000000.0,7866000000.0
Non Current Deferred Liabilities,17131000000.0,35443000000.0,32897000000.0,34133000000.0
Non Current Deferred Revenue,20396000000.0,20778000000.0,20328000000.0,20445000000.0
Non Current Deferred Taxes Liabilities,17131000000.0,14665000000.0,12569000000.0,13688000000.0
Long Term Debt And Capital Lease Obligation,21375000000.0,31113000000.0,42767000000.0,23691000000.0
Long Term Capital Lease Obligation,403000000.0,449000000.0,447000000.0,282000000.0
Long Term Debt,21375000000.0,31113000000.0,42767000000.0,23691000000.0
Current Liabilities,34208000000.0,26791000000.0,22183000000.0,26530000000.0
Current Debt And Capital Lease Obligation,1964000000.0,256000000.0,1548000000.0,3282000000.0
Current Debt,1964000000.0,256000000.0,1548000000.0,3282000000.0
Payables And Accrued Expenses,32244000000.0,26535000000.0,20635000000.0,23248000000.0
Current Accrued Expenses,7486000000.0,6972000000.0,7812000000.0,6589000000.0
Payables,24758000000.0,19563000000.0,12823000000.0,16659000000.0
Total Tax Payable,5803000000.0,3109000000.0,1873000000.0,2556000000.0
Income Tax Payable,4381000000.0,1700000000.0,921000000.0,1554000000.0
Accounts Payable,18955000000.0,16454000000.0,10950000000.0,14103000000.0
Total Assets,257709000000.0,239535000000.0,239790000000.0,237428000000.0
Total Non Current Assets,207366000000.0,205797000000.0,213712000000.0,209099000000.0
Other Non Current Assets,12746000000.0,768000000.0,1101000000.0,3411000000.0
Non Current Deferred Assets,12310000000.0,12384000000.0,11950000000.0,10532000000.0
Non Current Accounts Receivable,1069000000.0,603000000.0,589000000.0,1511000000.0
Investments And Advances,45238000000.0,40696000000.0,39052000000.0,38688000000.0
Goodwill And Other Intangible Assets,4722000000.0,4385000000.0,4402000000.0,4463000000.0
Goodwill,4722000000.0,4385000000.0,4402000000.0,4463000000.0
Net PPE,143591000000.0,146961000000.0,156618000000.0,150494000000.0
Accumulated Depreciation,-184194000000.0,-189084000000.0,-188614000000.0,-176228000000.0
Gross PPE,327785000000.0,336045000000.0,345232000000.0,326722000000.0
Current Assets,50343000000.0,33738000000.0,26078000000.0,28329000000.0
Other Current Assets,3739000000.0,,,
Prepaid Assets,3739000000.0,3339000000.0,3304000000.0,3407000000.0
Inventory,8247000000.0,6305000000.0,5676000000.0,5848000000.0
Finished Goods,6381000000.0,4813000000.0,4033000000.0,4214000000.0
Raw Materials,1866000000.0,1492000000.0,1643000000.0,1634000000.0
Receivables,20456000000.0,18419000000.0,11471000000.0,13325000000.0
Accounts Receivable,20456000000.0,18419000000.0,11471000000.0,13325000000.0
Allowance For Doubtful Accounts Receivable,-457000000.0,-303000000.0,-284000000.0,-746000000.0
Gross Accounts Receivable,20913000000.0,18722000000.0,11755000000.0,14071000000.0
Cash Cash Equivalents And Short Term Investments,17901000000.0,5675000000.0,5627000000.0,5686000000.0
Other Short Term Investments,223000000.0,35000000.0,31000000.0,63000000.0
Cash And Cash Equivalents,17678000000.0,5640000000.0,5596000000.0,5686000000.0
