,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,69955701.0,69955701.0,69955701.0,69955701.0
Share Issued,69955701.0,69955701.0,69955701.0,69955701.0
Total Debt,427130000.0,278234000.0,200912000.0,1108350000.0
Tangible Book Value,9607786000.0,7924558000.0,6650556000.0,5476708000.0
Invested Capital,9809968000.0,8175884000.0,6656967000.0,6235985000.0
Working Capital,5310559000.0,5075154000.0,4365439000.0,3271233000.0
Net Tangible Assets,9607786000.0,7924558000.0,6650556000.0,5476708000.0
Capital Lease Obligations,384775000.0,216361000.0,200912000.0,363029000.0
Common Stock Equity,9767613000.0,8114011000.0,6656967000.0,5490664000.0
Total Capitalization,9789618000.0,8157029000.0,6656967000.0,5490664000.0
Total Equity Gross Minority Interest,9767613000.0,8114011000.0,6656967000.0,5490664000.0
Stockholders Equity,9767613000.0,8114011000.0,6656967000.0,5490664000.0
Other Equity Interest,9071056000.0,127448000.0,74906000.0,70322000.0
Retained Earnings,7482074000.0,6034222000.0,4636260000.0,3511348000.0
Additional Paid In Capital,1048544000.0,1036830000.0,1026154000.0,1015755000.0
Capital Stock,696557000.0,695402000.0,693060000.0,690898000.0
Common Stock,696557000.0,695402000.0,693060000.0,690898000.0
Total Liabilities Net Minority Interest,3654044000.0,2956348000.0,2548801000.0,3220101000.0
Total Non Current Liabilities Net Minority Interest,689799000.0,568347000.0,424925000.0,464590000.0
Other Non Current Liabilities,,,2000.0,
Non Current Pension And Other Postretirement Benefit Plans,350539000.0,334511000.0,285789000.0,233236000.0
Non Current Deferred Taxes Liabilities,33073000.0,41466000.0,0.0,1739000.0
Long Term Debt And Capital Lease Obligation,306187000.0,192370000.0,139136000.0,229615000.0
Long Term Capital Lease Obligation,284182000.0,149352000.0,139136000.0,229615000.0
Long Term Debt,22005000.0,43018000.0,,
Long Term Provisions,350539000.0,334511000.0,,
Current Liabilities,2964245000.0,2388001000.0,2123876000.0,2755511000.0
Other Current Liabilities,163759000.0,265000.0,403000.0,2755000.0
Current Deferred Taxes Liabilities,,,177211000.0,
Current Debt And Capital Lease Obligation,120943000.0,85864000.0,61776000.0,878735000.0
Current Capital Lease Obligation,100593000.0,67009000.0,61776000.0,133414000.0
Current Debt,20350000.0,18855000.0,0.0,745321000.0
Pensionand Other Post Retirement Benefit Plans Current,94689000.0,64851000.0,46158000.0,50128000.0
Current Provisions,94689000.0,,46158000.0,50128000.0
Payables,904460000.0,975016000.0,976273000.0,814754000.0
Other Payable,543672000.0,534990000.0,572631000.0,539678000.0
Dividends Payable,657000.0,691000.0,,
Total Tax Payable,156079000.0,74808000.0,177211000.0,
Accounts Payable,748381000.0,364527000.0,226431000.0,275076000.0
Total Assets,13421657000.0,11070359000.0,9205768000.0,8710765000.0
Total Non Current Assets,5146853000.0,3607204000.0,2716453000.0,2684021000.0
Other Non Current Assets,2102000.0,1815000.0,683000.0,-1000.0
Non Current Prepaid Assets,232322000.0,180535000.0,133640000.0,211014000.0
Non Current Deferred Taxes Assets,183758000.0,158783000.0,197974000.0,226597000.0
Investmentin Financial Assets,2333845000.0,26308000.0,4740000.0,3180000.0
Available For Sale Securities,2333845000.0,26308000.0,4740000.0,3180000.0
Long Term Equity Investment,0.0,0.0,,
Investmentsin Subsidiariesat Cost,0.0,0.0,,
Goodwill And Other Intangible Assets,159827000.0,189453000.0,6411000.0,13956000.0
Other Intangible Assets,131496000.0,161122000.0,6411000.0,13956000.0
Goodwill,28331000.0,28331000.0,,
Net PPE,2285309000.0,2109736000.0,2043082000.0,2196626000.0
Accumulated Depreciation,-344980000.0,-302122000.0,-215681000.0,-160214000.0
Gross PPE,2285309000.0,2411858000.0,2258763000.0,2356840000.0
Construction In Progress,,,0.0,907262000.0
Other Properties,2285309000.0,2109736000.0,2043081000.0,
Machinery Furniture Equipment,635564000.0,636621000.0,501281000.0,411880000.0
Buildings And Improvements,1669509000.0,1446091000.0,1424406000.0,700692000.0
Land And Improvements,325216000.0,329146000.0,333076000.0,337006000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,8274804000.0,7463155000.0,6489315000.0,6026744000.0
Other Current Assets,151905000.0,4229000.0,501000.0,2591000.0
Hedging Assets Current,0.0,21173000.0,,
Current Deferred Assets,22156000.0,10968000.0,9390000.0,12300000.0
Restricted Cash,657000.0,,,
Prepaid Assets,130835000.0,104964000.0,83448000.0,77308000.0
Other Receivables,700000.0,849939000.0,761306000.0,826796000.0
Taxes Receivable,,,,2654000.0
Accounts Receivable,3881658000.0,2788783000.0,2385430000.0,2693967000.0
Allowance For Doubtful Accounts Receivable,-432495000.0,-355982000.0,-436611000.0,-548849000.0
Gross Accounts Receivable,4314153000.0,3144765000.0,2822041000.0,3242816000.0
Cash Cash Equivalents And Short Term Investments,4240541000.0,3683099000.0,3249240000.0,2413782000.0
Other Short Term Investments,3160335000.0,2647392000.0,2531746000.0,1412678000.0
Cash And Cash Equivalents,1080206000.0,1035707000.0,717494000.0,1001104000.0
Cash Equivalents,61507000.0,106639000.0,16000000.0,400000000.0
Cash Financial,1018699000.0,929068000.0,701494000.0,601104000.0
