,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,20095900000.0,15340400000.0,35294300000.0,42303300000.0
Repayment Of Debt,-241600000.0,0.0,0.0,-808200000.0
Issuance Of Debt,0.0,204600000.0,0.0,0.0
Issuance Of Capital Stock,32400000.0,50400000.0,78300000.0,1200000.0
Capital Expenditure,-6042500000.0,-5696600000.0,-5810200000.0,-12878000000.0
End Cash Position,2263000000.0,1810200000.0,2746200000.0,3053100000.0
Beginning Cash Position,1810200000.0,2746200000.0,3053100000.0,2081200000.0
Changes In Cash,452800000.0,-936000000.0,-306900000.0,971900000.0
Financing Cash Flow,-21472300000.0,-19753300000.0,-18518200000.0,-26018000000.0
Net Other Financing Charges,0.0,-11200000.0,41500000.0,-3839300000.0
Interest Paid Cff,-1048800000.0,-528500000.0,-461900000.0,-466700000.0
Cash Dividends Paid,-19983300000.0,-19072700000.0,-19183000000.0,-19570400000.0
Common Stock Dividend Paid,0.0,0.0,0.0,-19570400000.0
Net Common Stock Issuance,32400000.0,50400000.0,78300000.0,1200000.0
Common Stock Issuance,32400000.0,50400000.0,78300000.0,1200000.0
Net Issuance Payments Of Debt,-402400000.0,114500000.0,1298600000.0,-993300000.0
Net Short Term Debt Issuance,-241600000.0,204600000.0,1287000000.0,-185100000.0
Short Term Debt Payments,-241600000.0,0.0,0.0,0.0
Short Term Debt Issuance,0.0,204600000.0,0.0,0.0
Net Long Term Debt Issuance,-160800000.0,-90100000.0,11600000.0,-808200000.0
Long Term Debt Payments,0.0,0.0,0.0,-808200000.0
Investing Cash Flow,-4213300000.0,-2219700000.0,-22893200000.0,-28191400000.0
Net Other Investing Changes,-799200000.0,-98200000.0,0.0,0.0
Interest Received Cfi,2773200000.0,1573900000.0,971400000.0,2772000000.0
Dividends Received Cfi,22800000.0,69100000.0,141500000.0,682600000.0
Net Investment Purchase And Sale,9028600000.0,3323900000.0,-14584000000.0,-18768000000.0
Sale Of Investment,453360100000.0,424374900000.0,479301400000.0,474807800000.0
Purchase Of Investment,-444331500000.0,-421051000000.0,-493885400000.0,-493575800000.0
Net Business Purchase And Sale,-9625000000.0,-1500000000.0,-3683700000.0,0.0
Purchase Of Business,-9625000000.0,-1500000000.0,-3683700000.0,0.0
Net PPE Purchase And Sale,428800000.0,108200000.0,71800000.0,-133000000.0
Sale Of PPE,428800000.0,108200000.0,71800000.0,0.0
Purchase Of PPE,0.0,0.0,0.0,-133000000.0
Capital Expenditure Reported,-6042500000.0,-5696600000.0,-5810200000.0,-12745000000.0
Operating Cash Flow,26138400000.0,21037000000.0,41104500000.0,55181300000.0
Taxes Refund Paid,-8565600000.0,-7840800000.0,-9807800000.0,-5527800000.0
Change In Working Capital,-6201900000.0,-6684700000.0,9377200000.0,11954600000.0
Change In Other Current Liabilities,699600000.0,-707400000.0,379000000.0,359600000.0
Change In Other Current Assets,-2702700000.0,-1100600000.0,412200000.0,2691900000.0
Change In Payable,4170500000.0,-9210900000.0,21365600000.0,-3106300000.0
Change In Inventory,-2839800000.0,3168600000.0,-5069500000.0,-327900000.0
Change In Receivables,-5746500000.0,1148900000.0,-8106500000.0,11739300000.0
Other Non Cash Items,-1559300000.0,-1359500000.0,-540100000.0,-2311300000.0
Stock Based Compensation,160400000.0,100000000.0,88600000.0,101500000.0
Provisionand Write Offof Assets,103300000.0,529800000.0,469000000.0,530400000.0
Deferred Tax,10637200000.0,7290600000.0,9132700000.0,9516700000.0
Depreciation And Amortization,6973900000.0,6895200000.0,7151200000.0,8457600000.0
Depreciation,6973900000.0,6895200000.0,7151200000.0,8457600000.0
Gain Loss On Investment Securities,-3025900000.0,-3346000000.0,-4562300000.0,-4061200000.0
Net Foreign Currency Exchange Gain Loss,-344300000.0,75300000.0,-67900000.0,190100000.0
Gain Loss On Sale Of PPE,-7300000.0,96100000.0,37800000.0,82900000.0
Net Income From Continuing Operations,27999000000.0,23290500000.0,29360500000.0,36594100000.0
