,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Preferred Shares Number,1000000000.0,1000000000.0,1000000000.0,1000000000.0
Ordinary Shares Number,1986556582.0,1984661760.0,1981835668.0,1913038338.0
Share Issued,1986556582.0,1984661760.0,1981835668.0,1913038338.0
Net Debt,141085800000.0,60555806000.0,24180221000.0,21220035000.0
Total Debt,570339200000.0,584568709000.0,501354440000.0,662031949000.0
Tangible Book Value,1115006500000.0,958515830000.0,835248503000.0,658232318000.0
Invested Capital,1693483200000.0,1551222069000.0,1344740473000.0,1328401797000.0
Net Tangible Assets,1115006500000.0,963515830000.0,840248503000.0,663232318000.0
Common Stock Equity,1123144000000.0,966653360000.0,843386033000.0,666369848000.0
Preferred Stock Equity,5000000000.0,5000000000.0,5000000000.0,5000000000.0
Total Capitalization,1693483200000.0,1556222069000.0,1349740473000.0,1333401797000.0
Total Equity Gross Minority Interest,1123144000000.0,971653360000.0,848386033000.0,671369848000.0
Stockholders Equity,1123144000000.0,971653360000.0,848386033000.0,671369848000.0
Other Equity Interest,603100000.0,313063000.0,21588000.0,28654000.0
Retained Earnings,635331703000.0,524804324000.0,435222135000.0,364358501000.0
Additional Paid In Capital,253633988000.0,250441455000.0,246847577000.0,169103581000.0
Capital Stock,14932800000.0,14923309000.0,14909178000.0,14565192000.0
Common Stock,14932800000.0,9923309000.0,9909178000.0,9565192000.0
Preferred Stock,5000000000.0,5000000000.0,5000000000.0,5000000000.0
Total Liabilities Net Minority Interest,5081153300000.0,4493325718000.0,3940340826000.0,3760357269000.0
Long Term Debt And Capital Lease Obligation,570339200000.0,584568709000.0,501354440000.0,662031949000.0
Payables,46439390000.0,8881264000.0,14082634000.0,16880596000.0
Other Payable,30880205000.0,,,
Accounts Payable,15559185000.0,8881264000.0,14082634000.0,16880596000.0
Total Assets,6204297300000.0,5464979078000.0,4788726859000.0,4431727117000.0
Investments And Advances,1953379700000.0,1645294067000.0,1569455494000.0,1111969130000.0
Investmentin Financial Assets,1953379700000.0,1631473130000.0,1557335822000.0,1100503408000.0
Available For Sale Securities,146347053000.0,82643757000.0,71324769000.0,62979129000.0
Long Term Equity Investment,15171934000.0,13820937000.0,12119672000.0,11465722000.0
Investments In Other Ventures Under Equity Method,651084000.0,745762000.0,585226000.0,804358000.0
Investmentsin Associatesat Cost,14520850000.0,13075175000.0,11534446000.0,10661364000.0
Goodwill And Other Intangible Assets,8137500000.0,8137530000.0,8137530000.0,8137530000.0
Goodwill,8137500000.0,8137530000.0,8137530000.0,8137530000.0
Net PPE,22612000000.0,19096314000.0,17401626000.0,18609626000.0
Accumulated Depreciation,-33220968000.0,-31505096000.0,-28984787000.0,-26388322000.0
Gross PPE,55833013000.0,50601410000.0,46386413000.0,44997948000.0
Other Properties,44508544000.0,39283135000.0,35054263000.0,33368075000.0
Properties,11324469000.0,11318275000.0,11332150000.0,11629873000.0
Prepaid Assets,1066886000.0,206426000.0,255827000.0,400974000.0
Receivables,109368201000.0,114087479000.0,128921926000.0,116649100000.0
Cash And Cash Equivalents,429253400000.0,524012903000.0,477174219000.0,640811914000.0
Cash Equivalents,1500000000.0,200000000000.0,153000000000.0,403000000000.0
Cash Financial,199852000000.0,17640231000.0,14895619000.0,17297985000.0
