,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,30524827.0,30018021.0,25232889.0,24289472.0
Share Issued,30524827.0,30018021.0,25232889.0,24289472.0
Net Debt,1631400000.0,,,1133900000.0
Total Debt,4033400000.0,2028300000.0,2730500000.0,3547200000.0
Tangible Book Value,320600000.0,3023100000.0,1152900000.0,99000000.0
Invested Capital,20541900000.0,12616200000.0,11187600000.0,11241800000.0
Working Capital,5104500000.0,6631900000.0,6385000000.0,3960300000.0
Net Tangible Assets,320600000.0,3023100000.0,1152900000.0,99000000.0
Capital Lease Obligations,325600000.0,125700000.0,128300000.0,210000000.0
Common Stock Equity,16834100000.0,10713600000.0,8585400000.0,7904600000.0
Total Capitalization,19524500000.0,11921600000.0,10487800000.0,10313100000.0
Total Equity Gross Minority Interest,17745100000.0,12217000000.0,10405700000.0,9275100000.0
Minority Interest,911000000.0,1503400000.0,1820300000.0,1370500000.0
Stockholders Equity,16834100000.0,10713600000.0,8585400000.0,7904600000.0
Other Equity Interest,16681500000.0,-6976200000.0,-2822200000.0,13700000.0
Retained Earnings,17119600000.0,13959200000.0,10779000000.0,6540400000.0
Additional Paid In Capital,4098900000.0,3449000000.0,632700000.0,425500000.0
Capital Stock,152600000.0,150100000.0,126200000.0,121400000.0
Common Stock,152600000.0,150100000.0,126200000.0,121400000.0
Total Liabilities Net Minority Interest,13663900000.0,12664700000.0,12551800000.0,9748900000.0
Total Non Current Liabilities Net Minority Interest,6308800000.0,4144500000.0,5234000000.0,5064000000.0
Derivative Product Liabilities,0.0,2355500000.0,2827900000.0,2117600000.0
Non Current Pension And Other Postretirement Benefit Plans,335700000.0,272000000.0,236700000.0,
Tradeand Other Payables Non Current,2758000000.0,,,
Non Current Deferred Taxes Liabilities,296100000.0,212400000.0,183100000.0,147300000.0
Long Term Debt And Capital Lease Obligation,2915300000.0,1288400000.0,1971000000.0,2532800000.0
Long Term Capital Lease Obligation,224900000.0,80400000.0,68600000.0,124300000.0
Long Term Debt,2690400000.0,1208000000.0,1902400000.0,2408500000.0
Long Term Provisions,,272000000.0,236700000.0,253600000.0
Current Liabilities,7355100000.0,8520200000.0,7317800000.0,4684900000.0
Other Current Liabilities,822300000.0,730400000.0,623500000.0,468900000.0
Current Debt And Capital Lease Obligation,1118100000.0,739900000.0,759500000.0,1014400000.0
Current Capital Lease Obligation,100700000.0,45300000.0,59700000.0,85700000.0
Current Debt,1017400000.0,694600000.0,699800000.0,928700000.0
Pensionand Other Post Retirement Benefit Plans Current,,,,108400000.0
Current Provisions,332400000.0,278000000.0,232300000.0,
Payables,2448600000.0,2017200000.0,1614500000.0,1876900000.0
Other Payable,1593600000.0,1056800000.0,874700000.0,690000000.0
Dividends Payable,5200000.0,5200000.0,5100000.0,6400000.0
Total Tax Payable,619200000.0,622500000.0,427800000.0,126600000.0
Accounts Payable,1829400000.0,332700000.0,306900000.0,1053900000.0
Total Assets,31409000000.0,24881700000.0,22957500000.0,19024000000.0
Total Non Current Assets,18949400000.0,9729600000.0,9254700000.0,10378800000.0
Other Non Current Assets,14700000.0,15300000.0,13100000.0,
Non Current Prepaid Assets,41600000.0,41000000.0,44600000.0,34700000.0
Non Current Deferred Taxes Assets,1048500000.0,705000000.0,532000000.0,377600000.0
Financial Assets,36400000.0,104500000.0,,0.0
Other Investments,,,,3000000.0
Investmentin Financial Assets,384800000.0,107700000.0,411900000.0,1218200000.0
Held To Maturity Securities,5300000.0,5200000.0,10900000.0,10600000.0
Available For Sale Securities,384800000.0,102500000.0,401000000.0,836800000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,370800000.0
Investment Properties,0.0,41400000.0,45000000.0,48500000.0
Goodwill And Other Intangible Assets,16513500000.0,7690500000.0,7432500000.0,7805600000.0
Other Intangible Assets,1537700000.0,710400000.0,831300000.0,1038900000.0
Goodwill,14975800000.0,6980100000.0,6601200000.0,6766700000.0
Net PPE,955600000.0,721900000.0,605900000.0,730000000.0
Accumulated Depreciation,-2163600000.0,-1869700000.0,-1668700000.0,-1580700000.0
Gross PPE,955600000.0,2591600000.0,2274600000.0,2310700000.0
Construction In Progress,66600000.0,43500000.0,15400000.0,16700000.0
Other Properties,889000000.0,678400000.0,590500000.0,
Machinery Furniture Equipment,1772500000.0,1633300000.0,1398400000.0,1427000000.0
Buildings And Improvements,1241500000.0,876200000.0,822200000.0,828400000.0
Land And Improvements,38600000.0,38600000.0,38600000.0,38600000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,12459600000.0,15152100000.0,13702800000.0,8645200000.0
Other Current Assets,1064800000.0,18900000.0,15700000.0,11000000.0
Hedging Assets Current,59600000.0,73700000.0,0.0,3000000.0
Restricted Cash,5300000.0,6600000.0,5100000.0,6400000.0
Prepaid Assets,437200000.0,292400000.0,202500000.0,153800000.0
Other Receivables,3508000000.0,2362300000.0,1546800000.0,1487200000.0
Taxes Receivable,285600000.0,226200000.0,127600000.0,85700000.0
Accounts Receivable,5066300000.0,4355700000.0,3748800000.0,3157200000.0
Allowance For Doubtful Accounts Receivable,-659900000.0,-397700000.0,-304700000.0,-449300000.0
Gross Accounts Receivable,5726200000.0,4753400000.0,4053500000.0,3606500000.0
Cash Cash Equivalents And Short Term Investments,2820500000.0,7816300000.0,8056300000.0,3740900000.0
Other Short Term Investments,744100000.0,550500000.0,2147400000.0,1537600000.0
