,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,934000000.0,941000000.0,946000000.0,948000000.0
Share Issued,934000000.0,941000000.0,946000000.0,948000000.0
Net Debt,57623000000.0,46003000000.0,43467000000.0,40678000000.0
Total Debt,57623000000.0,46003000000.0,43467000000.0,40678000000.0
Tangible Book Value,81450000000.0,75045000000.0,68328000000.0,60436000000.0
Invested Capital,139073000000.0,121048000000.0,111795000000.0,101114000000.0
Working Capital,-20168000000.0,-16534000000.0,-18702000000.0,-19148000000.0
Net Tangible Assets,81450000000.0,75045000000.0,68328000000.0,60436000000.0
Common Stock Equity,81450000000.0,75045000000.0,68328000000.0,60436000000.0
Total Capitalization,135963000000.0,117428000000.0,106976000000.0,97244000000.0
Total Equity Gross Minority Interest,86347000000.0,76479000000.0,70539000000.0,62162000000.0
Minority Interest,4897000000.0,1434000000.0,2211000000.0,1726000000.0
Stockholders Equity,81450000000.0,75045000000.0,68328000000.0,60436000000.0
Gains Losses Not Affecting Retained Earnings,-8393000000.0,-5384000000.0,-3814000000.0,-3578000000.0
Other Equity Adjustments,-8393000000.0,-5384000000.0,-3814000000.0,-3578000000.0
Retained Earnings,86156000000.0,77134000000.0,69295000000.0,61178000000.0
Additional Paid In Capital,,0.0,0.0,7000000.0
Capital Stock,9000000.0,10000000.0,10000000.0,9000000.0
Common Stock,9000000.0,10000000.0,10000000.0,9000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,159358000000.0,135727000000.0,126750000000.0,111727000000.0
Total Non Current Liabilities Net Minority Interest,70121000000.0,57435000000.0,54330000000.0,49945000000.0
Other Non Current Liabilities,15608000000.0,15052000000.0,15682000000.0,13137000000.0
Preferred Securities Outside Stock Equity,,1434000000.0,2211000000.0,1726000000.0
Non Current Deferred Liabilities,2769000000.0,3265000000.0,3367000000.0,2993000000.0
Non Current Deferred Taxes Liabilities,2769000000.0,3265000000.0,3367000000.0,2993000000.0
Long Term Debt And Capital Lease Obligation,54513000000.0,42383000000.0,38648000000.0,36808000000.0
Long Term Debt,54513000000.0,42383000000.0,38648000000.0,36808000000.0
Current Liabilities,89237000000.0,78292000000.0,72420000000.0,61782000000.0
Other Current Liabilities,57071000000.0,50189000000.0,45729000000.0,36222000000.0
Current Deferred Liabilities,3075000000.0,2571000000.0,2842000000.0,2622000000.0
Current Deferred Revenue,3075000000.0,2571000000.0,2842000000.0,2622000000.0
Current Debt And Capital Lease Obligation,3110000000.0,3620000000.0,4819000000.0,3870000000.0
Current Debt,3110000000.0,3620000000.0,4819000000.0,3870000000.0
Payables And Accrued Expenses,29056000000.0,24483000000.0,21872000000.0,21690000000.0
Payables,29056000000.0,24483000000.0,21872000000.0,21690000000.0
Accounts Payable,29056000000.0,24483000000.0,21872000000.0,21690000000.0
Total Assets,245705000000.0,212206000000.0,197289000000.0,173889000000.0
Total Non Current Assets,176636000000.0,150448000000.0,143571000000.0,131255000000.0
Other Non Current Assets,132908000000.0,107334000000.0,102329000000.0,94046000000.0
Investments And Advances,43728000000.0,43114000000.0,41242000000.0,37209000000.0
Goodwill And Other Intangible Assets,107753000000.0,85839000000.0,82193000000.0,76008000000.0
Other Intangible Assets,14401000000.0,10044000000.0,10856000000.0,10349000000.0
Goodwill,93352000000.0,75795000000.0,71337000000.0,65659000000.0
Net PPE,10128000000.0,8969000000.0,8626000000.0,8704000000.0
Accumulated Depreciation,-6930000000.0,-5992000000.0,-5230000000.0,-4995000000.0
Gross PPE,17058000000.0,14961000000.0,13856000000.0,13699000000.0
Machinery Furniture Equipment,10842000000.0,9577000000.0,8564000000.0,8405000000.0
Buildings And Improvements,5519000000.0,4882000000.0,4759000000.0,4705000000.0
Land And Improvements,697000000.0,502000000.0,533000000.0,589000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,69069000000.0,61758000000.0,53718000000.0,42634000000.0
Other Current Assets,23477000000.0,23635000000.0,21067000000.0,16567000000.0
Prepaid Assets,,5320000000.0,4457000000.0,3851000000.0
Receivables,17681000000.0,14216000000.0,12870000000.0,11822000000.0
Other Receivables,12769000000.0,13866000000.0,,
Accounts Receivable,17681000000.0,14216000000.0,12870000000.0,11822000000.0
Allowance For Doubtful Accounts Receivable,-877000000.0,-954000000.0,-99000000.0,-519000000.0
Gross Accounts Receivable,18558000000.0,15170000000.0,12969000000.0,12341000000.0
Cash Cash Equivalents And Short Term Investments,27911000000.0,23907000000.0,19781000000.0,14245000000.0
Other Short Term Investments,4546000000.0,2532000000.0,2860000000.0,3260000000.0
Cash And Cash Equivalents,23365000000.0,21375000000.0,16921000000.0,10985000000.0
