,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-12801654.829176,10871102.05417,48300.0
Tax Rate For Calcs,0.254088,0.243818,0.06898,0.3
Total Unusual Items,0.0,-52505000.0,157597000.0,161000.0
Total Unusual Items Excluding Goodwill,0.0,-52505000.0,157597000.0,161000.0
Net Income From Continuing Operation Net Minority Interest,24849300000.0,1323070000.0,4831792000.0,-28433904000.0
Reconciled Depreciation,4349900000.0,3824062000.0,3425065000.0,3200069000.0
Net Interest Income,126371700000.0,97076208000.0,73830250000.0,60120495000.0
Interest Expense,100906400000.0,74650703000.0,85851273000.0,102282695000.0
Interest Income,227278100000.0,171726911000.0,159681523000.0,162403190000.0
Normalized Income,24849300000.0,1362773345.170824,4685066102.05417,-28434016700.0
Net Income From Continuing And Discontinued Operation,24849300000.0,1323070000.0,4831792000.0,-28433904000.0
Diluted Average Shares,6338900000.0,6281800000.0,5575800000.0,4848800000.0
Basic Average Shares,6236000000.0,6203100000.0,5502600000.0,4786400000.0
Diluted EPS,3.92,0.21,0.87,-5.94
Basic EPS,3.98,0.21,0.88,-5.94
Diluted NI Availto Com Stockholders,24849300000.0,1323070000.0,4831792000.0,-28433904000.0
Net Income Common Stockholders,24849300000.0,1323070000.0,4831792000.0,-28433904000.0
Net Income,24849300000.0,1323070000.0,4831792000.0,-28433904000.0
Minority Interests,0.0,0.0,,
Net Income Including Noncontrolling Interests,24849300000.0,1323067000.0,4831881000.0,-28433877000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,24849300000.0,1323067000.0,4831881000.0,-28433877000.0
Tax Provision,8464700000.0,426600000.0,358000000.0,4974900000.0
Pretax Income,33314000000.0,1749667000.0,5189881000.0,-23458977000.0
Special Income Charges,0.0,-52505000.0,157597000.0,161000.0
Other Special Charges,-7477000.0,52505000.0,-157597000.0,-161000.0
Write Off,,,,13864400000.0
Gain On Sale Of Security,3265100000.0,5903148000.0,5969578000.0,3904461000.0
Operating Expense,121082300000.0,94534047000.0,63298990000.0,68903659000.0
Other Operating Expenses,78296400000.0,52997234000.0,31254759000.0,42770420000.0
Depreciation And Amortization In Income Statement,4349870000.0,3824062000.0,3425065000.0,3200069000.0
Amortization,0.0,0.0,,
Depreciation Income Statement,4349870000.0,3824062000.0,3425065000.0,3200069000.0
Selling General And Administration,3295650000.0,2002646000.0,1243388000.0,1509305000.0
Selling And Marketing Expense,2809346000.0,1575433000.0,822222000.0,1394955000.0
General And Administrative Expense,486304000.0,427213000.0,421166000.0,114350000.0
Insurance And Claims,1499672000.0,1196959000.0,902986000.0,536293000.0
Rent And Landing Fees,4746040000.0,3488736000.0,3432670000.0,2917583000.0
Total Revenue,171044500000.0,132972419000.0,104414574000.0,66829521000.0
Operating Revenue,171044500000.0,132972419000.0,104414574000.0,66829521000.0
