,2023-05-31,2022-05-31,2021-05-31,2020-05-31
Ordinary Shares Number,1532000000.0,1571000000.0,1578000000.0,1558000000.0
Share Issued,1532000000.0,1571000000.0,1578000000.0,1558000000.0
Net Debt,1492000000.0,856000000.0,,1309000000.0
Total Debt,12144000000.0,12627000000.0,12813000000.0,13015000000.0
Tangible Book Value,13449000000.0,14711000000.0,12256000000.0,7558000000.0
Invested Capital,8933000000.0,9430000000.0,9415000000.0,17712000000.0
Working Capital,15946000000.0,17483000000.0,16617000000.0,12272000000.0
Net Tangible Assets,13449000000.0,14711000000.0,12256000000.0,7558000000.0
Capital Lease Obligations,3211000000.0,3197000000.0,3398000000.0,3358000000.0
Common Stock Equity,14004000000.0,15281000000.0,12767000000.0,8055000000.0
Total Capitalization,22931000000.0,24201000000.0,22180000000.0,17461000000.0
Total Equity Gross Minority Interest,14004000000.0,15281000000.0,12767000000.0,8055000000.0
Stockholders Equity,14004000000.0,15281000000.0,12767000000.0,8055000000.0
Other Equity Interest,,,,8055000000.0
Gains Losses Not Affecting Retained Earnings,231000000.0,318000000.0,-380000000.0,-56000000.0
Other Equity Adjustments,231000000.0,318000000.0,-380000000.0,-56000000.0
Retained Earnings,1358000000.0,3476000000.0,3179000000.0,-191000000.0
Additional Paid In Capital,12412000000.0,11484000000.0,9965000000.0,8299000000.0
Capital Stock,3000000.0,3000000.0,3000000.0,0.0
Common Stock,3000000.0,3000000.0,3000000.0,0.0
Preferred Stock,,,,0.0
Total Liabilities Net Minority Interest,23527000000.0,25040000000.0,24973000000.0,23287000000.0
Total Non Current Liabilities Net Minority Interest,14271000000.0,14310000000.0,15299000000.0,15003000000.0
Other Non Current Liabilities,2558000000.0,2613000000.0,2955000000.0,2684000000.0
Preferred Securities Outside Stock Equity,0.0,0.0,,0.0
Derivative Product Liabilities,,,9413000000.0,
Non Current Deferred Liabilities,,2613000000.0,2955000000.0,2684000000.0
Non Current Deferred Taxes Liabilities,,2613000000.0,2955000000.0,2684000000.0
Long Term Debt And Capital Lease Obligation,11713000000.0,11697000000.0,12344000000.0,12319000000.0
Long Term Capital Lease Obligation,2786000000.0,2777000000.0,2931000000.0,2913000000.0
