,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.181,0.211,0.203,0.167
Normalized EBITDA,13828000000.0,15474000000.0,12722000000.0,13097000000.0
Total Unusual Items,-1139000000.0,-731000000.0,-728000000.0,-183000000.0
Total Unusual Items Excluding Goodwill,-1139000000.0,-731000000.0,-728000000.0,-183000000.0
Net Income From Continuing Operation Net Minority Interest,9542000000.0,9771000000.0,7747000000.0,8920000000.0
Reconciled Depreciation,1260000000.0,1452000000.0,1536000000.0,1365000000.0
Reconciled Cost Of Revenue,18000000000.0,15357000000.0,13433000000.0,14619000000.0
EBITDA,13828000000.0,15474000000.0,12722000000.0,13097000000.0
EBIT,12568000000.0,14022000000.0,11186000000.0,11732000000.0
Net Interest Income,-433000000.0,-1321000000.0,-1067000000.0,-383000000.0
Interest Expense,882000000.0,1597000000.0,1437000000.0,946000000.0
Interest Income,449000000.0,276000000.0,370000000.0,563000000.0
Normalized Income,9542000000.0,9771000000.0,7747000000.0,8920000000.0
Net Income From Continuing And Discontinued Operation,9542000000.0,9771000000.0,7747000000.0,8920000000.0
Total Expenses,32095000000.0,28347000000.0,24017000000.0,27180000000.0
Total Operating Income As Reported,10909000000.0,10308000000.0,8997000000.0,10086000000.0
Diluted Average Shares,4350000000.0,4340000000.0,4323000000.0,4314000000.0
Basic Average Shares,4328000000.0,4315000000.0,4295000000.0,4276000000.0
Diluted EPS,2.19,2.25,1.79,2.07
Basic EPS,2.2,2.26,1.8,2.09
Diluted NI Availto Com Stockholders,9542000000.0,9771000000.0,7747000000.0,8920000000.0
Net Income Common Stockholders,9542000000.0,9771000000.0,7747000000.0,8920000000.0
Net Income,9542000000.0,9771000000.0,7747000000.0,8920000000.0
Minority Interests,-29000000.0,-33000000.0,-21000000.0,-65000000.0
Net Income Including Noncontrolling Interests,9571000000.0,9804000000.0,7768000000.0,8985000000.0
Net Income Continuous Operations,9571000000.0,9804000000.0,7768000000.0,8985000000.0
Tax Provision,2115000000.0,2621000000.0,1981000000.0,1801000000.0
Pretax Income,11686000000.0,12425000000.0,9749000000.0,10786000000.0
Other Income Expense,1210000000.0,3438000000.0,1819000000.0,1083000000.0
Other Non Operating Income Expenses,-262000000.0,2000000000.0,841000000.0,34000000.0
Special Income Charges,-1139000000.0,-731000000.0,-728000000.0,-183000000.0
Gain On Sale Of Business,,,-33000000.0,
Other Special Charges,,15000000.0,,
Write Off,96000000.0,,,
Impairment Of Capital Assets,57000000.0,78000000.0,215000000.0,42000000.0
Restructuring And Mergern Acquisition,1082000000.0,638000000.0,480000000.0,141000000.0
Earnings From Equity Interest,1472000000.0,1438000000.0,978000000.0,1049000000.0
Gain On Sale Of Security,-371000000.0,,,
Net Non Operating Interest Income Expense,-433000000.0,-1321000000.0,-1067000000.0,-383000000.0
Interest Expense Non Operating,882000000.0,1597000000.0,1437000000.0,946000000.0
Interest Income Non Operating,449000000.0,276000000.0,370000000.0,563000000.0
Operating Income,10909000000.0,10308000000.0,8997000000.0,10086000000.0
Operating Expense,14095000000.0,12990000000.0,10584000000.0,12561000000.0
Other Operating Expenses,1215000000.0,846000000.0,853000000.0,458000000.0
Selling General And Administration,12880000000.0,12144000000.0,9731000000.0,12103000000.0
Selling And Marketing Expense,7086000000.0,6672000000.0,5415000000.0,7119000000.0
General And Administrative Expense,356000000.0,337000000.0,126000000.0,201000000.0
Other Gand A,,5135000000.0,4190000000.0,4783000000.0
Salaries And Wages,356000000.0,337000000.0,126000000.0,201000000.0
Gross Profit,25004000000.0,23298000000.0,19581000000.0,22647000000.0
Cost Of Revenue,18000000000.0,15357000000.0,13433000000.0,14619000000.0
Total Revenue,43004000000.0,38655000000.0,33014000000.0,37266000000.0
Operating Revenue,43004000000.0,38655000000.0,33014000000.0,37266000000.0
