,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,5224630000.0,4595890000.0,6078210000.0,2469790000.0
Repurchase Of Capital Stock,,,0.0,-1677010000.0
Repayment Of Debt,-40230000.0,-1840000.0,-4540000.0,-4620000.0
Issuance Of Debt,,4280990000.0,0.0,39140000.0
Capital Expenditure,-4332990000.0,-3853970000.0,-1281040000.0,-758390000.0
End Cash Position,4670120000.0,2977990000.0,2419300000.0,1899990000.0
Other Cash Adjustment Outside Changein Cash,376520000.0,61070000.0,30900000.0,37350000.0
Beginning Cash Position,2977990000.0,2419300000.0,1899990000.0,1739450000.0
Effect Of Exchange Rate Changes,10540000.0,-1700000.0,-11500000.0,46770000.0
Changes In Cash,1305070000.0,499320000.0,499910000.0,76420000.0
Financing Cash Flow,-4039450000.0,1822890000.0,-1442610000.0,-3003320000.0
Net Other Financing Charges,,,9000000.0,-151140000.0
Interest Paid Cff,-473420000.0,-118380000.0,-58010000.0,-63310000.0
Cash Dividends Paid,-2980580000.0,-1987050000.0,-1069950000.0,-1146380000.0
Common Stock Dividend Paid,,,,-1146380000.0
Net Common Stock Issuance,,,0.0,-1677010000.0
Common Stock Payments,,,0.0,-1677010000.0
Net Issuance Payments Of Debt,-40230000.0,4279150000.0,-4540000.0,34520000.0
Net Long Term Debt Issuance,-40230000.0,4279150000.0,-4540000.0,34520000.0
Long Term Debt Payments,-40230000.0,-1840000.0,-4540000.0,-4620000.0
Long Term Debt Issuance,,4280990000.0,0.0,39140000.0
Investing Cash Flow,-4213100000.0,-9773430000.0,-5416730000.0,-148440000.0
Interest Received Cfi,539160000.0,718740000.0,366290000.0,503600000.0
Dividends Received Cfi,,,0.0,13980000.0
Net Investment Purchase And Sale,3879320000.0,2991800000.0,-4083530000.0,515170000.0
Sale Of Investment,41801820000.0,37384110000.0,25419450000.0,20873730000.0
Purchase Of Investment,-37922500000.0,-34392310000.0,-29502980000.0,-20358560000.0
Net Business Purchase And Sale,-4310570000.0,-6154020000.0,-448470000.0,-435480000.0
Purchase Of Business,-4310570000.0,-6154020000.0,-448470000.0,-435480000.0
Net PPE Purchase And Sale,11980000.0,46020000.0,30020000.0,12680000.0
Sale Of PPE,11980000.0,46020000.0,30020000.0,12680000.0
Capital Expenditure Reported,-4332990000.0,-3853970000.0,-1281040000.0,-758390000.0
Operating Cash Flow,9557620000.0,8449860000.0,7359250000.0,3228180000.0
Taxes Refund Paid,-3404640000.0,-2367120000.0,-1581970000.0,-1328270000.0
Change In Working Capital,-4377410000.0,-407080000.0,1578190000.0,-1368570000.0
Change In Other Current Assets,-2339290000.0,-870400000.0,-122780000.0,-1026550000.0
Change In Payable,2687810000.0,2489720000.0,757560000.0,712560000.0
Change In Receivables,-5553000000.0,-3502870000.0,18460000.0,-909210000.0
Other Non Cash Items,2679720000.0,-481870000.0,-500760000.0,-481960000.0
Stock Based Compensation,1357140000.0,950230000.0,290440000.0,236790000.0
Provisionand Write Offof Assets,267140000.0,-171060000.0,-10470000.0,325390000.0
Depreciation And Amortization,2718950000.0,1660120000.0,1755500000.0,1659620000.0
Depreciation,2718950000.0,1660120000.0,1755500000.0,1659620000.0
Pension And Employee Benefit Expense,-17690000.0,-183870000.0,10250000.0,-46140000.0
Gain Loss On Investment Securities,-107830000.0,-274920000.0,-516540000.0,-239300000.0
Net Foreign Currency Exchange Gain Loss,672030000.0,281420000.0,108730000.0,-58760000.0
Gain Loss On Sale Of PPE,-1690000.0,-12450000.0,-1340000.0,5960000.0
Net Income From Continuing Operations,12408520000.0,9242790000.0,6094430000.0,4523420000.0
