,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,273653620.0,273423102.0,273335922.0,273045700.0
Share Issued,273653620.0,273423102.0,273335922.0,273045700.0
Net Debt,1068900000.0,83100000.0,632900000.0,1012200000.0
Total Debt,2884100000.0,1077100000.0,2192500000.0,2490000000.0
Tangible Book Value,141317500000.0,119073600000.0,108465300000.0,95106800000.0
Invested Capital,151859800000.0,126668400000.0,115954900000.0,101253600000.0
Working Capital,4486500000.0,26359800000.0,61796700000.0,43500200000.0
Net Tangible Assets,141317500000.0,119073600000.0,108465300000.0,95106800000.0
Capital Lease Obligations,927100000.0,488700000.0,618400000.0,1045700000.0
Common Stock Equity,149902800000.0,126080000000.0,114380800000.0,99809300000.0
Total Capitalization,150532400000.0,126080000000.0,114380800000.0,99809300000.0
Total Equity Gross Minority Interest,149902800000.0,126080000000.0,114380800000.0,99809300000.0
Stockholders Equity,149902800000.0,126080000000.0,114380800000.0,99809300000.0
Other Equity Interest,149629300000.0,409600000.0,798700000.0,699900000.0
Retained Earnings,0.0,119213600000.0,107127000000.0,93619000000.0
Additional Paid In Capital,0.0,2424600000.0,2264100000.0,1604100000.0
Capital Stock,273500000.0,273400000.0,273300000.0,273000000.0
Common Stock,273500000.0,273400000.0,273300000.0,273000000.0
Total Liabilities Net Minority Interest,42073600000.0,35929900000.0,31205300000.0,24687900000.0
Total Non Current Liabilities Net Minority Interest,9727800000.0,6096300000.0,4917200000.0,4442200000.0
Other Non Current Liabilities,3363800000.0,2365400000.0,1235000000.0,600200000.0
Non Current Deferred Revenue,963700000.0,3003000000.0,1869200000.0,804200000.0
Non Current Deferred Taxes Liabilities,2913100000.0,2200600000.0,2215000000.0,2521500000.0
Long Term Debt And Capital Lease Obligation,1307500000.0,353200000.0,461200000.0,777200000.0
Long Term Capital Lease Obligation,677900000.0,353200000.0,461200000.0,777200000.0
Long Term Debt,629600000.0,0.0,0.0,0.0
Long Term Provisions,1024600000.0,391300000.0,225600000.0,212000000.0
Current Liabilities,32345800000.0,29833600000.0,26288100000.0,20245700000.0
Other Current Liabilities,4088500000.0,1036400000.0,883400000.0,433400000.0
Current Deferred Taxes Liabilities,2228300000.0,2317900000.0,1310300000.0,901200000.0
Current Debt And Capital Lease Obligation,1576600000.0,723900000.0,1731300000.0,1712800000.0
Current Capital Lease Obligation,249200000.0,135500000.0,157200000.0,268500000.0
Current Debt,1327400000.0,588400000.0,1574100000.0,1444300000.0
Current Provisions,1554800000.0,1546600000.0,942000000.0,812100000.0
Payables,18104400000.0,18757100000.0,15845800000.0,11015500000.0
Other Payable,0.0,0.0,23700000.0,24700000.0
Dividends Payable,0.0,146500000.0,142600000.0,164000000.0
Total Tax Payable,0.0,2317900000.0,0.0,0.0
Accounts Payable,18104400000.0,18610600000.0,15679500000.0,10826800000.0
Total Assets,191976400000.0,162009900000.0,145586100000.0,124497200000.0
Total Non Current Assets,155144100000.0,105816500000.0,57501300000.0,60751300000.0
Other Non Current Assets,1458300000.0,1394100000.0,1022900000.0,0.0
Non Current Prepaid Assets,0.0,1579100000.0,1694900000.0,1491700000.0
Investmentin Financial Assets,98916800000.0,53857100000.0,8998500000.0,13442200000.0
Held To Maturity Securities,0.0,0.0,674800000.0,412100000.0
Available For Sale Securities,98916800000.0,3184500000.0,674800000.0,412100000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,0.0,50672600000.0,8323700000.0,13030100000.0
Long Term Equity Investment,22283700000.0,19579400000.0,19262100000.0,18920500000.0
Investmentsin Joint Venturesat Cost,22283700000.0,19579400000.0,19262100000.0,18920500000.0
Investment Properties,0.0,0.0,0.0,31600000.0
Goodwill And Other Intangible Assets,8585300000.0,7006400000.0,5915500000.0,4702500000.0
Other Intangible Assets,8585300000.0,7006400000.0,5915500000.0,4702500000.0
Net PPE,23035300000.0,22284200000.0,21560400000.0,22162800000.0
Accumulated Depreciation,0.0,-17227000000.0,-14336600000.0,-10944400000.0
Gross PPE,23035300000.0,39511200000.0,35897000000.0,33107200000.0
Construction In Progress,777500000.0,1339800000.0,639100000.0,267500000.0
Other Properties,22257800000.0,20944400000.0,20921300000.0,0.0
Machinery Furniture Equipment,0.0,27199300000.0,24278600000.0,22309400000.0
Buildings And Improvements,0.0,8668300000.0,8660200000.0,8713600000.0
Land And Improvements,0.0,2303800000.0,2319100000.0,1816700000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,36832300000.0,56193400000.0,88084800000.0,63745900000.0
Other Current Assets,3355000000.0,2600000.0,2300000.0,0.0
Hedging Assets Current,0.0,600000.0,0.0,0.0
Restricted Cash,0.0,314000000.0,142600000.0,164000000.0
Prepaid Assets,0.0,2767800000.0,1927500000.0,1475000000.0
Inventory,12784400000.0,11324000000.0,8745700000.0,5723500000.0
Other Inventories,0.0,96500000.0,46800000.0,25100000.0
Finished Goods,0.0,6786000000.0,5322100000.0,3234400000.0
Work In Process,0.0,416200000.0,394200000.0,422900000.0
Raw Materials,0.0,4025300000.0,2982600000.0,2041100000.0
Other Receivables,5889400000.0,7539800000.0,6684500000.0,1006400000.0
Accounts Receivable,3689200000.0,3020400000.0,1581600000.0,867600000.0
Allowance For Doubtful Accounts Receivable,0.0,-21000000.0,-7400000.0,-6200000.0
Gross Accounts Receivable,0.0,3041400000.0,1589000000.0,873800000.0
Cash Cash Equivalents And Short Term Investments,11114300000.0,31205300000.0,68949800000.0,54509400000.0
Other Short Term Investments,10226200000.0,30700000000.0,68008600000.0,54077300000.0
Cash And Cash Equivalents,888100000.0,505300000.0,941200000.0,432100000.0
Cash Financial,0.0,505300000.0,941200000.0,432100000.0
