,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-1014000.0,18000.0,-7002000.0,117000.0
Tax Rate For Calcs,0.3,0.3,0.3,0.3
Total Unusual Items,-3380000.0,60000.0,-23340000.0,390000.0
Total Unusual Items Excluding Goodwill,-3380000.0,60000.0,-23340000.0,390000.0
Net Income From Continuing Operation Net Minority Interest,3023330000.0,547320000.0,1053960000.0,1903900000.0
Reconciled Depreciation,417890000.0,327740000.0,285730000.0,231670000.0
Net Interest Income,18363400000.0,11471390000.0,9215910000.0,7921880000.0
Interest Expense,10173190000.0,7927860000.0,7195820000.0,6210570000.0
Interest Income,28536590000.0,19399250000.0,16411730000.0,14132450000.0
Normalized Income,3025696000.0,547278000.0,1070298000.0,1903627000.0
Net Income From Continuing And Discontinued Operation,3023330000.0,547320000.0,1053960000.0,1903900000.0
Diluted Average Shares,514779858.0,514779858.0,514779858.0,514779858.0
Basic Average Shares,514779858.0,514779858.0,514779858.0,514779858.0
Diluted EPS,5.8730,1.0632,2.0473,3.6984
Basic EPS,5.8730,1.0632,2.0473,3.6984
Diluted NI Availto Com Stockholders,3023330000.0,547320000.0,1053960000.0,1903900000.0
Net Income Common Stockholders,3023330000.0,547320000.0,1053960000.0,1903900000.0
Net Income,3023330000.0,547320000.0,1053960000.0,1903900000.0
Net Income Including Noncontrolling Interests,3023330000.0,547320000.0,1053960000.0,1903900000.0
Net Income Continuous Operations,3023330000.0,547320000.0,1053960000.0,1903900000.0
Pretax Income,3023330000.0,547320000.0,1053960000.0,1903900000.0
Special Income Charges,-3380000.0,60000.0,-23340000.0,390000.0
Other Special Charges,3380000.0,-60000.0,23340000.0,-390000.0
Gain On Sale Of Security,-757530000.0,202080000.0,241840000.0,64020000.0
Operating Expense,12305410000.0,8628710000.0,6318550000.0,6006770000.0
Other Operating Expenses,8013050000.0,5166470000.0,3576190000.0,3875310000.0
Depreciation And Amortization In Income Statement,417890000.0,327740000.0,285730000.0,231670000.0
Depreciation Income Statement,417890000.0,327740000.0,285730000.0,231670000.0
Selling General And Administration,179300000.0,70790000.0,36010000.0,44490000.0
Selling And Marketing Expense,154680000.0,58970000.0,27100000.0,34800000.0
General And Administrative Expense,24620000.0,11820000.0,8910000.0,9690000.0
Insurance And Claims,150900000.0,127330000.0,108350000.0,60770000.0
Rent And Landing Fees,748010000.0,600210000.0,420390000.0,339130000.0
Total Revenue,21245910000.0,13547160000.0,10511730000.0,9253390000.0
Operating Revenue,21245910000.0,13547160000.0,10511730000.0,9253390000.0
