,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,52800000.0,-80691723000.0,110484207000.0,35761033000.0
Repayment Of Debt,,,-2571190000.0,
Issuance Of Debt,62745900000.0,73167853000.0,0.0,38214286000.0
Issuance Of Capital Stock,958200000.0,9270096000.0,136269000.0,840895000.0
Capital Expenditure,-4840200000.0,-2955200000.0,-1299307000.0,-1544635000.0
End Cash Position,178039300000.0,211361053000.0,198157349000.0,127573079000.0
Beginning Cash Position,211361100000.0,198157349000.0,127573079000.0,100534689000.0
Effect Of Exchange Rate Changes,-158600000.0,-63456000.0,19084000.0,43697000.0
Changes In Cash,-33163200000.0,13267160000.0,70565186000.0,26994693000.0
Financing Cash Flow,60381200000.0,81926386000.0,-2077228000.0,36614714000.0
Net Other Financing Charges,463700000.0,885833000.0,357693000.0,913658000.0
Cash Dividends Paid,-3786600000.0,-1397396000.0,,-3354125000.0
Common Stock Dividend Paid,-3786600000.0,-1397396000.0,,-3354125000.0
Net Common Stock Issuance,958200000.0,9270096000.0,136269000.0,840895000.0
Common Stock Issuance,958200000.0,9270096000.0,136269000.0,840895000.0
Net Issuance Payments Of Debt,62745900000.0,73167853000.0,-2571190000.0,38214286000.0
Net Long Term Debt Issuance,62745900000.0,73167853000.0,-2571190000.0,38214286000.0
Long Term Debt Payments,,,-2571190000.0,
Long Term Debt Issuance,62745900000.0,73167853000.0,0.0,38214286000.0
Investing Cash Flow,-98437400000.0,9077297000.0,-39141100000.0,-46925689000.0
Net Investment Purchase And Sale,-93627900000.0,11959138000.0,-38477212000.0,-44822694000.0
Net Business Purchase And Sale,,,594077000.0,-648661000.0
Sale Of Business,,,594077000.0,
Purchase Of Business,,,,-648661000.0
Net PPE Purchase And Sale,-4809500000.0,-2881841000.0,-1257965000.0,-1454334000.0
Sale Of PPE,30700000.0,73359000.0,41342000.0,90301000.0
Purchase Of PPE,-4840200000.0,-2955200000.0,-1299307000.0,-1544635000.0
Operating Cash Flow,4893000000.0,-77736523000.0,111783514000.0,37305668000.0
Taxes Refund Paid,-12120400000.0,-8932766000.0,-6287094000.0,-7010671000.0
Change In Working Capital,-37535600000.0,-112204141000.0,76286734000.0,10001624000.0
Change In Other Current Liabilities,11138800000.0,9826099000.0,596736000.0,1653577000.0
Change In Other Current Assets,-30283800000.0,-28165675000.0,-28001726000.0,-26143694000.0
Other Non Cash Items,1744600000.0,1692231000.0,1421890000.0,740116000.0
Stock Based Compensation,11300000.0,5690000.0,,
Provisionand Write Offof Assets,8053100000.0,13053870000.0,17111125000.0,11183459000.0
Depreciation And Amortization,1821800000.0,1388981000.0,1149202000.0,1257270000.0
Depreciation,1821800000.0,1388981000.0,1149202000.0,1257270000.0
Gain Loss On Sale Of PPE,-8200000.0,-53304000.0,-17989000.0,-51724000.0
Net Income From Continuing Operations,42519000000.0,26506665000.0,22256900000.0,20873947000.0
