,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,85090000.0,3237160000.0,3495060000.0,-914330000.0
Issuance Of Capital Stock,34730000.0,83030000.0,53620000.0,40850000.0
Capital Expenditure,-1658800000.0,-1292210000.0,-1138170000.0,-1350020000.0
End Cash Position,938870000.0,1461840000.0,1447430000.0,997240000.0
Beginning Cash Position,1461840000.0,1447430000.0,997240000.0,752920000.0
Effect Of Exchange Rate Changes,2420000.0,-2520000.0,-24830000.0,6420000.0
Changes In Cash,-525390000.0,16930000.0,475020000.0,237900000.0
Financing Cash Flow,-495420000.0,-521010000.0,-2253380000.0,801010000.0
Interest Paid Cff,-3070000.0,-24030000.0,-67820000.0,-151730000.0
Cash Dividends Paid,-350730000.0,-8180000.0,-13380000.0,0.0
Common Stock Dividend Paid,-350730000.0,0.0,0.0,0.0
Net Preferred Stock Issuance,0.0,0.0,0.0,0.0
Preferred Stock Issuance,0.0,0.0,0.0,0.0
Net Common Stock Issuance,34730000.0,83030000.0,53620000.0,40850000.0
Common Stock Issuance,34730000.0,83030000.0,53620000.0,40850000.0
Net Issuance Payments Of Debt,-8400000.0,-409700000.0,-2036720000.0,1049910000.0
Net Short Term Debt Issuance,-8400000.0,-334880000.0,-1768080000.0,1449720000.0
Net Long Term Debt Issuance,0.0,-74820000.0,-268640000.0,-399810000.0
Investing Cash Flow,-1773860000.0,-3991430000.0,-1904830000.0,-998800000.0
Net Other Investing Changes,0.0,-282450000.0,0.0,0.0
Interest Received Cfi,252810000.0,100490000.0,26050000.0,31800000.0
Dividends Received Cfi,0.0,0.0,0.0,0.0
Net Investment Purchase And Sale,-369660000.0,-2905850000.0,-793910000.0,213000000.0
Sale Of Investment,567700000.0,0.0,0.0,0.0
Purchase Of Investment,-937360000.0,-2905850000.0,0.0,0.0
Net Business Purchase And Sale,0.0,0.0,0.0,0.0
Purchase Of Business,0.0,0.0,0.0,0.0
Net PPE Purchase And Sale,-1657010000.0,-1186070000.0,-1136970000.0,106420000.0
Sale Of PPE,1790000.0,106140000.0,1200000.0,106420000.0
Purchase Of PPE,-1658800000.0,-1292210000.0,-1138170000.0,0.0
Capital Expenditure Reported,0.0,0.0,0.0,-1350020000.0
Operating Cash Flow,1743890000.0,4529370000.0,4633230000.0,435690000.0
Taxes Refund Paid,-718700000.0,-151970000.0,-526890000.0,71080000.0
Change In Working Capital,-2959210000.0,-943630000.0,780060000.0,-802930000.0
Change In Other Current Liabilities,-10850000.0,1895570000.0,752240000.0,175290000.0
Change In Other Current Assets,-1233860000.0,-2475730000.0,-596550000.0,-106750000.0
Change In Payable,-10850000.0,0.0,0.0,0.0
Change In Receivables,-1714500000.0,-363470000.0,624370000.0,-871470000.0
Other Non Cash Items,-259420000.0,-104330000.0,56210000.0,26790000.0
Stock Based Compensation,449000000.0,418450000.0,287000000.0,169850000.0
Provisionand Write Offof Assets,0.0,0.0,0.0,171910000.0
Depreciation And Amortization,1215080000.0,975620000.0,767140000.0,689570000.0
Amortization Cash Flow,877510000.0,661150000.0,0.0,0.0
Depreciation,337570000.0,314470000.0,767140000.0,689570000.0
Pension And Employee Benefit Expense,0.0,-91870000.0,0.0,0.0
Gain Loss On Investment Securities,-41540000.0,-52000000.0,-19750000.0,-9660000.0
Net Foreign Currency Exchange Gain Loss,79360000.0,61750000.0,-46780000.0,51050000.0
Gain Loss On Sale Of PPE,2440000.0,-100130000.0,11330000.0,-97220000.0
Net Income From Continuing Operations,3633470000.0,4131830000.0,2900870000.0,227360000.0
