,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,93660000000.0,114120000000.0,116670000000.0,58740000000.0
Repurchase Of Capital Stock,-1310000000.0,-940000000.0,0.0,-70000000.0
Repayment Of Debt,-96250000000.0,-179470000000.0,-170500000000.0,-83110000000.0
Issuance Of Debt,7010000000.0,141970000000.0,227390000000.0,155370000000.0
Issuance Of Capital Stock,60000000.0,210000000.0,50000000.0,70000000.0
Capital Expenditure,-98420000000.0,-54260000000.0,-55650000000.0,-67910000000.0
End Cash Position,128380000000.0,116390000000.0,83390000000.0,212690000000.0
Beginning Cash Position,116390000000.0,83390000000.0,212690000000.0,90950000000.0
Effect Of Exchange Rate Changes,4570000000.0,3010000000.0,3570000000.0,12000000000.0
Changes In Cash,7420000000.0,29990000000.0,-132870000000.0,109740000000.0
Financing Cash Flow,-103450000000.0,-67650000000.0,-48820000000.0,66100000000.0
Net Other Financing Charges,32140000000.0,21610000000.0,2390000000.0,
Interest Paid Cff,-38450000000.0,-32500000000.0,-36780000000.0,-40160000000.0
Cash Dividends Paid,-8900000000.0,-6670000000.0,-2220000000.0,-3200000000.0
Common Stock Dividend Paid,,,-2220000000.0,-3200000000.0
Net Preferred Stock Issuance,,,0.0,-70000000.0
Preferred Stock Payments,,,0.0,-70000000.0
Net Common Stock Issuance,-1250000000.0,-730000000.0,50000000.0,0.0
Common Stock Payments,-1310000000.0,-940000000.0,0.0,-70000000.0
Common Stock Issuance,60000000.0,210000000.0,50000000.0,70000000.0
Net Issuance Payments Of Debt,-81870000000.0,-45990000000.0,-8950000000.0,112800000000.0
Net Short Term Debt Issuance,7370000000.0,-8490000000.0,-65840000000.0,40540000000.0
Net Long Term Debt Issuance,-89240000000.0,-37500000000.0,56890000000.0,72260000000.0
Long Term Debt Payments,-96250000000.0,-179470000000.0,-170500000000.0,-83110000000.0
Long Term Debt Issuance,7010000000.0,141970000000.0,227390000000.0,155370000000.0
Investing Cash Flow,-81210000000.0,-70740000000.0,-256370000000.0,-83010000000.0
Net Other Investing Changes,130000000.0,90000000.0,22550000000.0,430000000.0
Interest Received Cfi,4450000000.0,2070000000.0,2030000000.0,2830000000.0
Dividends Received Cfi,340000000.0,320000000.0,250000000.0,480000000.0
Net Investment Purchase And Sale,-2710000000.0,45890000000.0,-28180000000.0,-22310000000.0
Purchase Of Investment,,,-28180000000.0,-22310000000.0
Net Business Purchase And Sale,70000000.0,-3470000000.0,-195240000000.0,220000000.0
Sale Of Business,240000000.0,660000000.0,,250000000.0
Purchase Of Business,-170000000.0,-4130000000.0,-195240000000.0,-30000000.0
Net PPE Purchase And Sale,-97420000000.0,-53550000000.0,-55170000000.0,-67320000000.0
Sale Of PPE,1000000000.0,710000000.0,480000000.0,590000000.0
Purchase Of PPE,-98420000000.0,-54260000000.0,-55650000000.0,-67910000000.0
Capital Expenditure Reported,,,-55650000000.0,-67910000000.0
Operating Cash Flow,192080000000.0,168380000000.0,172320000000.0,126650000000.0
Taxes Refund Paid,-27330000000.0,-37730000000.0,-12560000000.0,-1020000000.0
Change In Working Capital,-4570000000.0,-91320000000.0,14040000000.0,-11780000000.0
Change In Other Current Liabilities,-14640000000.0,14800000000.0,-140000000.0,-2890000000.0
Change In Other Current Assets,-11740000000.0,-17190000000.0,7450000000.0,-4430000000.0
Change In Payable,-64090000000.0,126830000000.0,73140000000.0,-25230000000.0
Change In Inventory,28390000000.0,-136900000000.0,-46400000000.0,-3470000000.0
Change In Receivables,57510000000.0,-78860000000.0,-20010000000.0,24240000000.0
Other Non Cash Items,27720000000.0,31600000000.0,33130000000.0,37690000000.0
Stock Based Compensation,480000000.0,350000000.0,150000000.0,280000000.0
Depreciation And Amortization,70860000000.0,67330000000.0,66280000000.0,50910000000.0
Amortization Cash Flow,,8720000000.0,,
Depreciation,70860000000.0,58610000000.0,66280000000.0,50910000000.0
Gain Loss On Investment Securities,-8610000000.0,-720000000.0,-2020000000.0,-10820000000.0
Net Foreign Currency Exchange Gain Loss,-920000000.0,-1080000000.0,-370000000.0,470000000.0
Gain Loss On Sale Of PPE,410000000.0,1000000000.0,350000000.0,70000000.0
Net Income From Continuing Operations,132410000000.0,195740000000.0,79050000000.0,59240000000.0
