,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,48993596.0,48903470.0,48791038.0,48786800.0
Share Issued,48993596.0,48903470.0,48791038.0,48786800.0
Total Debt,932488000.0,819352000.0,791451000.0,1031150000.0
Tangible Book Value,6183590000.0,4872162000.0,3708333000.0,3951340000.0
Invested Capital,7817246000.0,6476379000.0,5158718000.0,5398120000.0
Working Capital,5621540000.0,4443989000.0,3466100000.0,3705890000.0
Net Tangible Assets,6183590000.0,4872162000.0,3708333000.0,3951340000.0
Capital Lease Obligations,932488000.0,819352000.0,791451000.0,1031150000.0
Common Stock Equity,7817246000.0,6476379000.0,5158718000.0,5398120000.0
Total Capitalization,7817246000.0,6476379000.0,5158718000.0,5398120000.0
Total Equity Gross Minority Interest,7824720000.0,6476379000.0,5158718000.0,5398120000.0
Minority Interest,7474000.0,0.0,0.0,0.0
Stockholders Equity,7817246000.0,6476379000.0,5158718000.0,5398120000.0
Other Equity Interest,7327310000.0,310835000.0,112269000.0,36210000.0
Retained Earnings,5483210000.0,4479070000.0,3495356000.0,3844830000.0
Additional Paid In Capital,284063000.0,159611000.0,29496000.0,0.0
Capital Stock,489936000.0,489035000.0,487910000.0,487600000.0
Common Stock,489936000.0,489035000.0,487910000.0,487600000.0
Total Liabilities Net Minority Interest,3150786000.0,3094329000.0,3260587000.0,2627220000.0
Total Non Current Liabilities Net Minority Interest,1468541000.0,1355267000.0,1394128000.0,1507090000.0
Other Non Current Liabilities,-1000.0,-1000.0,-1000.0,
Non Current Deferred Taxes Liabilities,12982000.0,3612000.0,451000.0,
Long Term Debt And Capital Lease Obligation,735304000.0,623657000.0,645366000.0,772070000.0
Long Term Capital Lease Obligation,735304000.0,623657000.0,645366000.0,772070000.0
Long Term Provisions,720255000.0,727999000.0,748312000.0,735020000.0
Current Liabilities,1682245000.0,1739062000.0,1866459000.0,1120130000.0
Other Current Liabilities,246486000.0,34904000.0,215023000.0,-10000.0
Current Debt And Capital Lease Obligation,197184000.0,195695000.0,146085000.0,259080000.0
Current Capital Lease Obligation,197184000.0,195695000.0,146085000.0,259080000.0
Current Provisions,94759000.0,135286000.0,146233000.0,104400000.0
Payables,469578000.0,1369408000.0,1354267000.0,751510000.0
Other Payable,12127000.0,12369000.0,18822000.0,391710000.0
Dividends Payable,674238000.0,673026000.0,672186000.0,0.0
Total Tax Payable,1053000.0,194506000.0,134341000.0,0.0
Accounts Payable,468525000.0,489507000.0,528918000.0,359800000.0
Total Assets,10975506000.0,9570708000.0,8419305000.0,8025340000.0
Total Non Current Assets,3671721000.0,3387657000.0,3086746000.0,3199310000.0
Other Non Current Assets,25952000.0,-1000.0,1000.0,
Non Current Prepaid Assets,25952000.0,22729000.0,29697000.0,2900000.0
Non Current Deferred Taxes Assets,101898000.0,105046000.0,101686000.0,83280000.0
Other Investments,,,,5330000.0
Investmentin Financial Assets,128196000.0,115208000.0,5307000.0,0.0
Available For Sale Securities,128196000.0,115208000.0,5307000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,0.0,5307000.0,
Trading Securities,,,,0.0
Goodwill And Other Intangible Assets,1633656000.0,1604217000.0,1450385000.0,1446780000.0
Other Intangible Assets,201323000.0,268234000.0,114402000.0,110800000.0
Goodwill,1432333000.0,1335983000.0,1335983000.0,1335980000.0
Net PPE,1779694000.0,1538328000.0,1389771000.0,1538210000.0
Accumulated Depreciation,-2249247000.0,-1959574000.0,-1563089000.0,-1834190000.0
Gross PPE,1779694000.0,3497902000.0,2952860000.0,3372400000.0
Construction In Progress,88097000.0,1634000.0,,
Other Properties,1691597000.0,63191000.0,54607000.0,56600000.0
Machinery Furniture Equipment,1954336000.0,1806118000.0,1502108000.0,1395930000.0
Buildings And Improvements,1679519000.0,1383038000.0,1152224000.0,1675950000.0
Land And Improvements,243921000.0,243921000.0,243921000.0,243920000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,7303785000.0,6183051000.0,5332559000.0,4826020000.0
Other Current Assets,1192299000.0,1423000.0,1089000.0,7520000.0
Restricted Cash,690910000.0,887060000.0,1074672000.0,173880000.0
Prepaid Assets,285447000.0,291257000.0,169424000.0,200770000.0
Other Receivables,9031000.0,755919000.0,639076000.0,526520000.0
Taxes Receivable,237148000.0,201377000.0,75150000.0,150420000.0
Accounts Receivable,330229000.0,255472000.0,289904000.0,320310000.0
Allowance For Doubtful Accounts Receivable,-13508000.0,-11247000.0,-19102000.0,-14270000.0
Gross Accounts Receivable,343737000.0,266719000.0,309006000.0,334580000.0
Cash Cash Equivalents And Short Term Investments,5535078000.0,3790543000.0,3083244000.0,3446600000.0
Other Short Term Investments,5371141000.0,3745454000.0,2908959000.0,3214390000.0
Cash And Cash Equivalents,163937000.0,45089000.0,174285000.0,232210000.0
Cash Equivalents,,,,100500000.0
Cash Financial,163937000.0,45089000.0,174285000.0,232210000.0
