,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,86397179.0,86246465.0,86062233.0,85879298.0
Share Issued,86397179.0,86246465.0,86062233.0,85879298.0
Total Debt,694020000.0,833850000.0,697610000.0,1146820000.0
Tangible Book Value,68502440000.0,64910310000.0,62401110000.0,59609170000.0
Invested Capital,74589070000.0,70996940000.0,68487740000.0,65695800000.0
Working Capital,60747470000.0,56533670000.0,54053160000.0,50295120000.0
Net Tangible Assets,68502440000.0,64910310000.0,62401110000.0,59609170000.0
Capital Lease Obligations,694020000.0,833850000.0,697610000.0,1146820000.0
Common Stock Equity,74589070000.0,70996940000.0,68487740000.0,65695800000.0
Total Capitalization,74589070000.0,70996940000.0,68487740000.0,65695800000.0
Total Equity Gross Minority Interest,74589070000.0,70996940000.0,68487740000.0,65695800000.0
Stockholders Equity,74589070000.0,70996940000.0,68487740000.0,65695800000.0
Other Equity Interest,74157080000.0,2692280000.0,2507310000.0,2598380000.0
Retained Earnings,40462770000.0,38675780000.0,37080630000.0,34906200000.0
Additional Paid In Capital,17364610000.0,16813940000.0,16146720000.0,15500790000.0
Capital Stock,431990000.0,431230000.0,430310000.0,429400000.0
Common Stock,431990000.0,431230000.0,430310000.0,429400000.0
Total Liabilities Net Minority Interest,18166330000.0,16350380000.0,14347820000.0,14517640000.0
Total Non Current Liabilities Net Minority Interest,7225010000.0,6461320000.0,5833300000.0,5057650000.0
Other Non Current Liabilities,81680000.0,169030000.0,6810000.0,0.0
Non Current Pension And Other Postretirement Benefit Plans,18480000.0,49510000.0,47780000.0,45550000.0
Tradeand Other Payables Non Current,2948950000.0,2398500000.0,1727700000.0,1156300000.0
Non Current Deferred Revenue,81680000.0,169030000.0,6810000.0,0.0
Non Current Deferred Taxes Liabilities,2163100000.0,1779680000.0,2332530000.0,1975560000.0
Long Term Debt And Capital Lease Obligation,386620000.0,547430000.0,423820000.0,681500000.0
Long Term Capital Lease Obligation,386620000.0,547430000.0,423820000.0,681500000.0
Long Term Provisions,1626180000.0,1517170000.0,1294660000.0,1198740000.0
Current Liabilities,10941320000.0,9889060000.0,8514520000.0,9459990000.0
Other Current Liabilities,6244850000.0,5199080000.0,3940840000.0,0.0
Current Debt And Capital Lease Obligation,307400000.0,286420000.0,273790000.0,465320000.0
Current Capital Lease Obligation,307400000.0,286420000.0,273790000.0,465320000.0
Pensionand Other Post Retirement Benefit Plans Current,2712810000.0,2642100000.0,2366520000.0,2096810000.0
Current Provisions,1655170000.0,1588180000.0,1446190000.0,1291060000.0
Payables,499800000.0,1561450000.0,1478360000.0,1306790000.0
Other Payable,603310000.0,568420000.0,530270000.0,474050000.0
Dividends Payable,38050000.0,48630000.0,85930000.0,80550000.0
Total Tax Payable,118660000.0,547750000.0,404120000.0,397270000.0
Accounts Payable,381140000.0,396650000.0,458040000.0,354920000.0
Total Assets,92755400000.0,87347320000.0,82835560000.0,80213440000.0
Total Non Current Assets,21066610000.0,20924590000.0,20267880000.0,20458330000.0
Other Non Current Assets,1319430000.0,400000000.0,386810000.0,0.0
Non Current Prepaid Assets,634530000.0,633970000.0,554200000.0,621130000.0
Non Current Deferred Assets,99730000.0,92760000.0,82320000.0,63570000.0
Non Current Deferred Taxes Assets,1567740000.0,1422990000.0,1309880000.0,1013680000.0
Investmentin Financial Assets,633980000.0,1551220000.0,1400710000.0,41650000.0
Available For Sale Securities,0.0,0.0,0.0,41650000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,0.0,0.0,0.0,0.0
Investment Properties,102000000.0,102000000.0,102000000.0,102000000.0
Goodwill And Other Intangible Assets,6086630000.0,6086630000.0,6086630000.0,6086630000.0
Goodwill,6086630000.0,6086630000.0,6086630000.0,6086630000.0
Net PPE,2285180000.0,2563650000.0,2653420000.0,3440090000.0
Accumulated Depreciation,-7618770000.0,-7189340000.0,-6901680000.0,-6397560000.0
Gross PPE,2285180000.0,9752990000.0,9555100000.0,9837650000.0
Construction In Progress,5690000.0,38160000.0,1330000.0,490000.0
Other Properties,2279490000.0,2294390000.0,2220250000.0,2555170000.0
Machinery Furniture Equipment,4766860000.0,4537010000.0,4315500000.0,4258190000.0
Buildings And Improvements,2404780000.0,2447120000.0,2581710000.0,2587490000.0
Land And Improvements,436310000.0,436310000.0,436310000.0,436310000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,71688790000.0,66422730000.0,62567680000.0,59755110000.0
Other Current Assets,2540020000.0,2579660000.0,1676290000.0,0.0
Hedging Assets Current,0.0,0.0,0.0,0.0
Current Deferred Assets,72180000.0,58180000.0,52490000.0,49770000.0
Restricted Cash,1035410000.0,1099130000.0,1131080000.0,1105850000.0
Prepaid Assets,273390000.0,183520000.0,326780000.0,397500000.0
Other Receivables,5138950000.0,4281340000.0,3819200000.0,4018970000.0
Taxes Receivable,538860000.0,1412030000.0,1200360000.0,1031390000.0
Accounts Receivable,10833730000.0,9262740000.0,8027530000.0,9253660000.0
Allowance For Doubtful Accounts Receivable,-375940000.0,-202490000.0,-123020000.0,-360490000.0
Gross Accounts Receivable,11209670000.0,9465230000.0,8150550000.0,9614150000.0
Cash Cash Equivalents And Short Term Investments,57776180000.0,50125790000.0,48010240000.0,43897970000.0
Other Short Term Investments,37375390000.0,33375830000.0,31153540000.0,30663340000.0
Cash And Cash Equivalents,20400790000.0,16749960000.0,16856700000.0,13234630000.0
Cash Equivalents,228090000.0,295040000.0,298050000.0,300350000.0
Cash Financial,20400790000.0,16454920000.0,16558650000.0,12934280000.0
