,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,55818745.404337,32569507.507386,183380.0
Tax Rate For Calcs,0.128165,0.122976,0.087101,0.173
Normalized EBITDA,3423770000.0,2368590000.0,1329260000.0,934780000.0
Total Unusual Items,-5590000.0,453900000.0,373930000.0,1060000.0
Total Unusual Items Excluding Goodwill,-5590000.0,453900000.0,373930000.0,1060000.0
Net Income From Continuing Operation Net Minority Interest,2445890000.0,2138780000.0,1348030000.0,655170000.0
Reconciled Depreciation,494180000.0,324400000.0,196350000.0,133310000.0
Reconciled Cost Of Revenue,8843320000.0,6788820000.0,2975750000.0,1917010000.0
EBITDA,3423770000.0,2822490000.0,1703190000.0,935840000.0
EBIT,2929590000.0,2498090000.0,1506840000.0,802530000.0
Net Interest Income,-114080000.0,102540000.0,-14270000.0,23970000.0
Interest Expense,114080000.0,50130000.0,27630000.0,10280000.0
Interest Income,225980000.0,173310000.0,22080000.0,38190000.0
Normalized Income,2445890000.0,1740698745.404337,1006669507.507386,654293380.0
Net Income From Continuing And Discontinued Operation,2445890000.0,2138780000.0,1348030000.0,655170000.0
Total Expenses,11946100000.0,8979190000.0,4045110000.0,2561920000.0
Rent Expense Supplemental,45640000.0,10530000.0,6210000.0,20340000.0
Diluted Average Shares,133190000.0,132730000.0,127480000.0,125350000.0
Basic Average Shares,133190000.0,132730000.0,127480000.0,125350000.0
Diluted EPS,18.363916,16.113765,10.59,5.226
Basic EPS,18.363916,16.113765,10.59,5.226
Diluted NI Availto Com Stockholders,2445890000.0,2138780000.0,1348030000.0,655170000.0
Net Income Common Stockholders,2445890000.0,2138780000.0,1348030000.0,655170000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2445890000.0,2138780000.0,1348030000.0,655170000.0
Minority Interests,-8770000.0,-8140000.0,-2340000.0,
Net Income Including Noncontrolling Interests,2454660000.0,2146920000.0,1350370000.0,655170000.0
Net Income Continuous Operations,2454660000.0,2146920000.0,1350370000.0,655170000.0
Tax Provision,360850000.0,301040000.0,128840000.0,137080000.0
Pretax Income,2815510000.0,2447960000.0,1479210000.0,792250000.0
Other Non Operating Income Expenses,543240000.0,3760000.0,415310000.0,
Special Income Charges,-38020000.0,103100000.0,34130000.0,1060000.0
Other Special Charges,70000.0,-133610000.0,-53430000.0,-22580000.0
Write Off,37950000.0,30510000.0,19300000.0,21520000.0
Net Non Operating Interest Income Expense,-114080000.0,102540000.0,-14270000.0,23970000.0
Total Other Finance Cost,20800000.0,20640000.0,8720000.0,3940000.0
Interest Expense Non Operating,114080000.0,50130000.0,27630000.0,10280000.0
Interest Income Non Operating,225980000.0,173310000.0,22080000.0,38190000.0
Operating Income,2393460000.000001,1837370000.0,1122680000.0,775910000.0
Operating Expense,3102780000.0,2190370000.0,1069360000.0,644910000.0
Other Operating Expenses,736460000.0,201380000.0,111780000.0,72120000.0
Depreciation And Amortization In Income Statement,494180000.0,324400000.0,196350000.0,133310000.0
Amortization,465110000.0,305040000.0,172170000.0,117940000.0
Depreciation Income Statement,494180000.0,19360000.0,24180000.0,15370000.0
Research And Development,5750000.0,23680000.0,22950000.0,8230000.0
Selling General And Administration,350320000.0,326330000.0,184270000.0,131340000.0
Selling And Marketing Expense,222410000.0,157760000.0,92520000.0,39340000.0
General And Administrative Expense,127910000.0,168570000.0,91750000.0,92000000.0
Rent And Landing Fees,45640000.0,10530000.0,6210000.0,20340000.0
Gross Profit,5496240000.000001,4027740000.0,2192040000.0,1420820000.0
Cost Of Revenue,8843320000.0,6788820000.0,2975750000.0,1917010000.0
Total Revenue,14339560000.000002,10816560000.0,5167790000.0,3337830000.0
Operating Revenue,14339560000.000002,10816560000.0,5167790000.0,3337830000.0
