,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,388650000000.0,369540000000.0,356260000000.0,291200000000.0
Repurchase Of Capital Stock,0.0,-180000000000.0,-160000000000.0,0.0
Issuance Of Capital Stock,0.0,1620000000.0,1600000000.0,0.0
Capital Expenditure,-31000000000.0,-29950000000.0,-31760000000.0,-32490000000.0
End Cash Position,71230000000.0,124880000000.0,68580000000.0,86460000000.0
Beginning Cash Position,124880000000.0,68580000000.0,86460000000.0,72240000000.0
Effect Of Exchange Rate Changes,5090000000.0,1590000000.0,1730000000.0,4030000000.0
Changes In Cash,-58740000000.0,54710000000.0,-19610000000.0,10190000000.0
Financing Cash Flow,-478780000000.0,-335810000000.0,-326340000000.0,-399150000000.0
Net Other Financing Charges,-41740000000.0,-420000000.0,-37260000000.0,-2270000000.0
Interest Paid Cff,-7790000000.0,-6980000000.0,-6340000000.0,-9240000000.0
Cash Dividends Paid,-413470000000.0,-133170000000.0,-108500000000.0,-376340000000.0
Common Stock Dividend Paid,0.0,0.0,0.0,-376340000000.0
Net Common Stock Issuance,0.0,-180000000000.0,-160000000000.0,0.0
Common Stock Payments,0.0,-180000000000.0,-160000000000.0,0.0
Common Stock Issuance,0.0,1620000000.0,1600000000.0,0.0
Net Issuance Payments Of Debt,0.0,0.0,0.0,0.0
Net Short Term Debt Issuance,0.0,0.0,0.0,0.0
Investing Cash Flow,390000000.0,-8970000000.0,-81290000000.0,85650000000.0
Net Other Investing Changes,20000000.0,30000000.0,0.0,0.0
Interest Received Cfi,30800000000.0,27000000000.0,27300000000.0,37290000000.0
Dividends Received Cfi,130000000.0,40000000.0,80000000.0,80000000.0
Net Investment Purchase And Sale,70000000.0,-6400000000.0,-77280000000.0,79160000000.0
Sale Of Investment,1425930000000.0,1053000000000.0,744150000000.0,1104860000000.0
Purchase Of Investment,-1425860000000.0,-1059400000000.0,-821430000000.0,-1025700000000.0
Net Business Purchase And Sale,0.0,0.0,0.0,0.0
Purchase Of Business,0.0,0.0,0.0,0.0
Net Intangibles Purchase And Sale,-3550000000.0,-4970000000.0,-3560000000.0,-1920000000.0
Purchase Of Intangibles,-3550000000.0,-4970000000.0,-3560000000.0,-1920000000.0
Net PPE Purchase And Sale,-27080000000.0,-24670000000.0,-27830000000.0,-28960000000.0
Sale Of PPE,370000000.0,310000000.0,370000000.0,1610000000.0
Purchase Of PPE,-27450000000.0,-24980000000.0,-28200000000.0,-30570000000.0
Operating Cash Flow,419650000000.0,399490000000.0,388020000000.0,323690000000.0
Taxes Refund Paid,-129660000000.0,-114860000000.0,-90920000000.0,-58460000000.0
Change In Working Capital,-42170000000.0,-27690000000.0,8630000000.0,-46670000000.0
Change In Other Current Liabilities,11630000000.0,16130000000.0,16310000000.0,18040000000.0
Change In Other Current Assets,140000000.0,7040000000.0,-17140000000.0,-31170000000.0
Change In Payable,20360000000.0,1860000000.0,-930000000.0,4460000000.0
Change In Inventory,-80000000.0,-120000000.0,-30000000.0,50000000.0
Change In Receivables,-74220000000.0,-52600000000.0,10420000000.0,-38050000000.0
Other Non Cash Items,-24670000000.0,-18770000000.0,-19670000000.0,-26520000000.0
Provisionand Write Offof Assets,0.0,0.0,12180000000.0,0.0
Deferred Tax,146040000000.0,132380000000.0,111980000000.0,98010000000.0
Depreciation And Amortization,50220000000.0,46040000000.0,40650000000.0,35290000000.0
Amortization Cash Flow,4960000000.0,0.0,0.0,0.0
Depreciation,50220000000.0,46040000000.0,40650000000.0,35290000000.0
Gain Loss On Investment Securities,-2390000000.0,-2020000000.0,-2120000000.0,-2240000000.0
Net Foreign Currency Exchange Gain Loss,-1890000000.0,-1200000000.0,-210000000.0,-1170000000.0
Gain Loss On Sale Of PPE,-260000000.0,-230000000.0,-130000000.0,-460000000.0
Net Income From Continuing Operations,423030000000.0,384490000000.0,325620000000.0,324470000000.0
