,2023-01-31,2022-01-31,2021-01-31,2020-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.239,0.2440,0.2421,0.2360
Normalized EBITDA,27069000000.0,25946000000.0,20844000000.0,18212000000.0
Total Unusual Items,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,17105000000.0,16433000000.0,12866000000.0,11242000000.0
Reconciled Depreciation,2975000000.0,2862000000.0,2519000000.0,2296000000.0
Reconciled Cost Of Revenue,104105000000.0,99849000000.0,86866000000.0,72346000000.0
EBITDA,27069000000.0,25946000000.0,20844000000.0,18212000000.0
EBIT,24094000000.0,23084000000.0,18325000000.0,15916000000.0
Net Interest Income,-1562000000.0,-1303000000.0,-1300000000.0,-1128000000.0
Interest Expense,1617000000.0,1347000000.0,1347000000.0,1201000000.0
Interest Income,55000000.0,44000000.0,47000000.0,73000000.0
Normalized Income,17105000000.0,16433000000.0,12866000000.0,11242000000.0
Net Income From Continuing And Discontinued Operation,17105000000.0,16433000000.0,12866000000.0,11242000000.0
Total Expenses,133364000000.0,128117000000.0,113832000000.0,94382000000.0
Total Operating Income As Reported,24039000000.0,23040000000.0,18278000000.0,15843000000.0
Diluted Average Shares,1025000000.0,1058000000.0,1078000000.0,1097000000.0
Basic Average Shares,1022000000.0,1054000000.0,1074000000.0,1093000000.0
Diluted EPS,16.69,15.53,11.94,10.25
Basic EPS,16.74,15.59,11.98,10.29
Diluted NI Availto Com Stockholders,17105000000.0,16433000000.0,12866000000.0,11242000000.0
Net Income Common Stockholders,17105000000.0,16433000000.0,12866000000.0,11242000000.0
Net Income,17105000000.0,16433000000.0,12866000000.0,11242000000.0
Net Income Including Noncontrolling Interests,17105000000.0,16433000000.0,12866000000.0,11242000000.0
Net Income Continuous Operations,17105000000.0,16433000000.0,12866000000.0,11242000000.0
Tax Provision,5372000000.0,5304000000.0,4112000000.0,3473000000.0
Pretax Income,22477000000.0,21737000000.0,16978000000.0,14715000000.0
Special Income Charges,0.0,0.0,0.0,0.0
Impairment Of Capital Assets,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-1562000000.0,-1303000000.0,-1300000000.0,-1128000000.0
Interest Expense Non Operating,1617000000.0,1347000000.0,1347000000.0,1201000000.0
Interest Income Non Operating,55000000.0,44000000.0,47000000.0,73000000.0
Operating Income,24039000000.0,23040000000.0,18278000000.0,15843000000.0
Operating Expense,28739000000.0,27792000000.0,26575000000.0,21729000000.0
Depreciation Amortization Depletion Income Statement,2455000000.0,2386000000.0,2128000000.0,1989000000.0
Depreciation And Amortization In Income Statement,2455000000.0,2386000000.0,2128000000.0,1989000000.0
Selling General And Administration,26284000000.0,25406000000.0,24447000000.0,19740000000.0
Gross Profit,52778000000.0,50832000000.0,44853000000.0,37572000000.0
Cost Of Revenue,104625000000.0,100325000000.0,87257000000.0,72653000000.0
Total Revenue,157403000000.0,151157000000.0,132110000000.0,110225000000.0
Operating Revenue,157403000000.0,151157000000.0,132110000000.0,110225000000.0
