,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,10752402175.0,10752402175.0,10752402175.0,10380593998.0
Share Issued,10752402175.0,10752402175.0,10752402175.0,10380593998.0
Total Debt,126377500000.0,136185446000.0,174505526000.0,267929471000.0
Tangible Book Value,463192400000.0,425717077000.0,376280389000.0,348357248000.0
Invested Capital,589569900000.0,561902523000.0,550785915000.0,616286719000.0
Net Tangible Assets,463192400000.0,425717077000.0,376280389000.0,348357248000.0
Common Stock Equity,463192400000.0,425717077000.0,376280389000.0,348357248000.0
Total Capitalization,589569900000.0,561902523000.0,550785915000.0,616286719000.0
Total Equity Gross Minority Interest,464577200000.0,426998932000.0,377410208000.0,349393041000.0
Minority Interest,1384800000.0,1281855000.0,1129819000.0,1035793000.0
Stockholders Equity,463192400000.0,425717077000.0,376280389000.0,348357248000.0
Fixed Assets Revaluation Reserve,82009755000.0,84677635000.0,62814473000.0,65033663000.0
Retained Earnings,45779221000.0,-433957967000.0,-451594217000.0,-454099853000.0
Additional Paid In Capital,53235207000.0,507197043000.0,507322810000.0,496688970000.0
Capital Stock,107524000000.0,107524022000.0,107524022000.0,103805940000.0
Common Stock,107524000000.0,107524022000.0,107524022000.0,103805940000.0
Total Liabilities Net Minority Interest,2850399800000.0,2596563634000.0,2609118152000.0,2657740284000.0
Long Term Debt And Capital Lease Obligation,126377500000.0,136185446000.0,174505526000.0,267929471000.0
Payables,8133286000.0,6455059000.0,7214436000.0,9597605000.0
Other Payable,1235672000.0,1207998000.0,1304247000.0,1442324000.0
Dividends Payable,0.0,0.0,0.0,0.0
Total Tax Payable,1830259000.0,1268849000.0,929588000.0,1023387000.0
Accounts Payable,5067355000.0,3978212000.0,4980601000.0,7131894000.0
Total Assets,3314977000000.0,3023562566000.0,2986528360000.0,3007133325000.0
Investments And Advances,1004086800000.0,834867051000.0,814708810000.0,819958328000.0
Investmentin Financial Assets,1004086800000.0,834497651000.0,814568042000.0,819899255000.0
Available For Sale Securities,69920211000.0,46867206000.0,29120463000.0,8501663000.0
Long Term Equity Investment,6258335000.0,369400000.0,140768000.0,59073000.0
Investmentsin Associatesat Cost,6258335000.0,369400000.0,0.0,0.0
Net PPE,97804000000.0,99870351000.0,78727306000.0,82067595000.0
Accumulated Depreciation,-28732640000.0,-24673477000.0,-27652615000.0,-24033775000.0
Gross PPE,126536686000.0,124543828000.0,106379921000.0,106101371000.0
Construction In Progress,4773952000.0,4003650000.0,4706373000.0,4875701000.0
Other Properties,32025082000.0,30588539000.0,28895027000.0,28332619000.0
Properties,89737652000.0,89951639000.0,72778521000.0,72893051000.0
Prepaid Assets,25563075000.0,34781860000.0,65401921000.0,60140287000.0
Receivables,93747291000.0,56361291000.0,30574685000.0,34079015000.0
Cash And Cash Equivalents,293519500000.0,416025190000.0,538122126000.0,545488786000.0
Cash Equivalents,610934000.0,56441810000.0,143100512000.0,112605414000.0
Cash Financial,166392800000.0,22311704000.0,30924690000.0,21401897000.0
