,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,28754775334.0,25054952981.0,25054905981.0,12550472231.0
Share Issued,28754775334.0,25054952981.0,25054905981.0,12550472231.0
Net Debt,583979700000.0,536487000000.0,471734728000.0,549288690000.0
Total Debt,777539800000.0,660119026000.0,591027243000.0,620392269000.0
Tangible Book Value,407181800000.0,336989686000.0,331382937000.0,216949600000.0
Invested Capital,1184721600000.0,997108712000.0,922410180000.0,837341869000.0
Net Tangible Assets,407181800000.0,336989686000.0,331382937000.0,216949600000.0
Common Stock Equity,407181800000.0,336989686000.0,331382937000.0,216949600000.0
Total Capitalization,1184721600000.0,997108712000.0,922410180000.0,837341869000.0
Total Equity Gross Minority Interest,407181800000.0,336989686000.0,331382937000.0,216949600000.0
Minority Interest,0.0,0.0,,
Stockholders Equity,407181800000.0,336989686000.0,331382937000.0,216949600000.0
Other Equity Interest,9483900000.0,,,
Retained Earnings,-100937570000.0,-107567593000.0,-109299952000.0,-69287215000.0
Additional Paid In Capital,366438573000.0,322949781000.0,322949240000.0,199155977000.0
Capital Stock,57509600000.0,50109906000.0,50109812000.0,25100944000.0
Common Stock,57509600000.0,50109906000.0,50109812000.0,25100944000.0
Total Liabilities Net Minority Interest,3144859500000.0,2848787667000.0,2404551484000.0,2361372037000.0
Derivative Product Liabilities,69922500000.0,,,
Long Term Debt And Capital Lease Obligation,777539800000.0,660119026000.0,591027243000.0,620392269000.0
Payables,31818422000.0,17825241000.0,15287712000.0,22632492000.0
Other Payable,7511786000.0,7317200000.0,5686395000.0,2867243000.0
Accounts Payable,24306636000.0,17825241000.0,15287712000.0,22632492000.0
Total Assets,3552041300000.0,3185777353000.0,2735934421000.0,2578321637000.0
Investments And Advances,767493000000.0,517539857000.0,431146483000.0,437478034000.0
Investmentin Financial Assets,767493000000.0,517539857000.0,431146483000.0,437478034000.0
Available For Sale Securities,51978507000.0,23283287000.0,26307383000.0,33765661000.0
Long Term Equity Investment,0.0,0.0,0.0,0.0
Goodwill And Other Intangible Assets,0.0,0.0,,
Goodwill,0.0,0.0,,
Net PPE,24514800000.0,21410068000.0,21583785000.0,10233842000.0
Accumulated Depreciation,-23198455000.0,-19605195000.0,-17317721000.0,-14070027000.0
Gross PPE,47713267000.0,41015261000.0,38901506000.0,24303867000.0
Construction In Progress,2957684000.0,1251880000.0,627798000.0,2938634000.0
Other Properties,32653053000.0,27282820000.0,25793147000.0,20987202000.0
Properties,12102530000.0,12480561000.0,12480561000.0,378031000.0
Receivables,49407733000.0,49908125000.0,38343431000.0,44603198000.0
Taxes Receivable,6926967000.0,6079253000.0,5123088000.0,0.0
Cash And Cash Equivalents,193560100000.0,123632026000.0,119292515000.0,71103579000.0
Cash Equivalents,48992290000.0,1440058000.0,1389090000.0,314010000.0
Cash Financial,128640900000.0,7929037000.0,7903956000.0,16307411000.0
