,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,2069200.0,-62875800.0,364926.3062
Tax Rate For Calcs,0.3589,0.4,0.3,0.3436
Total Unusual Items,0.0,5173000.0,-209586000.0,1062000.0
Total Unusual Items Excluding Goodwill,0.0,5173000.0,-209586000.0,1062000.0
Net Income From Continuing Operation Net Minority Interest,18262800000.0,8949200000.0,1670340000.0,-24368289000.0
Reconciled Depreciation,2175200000.0,1649552000.0,1344161000.0,1372893000.0
Net Interest Income,73431200000.0,64729493000.0,54796980000.0,50922731000.0
Interest Expense,103073900000.0,85083895000.0,89664518000.0,100420601000.0
Interest Income,176505100000.0,149813388000.0,144461498000.0,151343332000.0
Normalized Income,18262800000.0,8946096200.0,1817050200.0,-24368986073.6937
Net Income From Continuing And Discontinued Operation,18262800000.0,8949200000.0,1670340000.0,-24368289000.0
Diluted Average Shares,11955958176.0,11637754887.0,9918340622.0,7865485592.0
Basic Average Shares,11955958176.0,11637754887.0,9918340622.0,7865485592.0
Diluted EPS,1.56,0.8,0.15,-3.1
Basic EPS,1.56,0.8,0.15,-3.1
Diluted NI Availto Com Stockholders,18262800000.0,8949200000.0,1670340000.0,-24368289000.0
Net Income Common Stockholders,18262800000.0,8949200000.0,1670340000.0,-24368289000.0
Net Income,18262800000.0,8949200000.0,1670340000.0,-24368289000.0
Net Income Including Noncontrolling Interests,18262900000.0,8949200000.0,1670340000.0,-24368289000.0
Net Income Extraordinary,0.0,0.0,0.0,0.0
Net Income Continuous Operations,18262900000.0,8949200000.0,1670340000.0,-24368289000.0
Tax Provision,10427700000.0,8206000000.0,-2425200000.0,-12757100000.0
Pretax Income,29051100000.0,8949209000.0,-754848000.0,-37125414000.0
Special Income Charges,0.0,5173000.0,-209586000.0,1062000.0
Other Special Charges,-1656000.0,-5173000.0,209586000.0,-1062000.0
Gain On Sale Of Security,-3139609000.0,2456245000.0,17960601000.0,10374871000.0
Operating Expense,56509000000.0,47763226000.0,62490079000.0,55421775000.0
Other Operating Expenses,17781600000.0,7420167000.0,30984066000.0,29745929000.0
Depreciation And Amortization In Income Statement,2175203000.0,1649552000.0,1344161000.0,1372893000.0
Depreciation Income Statement,2175203000.0,1649552000.0,1344161000.0,1372893000.0
Selling General And Administration,536728000.0,472512000.0,556074000.0,550750000.0
Selling And Marketing Expense,86394000.0,63152000.0,41124000.0,83096000.0
General And Administrative Expense,450334000.0,409360000.0,514950000.0,467654000.0
Insurance And Claims,2664585000.0,2389766000.0,2361883000.0,1803806000.0
Rent And Landing Fees,2939146000.0,2675262000.0,2567743000.0,2646740000.0
Total Revenue,98515800000.0,95732389000.0,89395317000.0,69679772000.0
Operating Revenue,98515800000.0,95732389000.0,89395317000.0,69679772000.0
