,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,188413882.0,187817716.0,187042033.0,186535807.0
Share Issued,188413882.0,187817716.0,187042033.0,186535807.0
Total Debt,10527660000.0,12519320000.0,11811020000.0,12953850000.0
Tangible Book Value,48199310000.0,40387860000.0,42866950000.0,36003990000.0
Invested Capital,81333150000.0,74703730000.0,70401600000.0,64008840000.0
Working Capital,31551890000.0,28063520000.0,29965660000.0,22458890000.0
Net Tangible Assets,48199310000.0,40387860000.0,42866950000.0,36003990000.0
Capital Lease Obligations,8542900000.0,7246900000.0,6676520000.0,7241000000.0
Common Stock Equity,79348390000.0,69431310000.0,65267100000.0,58295990000.0
Total Capitalization,79348390000.0,69431310000.0,65267100000.0,58295990000.0
Total Equity Gross Minority Interest,79348390000.0,69431310000.0,65267100000.0,58295990000.0
Stockholders Equity,79348390000.0,69431310000.0,65267100000.0,58295990000.0
Other Equity Interest,77464320000.0,1114810000.0,588650000.0,581210000.0
Retained Earnings,59600210000.0,52519330000.0,50262910000.0,44764370000.0
Additional Paid In Capital,2463630000.0,1407270000.0,848060000.0,517840000.0
Capital Stock,1884070000.0,1878250000.0,1870490000.0,1865430000.0
Common Stock,1884070000.0,1878250000.0,1870490000.0,1865430000.0
Total Liabilities Net Minority Interest,36746200000.0,38130130000.0,28722380000.0,29238920000.0
Total Non Current Liabilities Net Minority Interest,8767840000.0,9029930000.0,7285390000.0,7567250000.0
Other Non Current Liabilities,,,562530000.0,
Derivative Product Liabilities,177410000.0,12220000.0,23060000.0,607440000.0
Non Current Pension And Other Postretirement Benefit Plans,375830000.0,1183820000.0,727680000.0,697900000.0
Non Current Accrued Expenses,150700000.0,109870000.0,15580000.0,22380000.0
Tradeand Other Payables Non Current,217550000.0,1165320000.0,243300000.0,257810000.0
Non Current Deferred Revenue,,,0.0,
Non Current Deferred Taxes Liabilities,1029610000.0,718220000.0,342860000.0,137320000.0
Long Term Debt And Capital Lease Obligation,6815820000.0,5840480000.0,5370380000.0,5844400000.0
Long Term Capital Lease Obligation,6815820000.0,5840480000.0,5370380000.0,5844400000.0
Long Term Provisions,,1183820000.0,727680000.0,
Current Liabilities,27978360000.0,29100200000.0,21436990000.0,21671670000.0
