,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,161345600000.0,136338700000.0,106904500000.0,122485100000.0
Repayment Of Debt,-7300000.0,-3500000.0,-22800000.0,-34200000.0
Issuance Of Capital Stock,24773900000.0,2918200000.0,2906500000.0,6253000000.0
Capital Expenditure,-27429900000.0,-21416400000.0,-18366400000.0,-24411500000.0
End Cash Position,4059100000.0,2666800000.0,3101600000.0,6770400000.0
Other Cash Adjustment Outside Changein Cash,,,569500000.0,
Beginning Cash Position,2666800000.0,3101600000.0,6770400000.0,3428800000.0
Changes In Cash,1392300000.0,-434800000.0,-4238300000.0,3341600000.0
Financing Cash Flow,-130060300000.0,-135805000000.0,-186338300000.0,-81814800000.0
Net Other Financing Charges,353700000.0,149200000.0,551500000.0,-14085500000.0
Interest Paid Cff,-414200000.0,-395500000.0,-412300000.0,-438400000.0
Cash Dividends Paid,-154175300000.0,-137883200000.0,-188813900000.0,-73016200000.0
Common Stock Dividend Paid,-154175300000.0,-137883200000.0,-188813900000.0,-73016200000.0
Net Common Stock Issuance,24773900000.0,2918200000.0,2906500000.0,6253000000.0
Common Stock Issuance,24773900000.0,2918200000.0,2906500000.0,6253000000.0
Net Issuance Payments Of Debt,-7300000.0,-3500000.0,-22800000.0,-34200000.0
Net Short Term Debt Issuance,,,,0.0
Short Term Debt Payments,,,,0.0
Net Long Term Debt Issuance,-7300000.0,-3500000.0,-22800000.0,-34200000.0
Long Term Debt Payments,-7300000.0,-3500000.0,-22800000.0,-34200000.0
Investing Cash Flow,-57322900000.0,-22384900000.0,56829100000.0,-61740200000.0
Net Other Investing Changes,560000000.0,,,
Interest Received Cfi,13237400000.0,10345500000.0,12749200000.0,15133500000.0
Dividends Received Cfi,185800000.0,160700000.0,72500000.0,166500000.0
Net Investment Purchase And Sale,-43719400000.0,-12016100000.0,84217200000.0,-52933800000.0
Sale Of Investment,889848400000.0,761172200000.0,707452800000.0,808565200000.0
Purchase Of Investment,-933567800000.0,-773188300000.0,-623235600000.0,-861499000000.0
Net Business Purchase And Sale,-656300000.0,-731200000.0,-21910900000.0,0.0
Sale Of Business,560000000.0,,,0.0
Purchase Of Business,-656300000.0,-731200000.0,-21910900000.0,
Net PPE Purchase And Sale,-26938200000.0,-20085400000.0,-18341100000.0,-24141300000.0
Sale Of PPE,491700000.0,1331000000.0,25300000.0,270200000.0
Purchase Of PPE,-27429900000.0,-21416400000.0,-18366400000.0,-24411500000.0
Capital Expenditure Reported,,,,-24411500000.0
Operating Cash Flow,188775500000.0,157755100000.0,125270900000.0,146896600000.0
Taxes Refund Paid,-62502400000.0,-49819500000.0,-43865300000.0,-50228900000.0
Change In Working Capital,-7668200000.0,-995500000.0,-4127800000.0,2961400000.0
Change In Payable,10579300000.0,10991100000.0,11126000000.0,-6068700000.0
Change In Inventory,-9405400000.0,-4663700000.0,-14597800000.0,-5079900000.0
Change In Receivables,-8842100000.0,-7322900000.0,-656000000.0,14110000000.0
Other Non Cash Items,-14908000000.0,-10985600000.0,-12533300000.0,-14674500000.0
Stock Based Compensation,604100000.0,331700000.0,262700000.0,1129900000.0
Provisionand Write Offof Assets,7500000.0,9300000.0,334200000.0,-26800000.0
Depreciation And Amortization,18090100000.0,17324100000.0,16455900000.0,16449100000.0
Depreciation,18090100000.0,17324100000.0,16455900000.0,16449100000.0
Gain Loss On Investment Securities,-3939900000.0,-5390000000.0,-11440900000.0,-9823400000.0
Net Foreign Currency Exchange Gain Loss,313700000.0,-89800000.0,-64200000.0,-94900000.0
Gain Loss On Sale Of PPE,44000000.0,-562200000.0,546100000.0,566800000.0
Gain Loss On Sale Of Business,,,,0.0
Net Income From Continuing Operations,259151200000.0,207404700000.0,179381700000.0,200345700000.0
