,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,351500000.0,1174800000.0,2217685000.0,861620000.0
Repurchase Of Capital Stock,-1492400000.0,,,
Repayment Of Debt,-154000000.0,-39700000.0,-376877000.0,-1100000.0
Issuance Of Debt,1272700000.0,,,0.0
Issuance Of Capital Stock,139500000.0,8820900000.0,2660384000.0,
Capital Expenditure,-380600000.0,-170800000.0,-76631000.0,-72750000.0
End Cash Position,4836100000.0,4073300000.0,2699897000.0,615180000.0
Other Cash Adjustment Outside Changein Cash,,151000000.0,,
Beginning Cash Position,4073300000.0,2699900000.0,615187000.0,294010000.0
Effect Of Exchange Rate Changes,-12800000.0,24400000.0,-58767000.0,7970000.0
Changes In Cash,775600000.0,1198000000.0,2143477000.0,313200000.0
Financing Cash Flow,-1078700000.0,8236900000.0,2109694000.0,-623410000.0
Net Other Financing Charges,-1492400000.0,,,
Interest Paid Cff,-85000000.0,-18900000.0,-28470000.0,-41780000.0
Cash Dividends Paid,-686400000.0,-304000000.0,,-165420000.0
Common Stock Dividend Paid,,,0.0,-165420000.0
Net Common Stock Issuance,-1352900000.0,8820900000.0,2660384000.0,
Common Stock Payments,-1492400000.0,,,
Common Stock Issuance,139500000.0,8820900000.0,2660384000.0,
Net Issuance Payments Of Debt,1118700000.0,-39700000.0,-376877000.0,-359160000.0
Net Short Term Debt Issuance,,0.0,-373556000.0,-358060000.0
Short Term Debt Payments,,0.0,-373556000.0,
Net Long Term Debt Issuance,1118700000.0,-39700000.0,-3321000.0,-1100000.0
Long Term Debt Payments,-154000000.0,-39700000.0,-3321000.0,-1100000.0
Long Term Debt Issuance,1272700000.0,,,0.0
Investing Cash Flow,1122200000.0,-8384500000.0,-2260533000.0,2240000.0
Net Other Investing Changes,,300000.0,,
Interest Received Cfi,283700000.0,114600000.0,51599000.0,20910000.0
Net Investment Purchase And Sale,2028200000.0,-4197700000.0,-1589917000.0,250830000.0
Sale Of Investment,87141900000.0,,,
Purchase Of Investment,-85113700000.0,-4197700000.0,,
Net Business Purchase And Sale,-809500000.0,-4130900000.0,-645584000.0,-196750000.0
Purchase Of Business,-809500000.0,-4130900000.0,-645584000.0,-196750000.0
Net PPE Purchase And Sale,-380200000.0,-170800000.0,-76631000.0,-72750000.0
Sale Of PPE,400000.0,,,0.0
Purchase Of PPE,-380600000.0,-170800000.0,-76631000.0,-72750000.0
Capital Expenditure Reported,,,-76631000.0,-72750000.0
Operating Cash Flow,732100000.0,1345600000.0,2294316000.0,934370000.0
Taxes Refund Paid,-334400000.0,-449500000.0,-173200000.0,-179680000.0
Change In Working Capital,-3767500000.0,-658100000.0,627413000.0,61180000.0
Change In Other Current Assets,-1567400000.0,129600000.0,-13917000.0,-492700000.0
Change In Payable,-205000000.0,851800000.0,792865000.0,1123760000.0
Change In Receivables,-1995100000.0,-1639500000.0,-151535000.0,-569880000.0
Other Non Cash Items,-130500000.0,-124700000.0,-46723000.0,-38060000.0
Stock Based Compensation,155900000.0,188700000.0,,
Provisionand Write Offof Assets,7600000.0,-3800000.0,7738000.0,9110000.0
Depreciation And Amortization,816000000.0,383200000.0,257549000.0,226780000.0
Amortization Cash Flow,651400000.0,269900000.0,,
Depreciation,816000000.0,113300000.0,257549000.0,226780000.0
Gain Loss On Investment Securities,-5000000.0,-5800000.0,-20896000.0,-260000.0
Net Foreign Currency Exchange Gain Loss,27500000.0,54100000.0,10083000.0,7330000.0
Gain Loss On Sale Of PPE,200000.0,,,0.0
Net Income From Continuing Operations,3815000000.0,1952200000.0,1615357000.0,841200000.0
