,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,168370853.0,114549908.0,93240344.0,91719579.0
Share Issued,168370853.0,114549908.0,93240344.0,91719579.0
Total Debt,498200000.0,197600000.0,219000000.0,278800000.0
Tangible Book Value,23019000000.0,18074400000.0,10442800000.0,10271400000.0
Invested Capital,29729600000.0,19302500000.0,11342000000.0,10809400000.0
Working Capital,22409500000.0,15823000000.0,8102700000.0,8143300000.0
Net Tangible Assets,23019000000.0,18074400000.0,10442800000.0,10271400000.0
Capital Lease Obligations,498200000.0,197600000.0,219000000.0,278800000.0
Common Stock Equity,29729600000.0,19302500000.0,11342000000.0,10809400000.0
Total Capitalization,29729600000.0,19302500000.0,11342000000.0,10809400000.0
Total Equity Gross Minority Interest,29729600000.0,19302500000.0,11342000000.0,10809400000.0
Stockholders Equity,29729600000.0,19302500000.0,11342000000.0,10809400000.0
Other Equity Interest,28013200000.0,3375000000.0,0.0,0.0
Retained Earnings,-520700000.0,-125100000.0,522800000.0,0.0
Additional Paid In Capital,27733400000.0,14562400000.0,9512700000.0,0.0
Capital Stock,1716400000.0,1178200000.0,965100000.0,954800000.0
Common Stock,1716400000.0,1178200000.0,965100000.0,954800000.0
Total Liabilities Net Minority Interest,6290700000.0,1798700000.0,1776800000.0,1602100000.0
Total Non Current Liabilities Net Minority Interest,2027000000.0,124400000.0,177600000.0,225000000.0
Long Term Debt And Capital Lease Obligation,439000000.0,119500000.0,170700000.0,219100000.0
Long Term Capital Lease Obligation,439000000.0,119500000.0,170700000.0,219100000.0
Long Term Provisions,21200000.0,4900000.0,6900000.0,5900000.0
Current Liabilities,4263700000.0,1674300000.0,1599200000.0,1377100000.0
Other Current Liabilities,395500000.0,186500000.0,103900000.0,72600000.0
Current Debt And Capital Lease Obligation,59200000.0,78100000.0,48300000.0,59700000.0
Current Capital Lease Obligation,59200000.0,78100000.0,48300000.0,59700000.0
Current Provisions,121100000.0,69200000.0,52200000.0,74400000.0
Payables,3010200000.0,1376500000.0,1159000000.0,747700000.0
Other Payable,614900000.0,260500000.0,236500000.0,0.0
Dividends Payable,300000.0,300000.0,300000.0,0.0
Accounts Payable,3010200000.0,1115700000.0,922200000.0,747700000.0
Total Assets,36020300000.0,21101200000.0,13118800000.0,12411500000.0
Total Non Current Assets,9347100000.0,3603900000.0,3416900000.0,2891100000.0
Other Non Current Assets,343700000.0,231900000.0,69800000.0,69700000.0
Non Current Prepaid Assets,414100000.0,286800000.0,123500000.0,0.0
Non Current Deferred Taxes Assets,420900000.0,1113300000.0,567200000.0,417000000.0
Investmentin Financial Assets,70400000.0,2200000.0,1900000.0,11100000.0
Available For Sale Securities,70400000.0,2200000.0,1900000.0,11100000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,0.0,0.0,0.0,0.0
Goodwill And Other Intangible Assets,6710600000.0,1228100000.0,899200000.0,538000000.0
Other Intangible Assets,4592500000.0,1228100000.0,899200000.0,538000000.0
Goodwill,2118100000.0,0.0,0.0,0.0
Net PPE,1293400000.0,546500000.0,455800000.0,518400000.0
Accumulated Depreciation,-1293100000.0,-823300000.0,-758300000.0,0.0
Gross PPE,1293400000.0,1369800000.0,1214100000.0,518400000.0
Other Properties,1293400000.0,484000000.0,740600000.0,518400000.0
Machinery Furniture Equipment,1002300000.0,740200000.0,208300000.0,0.0
Buildings And Improvements,650900000.0,145600000.0,265200000.0,0.0
Properties,0.0,0.0,0.0,0.0
Current Assets,26673200000.0,17497300000.0,9701900000.0,9520400000.0
Other Current Assets,1803400000.0,744400000.0,499700000.0,375000000.0
Hedging Assets Current,200000.0,6000000.0,10000000.0,0.0
Restricted Cash,19900000.0,29100000.0,158600000.0,125600000.0
Prepaid Assets,1833200000.0,762000000.0,502600000.0,0.0
Inventory,6468600000.0,2780200000.0,2136500000.0,2519900000.0
Finished Goods,54900000.0,36500000.0,3700000.0,0.0
Work In Process,61900000.0,0.0,0.0,0.0
Raw Materials,6351800000.0,2743700000.0,2132800000.0,0.0
Other Receivables,341400000.0,90100000.0,13600000.0,11700000.0
Accounts Receivable,4989300000.0,2850900000.0,3410300000.0,3756300000.0
Allowance For Doubtful Accounts Receivable,0.0,-1373000000.0,-381900000.0,0.0
Gross Accounts Receivable,0.0,4223900000.0,3792200000.0,0.0
Cash Cash Equivalents And Short Term Investments,13411900000.0,10979000000.0,3470300000.0,2731900000.0
Other Short Term Investments,12558000000.0,10503400000.0,2936000000.0,2067100000.0
Cash And Cash Equivalents,853900000.0,475600000.0,534300000.0,664800000.0
Cash Equivalents,0.0,0.0,0.0,60000000.0
Cash Financial,853900000.0,475600000.0,534300000.0,604800000.0
