,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,40480000.0,7950000.0,-197220000.0
Tax Rate For Calcs,0.1463,0.4,0.3,0.3
Normalized EBITDA,950500000.0,-482600000.0,745600000.0,75500000.0
Total Unusual Items,199200000.0,101200000.0,26500000.0,-657400000.0
Total Unusual Items Excluding Goodwill,199200000.0,101200000.0,26500000.0,-657400000.0
Net Income From Continuing Operation Net Minority Interest,-364100000.0,-627100000.0,375400000.0,-2371200000.0
Reconciled Depreciation,1225000000.0,767800000.0,521200000.0,770500000.0
Reconciled Cost Of Revenue,5607000000.0,3235700000.0,2739600000.0,2073500000.0
EBITDA,950500000.0,-381400000.0,772100000.0,-581900000.0
EBIT,-274500000.0,-1149200000.0,250900000.0,-1352400000.0
Net Interest Income,-152000000.0,235700000.0,165700000.0,42200000.0
Interest Expense,152000000.0,22100000.0,25700000.0,33300000.0
Interest Income,585600000.0,267600000.0,202700000.0,119400000.0
Normalized Income,-364100000.0,-687820000.0,356850000.0,-1911020000.0
Net Income From Continuing And Discontinued Operation,-364100000.0,-627100000.0,375400000.0,-2371200000.0
Total Expenses,10280300000.0,7052900000.0,5225200000.0,4776800000.0
Rent Expense Supplemental,49700000.0,18000000.0,19500000.0,21300000.0
Diluted Average Shares,153677077.0,105019617.0,94128273.0,92038454.0
Basic Average Shares,153677077.0,105019617.0,92553796.0,92038454.0
Diluted EPS,-2.46,-5.97,3.99,-25.76
Basic EPS,-2.46,-5.97,4.05,-25.76
Diluted NI Availto Com Stockholders,-364100000.0,-627100000.0,375400000.0,-2371200000.0
Net Income Common Stockholders,-364100000.0,-627100000.0,375400000.0,-2371200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-364100000.0,-627100000.0,375400000.0,-2371200000.0
Net Income Including Noncontrolling Interests,-364100000.0,-627100000.0,375400000.0,-2371200000.0
Net Income Continuous Operations,-364100000.0,-627100000.0,375400000.0,-2371200000.0
Tax Provision,-62400000.0,-544200000.0,-150200000.0,985500000.0
Pretax Income,-426500000.0,-1171300000.0,225200000.0,-1385700000.0
Other Non Operating Income Expenses,810100000.0,7500000.0,6100000.0,11000000.0
Special Income Charges,4600000.0,10700000.0,200000.0,-697200000.0
Other Special Charges,-100000.0,-100000.0,0.0,-200000.0
Write Off,-4500000.0,-10600000.0,-200000.0,697400000.0
Net Non Operating Interest Income Expense,-152000000.0,235700000.0,165700000.0,42200000.0
Total Other Finance Cost,10100000.0,9800000.0,11300000.0,43900000.0
Interest Expense Non Operating,152000000.0,22100000.0,25700000.0,33300000.0
Interest Income Non Operating,585600000.0,267600000.0,202700000.0,119400000.0
Operating Income,-1084600000.0,-1547000000.0,40800000.0,-871400000.0
Operating Expense,4673300000.0,3817200000.0,2485600000.0,2703300000.0
Other Operating Expenses,1121800000.0,1281700000.0,398000000.0,608200000.0
Depreciation And Amortization In Income Statement,1225000000.0,767800000.0,521200000.0,770500000.0
Amortization,865500000.0,537200000.0,322400000.0,582900000.0
Depreciation Income Statement,1225000000.0,230600000.0,198800000.0,187600000.0
Selling General And Administration,328800000.0,423000000.0,391800000.0,266900000.0
Selling And Marketing Expense,116100000.0,185200000.0,237300000.0,154600000.0
General And Administrative Expense,212700000.0,237800000.0,154500000.0,112300000.0
Rent And Landing Fees,49700000.0,18000000.0,19500000.0,21300000.0
Gross Profit,3588700000.0,2270200000.0,2526400000.0,1831900000.0
Cost Of Revenue,5607000000.0,3235700000.0,2739600000.0,2073500000.0
Total Revenue,9195700000.0,5505900000.0,5266000000.0,3905400000.0
Operating Revenue,9195700000.0,5505900000.0,5266000000.0,3905400000.0
