,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,3077046272.0,3069747836.0,3063748652.0,2821677934.0
Share Issued,3077046272.0,3069747836.0,3063748652.0,2821677934.0
Net Debt,975056400000.0,492997100000.0,238366850000.0,29882609000.0
Total Debt,2062135700000.0,1816761600000.0,1341467176000.0,1435611659000.0
Tangible Book Value,1294924700000.0,1176028800000.0,1033044604000.0,860511890000.0
Invested Capital,3359952800000.0,2999368200000.0,2377404180000.0,2299015949000.0
Net Tangible Assets,1294924700000.0,1176028800000.0,1033044604000.0,860511890000.0
Common Stock Equity,1297817100000.0,1182606600000.0,1035937004000.0,863404290000.0
Total Capitalization,3359952800000.0,2999368200000.0,2377404180000.0,2299015949000.0
Total Equity Gross Minority Interest,1301751000000.0,1185220100000.0,1037674475000.0,864539847000.0
Minority Interest,3933900000.0,2613500000.0,1737471000.0,1135557000.0
Stockholders Equity,1297817100000.0,1182606600000.0,1035937004000.0,863404290000.0
Other Equity Interest,4260900000.0,1507700000.0,0.0,0.0
Retained Earnings,477692500000.0,406044900000.0,314669179000.0,271258184000.0
Additional Paid In Capital,519357800000.0,515478700000.0,512720336000.0,411698589000.0
Capital Stock,6153700000.0,6139500000.0,6127497000.0,5643356000.0
Common Stock,6153700000.0,6139500000.0,6127497000.0,5643356000.0
Total Liabilities Net Minority Interest,12142428600000.0,10770065000000.0,9065578796000.0,8414178211000.0
Long Term Debt And Capital Lease Obligation,2062135700000.0,1816761600000.0,1341467176000.0,1435611659000.0
Payables,136417600000.0,131616900000.0,109308903000.0,71020757000.0
Other Payable,95438100000.0,84993600000.0,70326546000.0,36897894000.0
Dividends Payable,0.0,0.0,0.0,0.0
Accounts Payable,40979500000.0,46623300000.0,38982357000.0,34122863000.0
Total Assets,13444179600000.0,11955285100000.0,10103253271000.0,9278718058000.0
Investments And Advances,2880948300000.0,2158027000000.0,1860558703000.0,1207798544000.0
Investmentin Financial Assets,2880948300000.0,2153733500000.0,1860558703000.0,1207798544000.0
Available For Sale Securities,30458400000.0,27004600000.0,48803601000.0,72824177000.0
Long Term Equity Investment,4952000000.0,4293500000.0,0.0,0.0
Investmentsin Joint Venturesat Cost,0.0,0.0,0.0,0.0
Investmentsin Associatesat Cost,4952000000.0,4293500000.0,0.0,0.0
Investmentsin Subsidiariesat Cost,0.0,0.0,0.0,0.0
Goodwill And Other Intangible Assets,2892400000.0,6577800000.0,2892400000.0,2892400000.0
Goodwill,2892400000.0,6577800000.0,2892400000.0,2892400000.0
Net PPE,48525800000.0,46791200000.0,43296925000.0,43943385000.0
Accumulated Depreciation,-196067100000.0,-66684900000.0,-58187163000.0,-49003399000.0
Gross PPE,244592900000.0,113476100000.0,101484088000.0,92946784000.0
Construction In Progress,1421400000.0,2151300000.0,1183391000.0,4826021000.0
Other Properties,226535600000.0,94256600000.0,81923229000.0,69743295000.0
Properties,16635900000.0,17068200000.0,18377468000.0,18377468000.0
Prepaid Assets,7488700000.0,7838500000.0,9397971000.0,16696759000.0
Receivables,287089600000.0,441349900000.0,306143023000.0,217837172000.0
Cash And Cash Equivalents,1087079300000.0,1323764500000.0,1103100326000.0,1442626944000.0
Cash Equivalents,217983400000.0,79410700000.0,63276705000.0,53101165000.0
Cash Financial,661177600000.0,98401000000.0,126731571000.0,79879291000.0
