,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,18147500000.0,7493400000.0,16090000000.0,12403600000.0
Repayment Of Debt,-7911800000.0,-9840200000.0,,-8691500000.0
Issuance Of Debt,13094000000.0,13438700000.0,5678000000.0,13616700000.0
Issuance Of Capital Stock,,0.0,1031500000.0,239700000.0
Capital Expenditure,-7114600000.0,-5501800000.0,-2420700000.0,-2441700000.0
End Cash Position,1001600000.0,1093200000.0,1414500000.0,752600000.0
Other Cash Adjustment Outside Changein Cash,,,-100000.0,
Beginning Cash Position,1093200000.0,1414500000.0,752600000.0,587200000.0
Effect Of Exchange Rate Changes,100600000.0,33000000.0,-24400000.0,56900000.0
Changes In Cash,-192200000.0,-354300000.0,686400000.0,108500000.0
Financing Cash Flow,-10283700000.0,-22458400000.0,-22436900000.0,579400000.0
Net Other Financing Charges,90100000.0,,140000000.0,120000000.0
Interest Paid Cff,-1962900000.0,-1192600000.0,-1023400000.0,-359900000.0
Cash Dividends Paid,-13592400000.0,-24848800000.0,-28237500000.0,-4325300000.0
Common Stock Dividend Paid,,,,-4325300000.0
Net Common Stock Issuance,,0.0,1031500000.0,239700000.0
Common Stock Issuance,,0.0,1031500000.0,239700000.0
Net Issuance Payments Of Debt,5182200000.0,3598500000.0,5678000000.0,4925200000.0
Net Short Term Debt Issuance,2994000000.0,6453500000.0,,
Short Term Debt Payments,0.0,,,
Short Term Debt Issuance,2994000000.0,6453500000.0,,
Net Long Term Debt Issuance,5182200000.0,-2855000000.0,5678000000.0,4925200000.0
Long Term Debt Payments,-7911800000.0,-9840200000.0,,-8691500000.0
Long Term Debt Issuance,13094000000.0,6985200000.0,5678000000.0,13616700000.0
Investing Cash Flow,-15170600000.0,9108900000.0,4612600000.0,-15316200000.0
Net Other Investing Changes,-1672800000.0,16900000.0,,
Interest Received Cfi,1746800000.0,2067500000.0,2334300000.0,1276200000.0
Net Investment Purchase And Sale,-10248700000.0,10479700000.0,1788200000.0,-13266300000.0
Sale Of Investment,4432700000.0,19894700000.0,16702300000.0,
Purchase Of Investment,-14681400000.0,-7400000000.0,-12025000000.0,-13266300000.0
Net Business Purchase And Sale,454400000.0,,,
Sale Of Business,2618000000.0,,,
Purchase Of Business,-2163600000.0,,,
Net PPE Purchase And Sale,-6330300000.0,-5470200000.0,-2399000000.0,7300000.0
Sale Of PPE,784300000.0,31600000.0,21700000.0,7300000.0
Purchase Of PPE,-7114600000.0,-5501800000.0,-2420700000.0,
Capital Expenditure Reported,,,,-2441700000.0
Operating Cash Flow,25262100000.0,12995200000.0,18510700000.0,14845300000.0
Taxes Refund Paid,-7257500000.0,-5869100000.0,-6328100000.0,-5032500000.0
Change In Working Capital,4056600000.0,-3272500000.0,-561500000.0,1273900000.0
Change In Payable,2920400000.0,521300000.0,4047100000.0,292100000.0
Change In Inventory,1771500000.0,-2747600000.0,-3514400000.0,429900000.0
Change In Receivables,-635300000.0,-1046200000.0,-1094200000.0,551900000.0
Other Non Cash Items,59500000.0,-403100000.0,-1237600000.0,-998700000.0
Stock Based Compensation,0.0,47800000.0,189400000.0,215800000.0
Provisionand Write Offof Assets,55900000.0,,,
Depreciation And Amortization,2259100000.0,2005400000.0,1978500000.0,1848100000.0
Amortization Cash Flow,39100000.0,,,
Depreciation,2259100000.0,2005400000.0,1978500000.0,1848100000.0
Gain Loss On Investment Securities,-4176800000.0,-289100000.0,-654700000.0,-898800000.0
Gain Loss On Sale Of PPE,-16600000.0,-9500000.0,-3300000.0,-1100000.0
Net Income From Continuing Operations,30273600000.0,20785300000.0,25128000000.0,18438600000.0
