,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,203726500000.0,290643200000.0,-4553500000.0,-14979900000.0
Repurchase Of Capital Stock,,,,0.0
Capital Expenditure,-153135600000.0,-120231900000.0,-110152000000.0,-56445300000.0
End Cash Position,56653800000.0,62775200000.0,52344200000.0,-8993200000.0
Beginning Cash Position,70633000000.0,51122800000.0,27911000000.0,15718900000.0
Changes In Cash,-13979200000.0,11652400000.0,24433200000.0,-24712100000.0
Financing Cash Flow,-136611400000.0,-134412400000.0,-84554000000.0,-69501600000.0
Net Other Financing Charges,,,,-17652100000.0
Interest Paid Cff,-1382200000.0,-846800000.0,-1982300000.0,-686300000.0
Cash Dividends Paid,-143280700000.0,-107833700000.0,-77063600000.0,-73938800000.0
Common Stock Dividend Paid,,-107833700000.0,-77063600000.0,-73938800000.0
Net Common Stock Issuance,,,,0.0
Common Stock Payments,,,,0.0
Net Issuance Payments Of Debt,8051500000.0,-25731900000.0,-5508100000.0,22775600000.0
Net Long Term Debt Issuance,8051500000.0,-25731900000.0,-5508100000.0,22775600000.0
Investing Cash Flow,-234229900000.0,-264810300000.0,3388700000.0,3324100000.0
Interest Received Cfi,26840800000.0,11173600000.0,24439200000.0,34572500000.0
Net Investment Purchase And Sale,-102337600000.0,-148351600000.0,96391600000.0,29410600000.0
Net Business Purchase And Sale,-6665400000.0,-7676500000.0,-7566700000.0,-4539200000.0
Purchase Of Business,-6665400000.0,-7676500000.0,-7566700000.0,-4539200000.0
Net PPE Purchase And Sale,-152067700000.0,-119955800000.0,-109875400000.0,-56119800000.0
Sale Of PPE,1067900000.0,276100000.0,276600000.0,325500000.0
Purchase Of PPE,-153135600000.0,-120231900000.0,-110152000000.0,-56445300000.0
Operating Cash Flow,356862100000.0,410875100000.0,105598500000.0,41465400000.0
Taxes Refund Paid,-97497200000.0,-62839600000.0,-56629700000.0,-119462600000.0
Change In Working Capital,26087300000.0,174478600000.0,-56552100000.0,-123268300000.0
Change In Other Current Liabilities,124176100000.0,107748500000.0,49071900000.0,-4194100000.0
Change In Payable,-543500000.0,1186400000.0,3866700000.0,6895800000.0
Change In Inventory,-10790000000.0,18717900000.0,-23294900000.0,-10350100000.0
Change In Receivables,-86755300000.0,46825800000.0,-86195800000.0,-115619900000.0
Other Non Cash Items,13027700000.0,28564100000.0,5349800000.0,7782800000.0
Provisionand Write Offof Assets,-11316600000.0,-10018200000.0,-3791000000.0,1174700000.0
Depreciation And Amortization,46752700000.0,44286700000.0,37089200000.0,34508400000.0
Depreciation,46752700000.0,44286700000.0,37089200000.0,34508400000.0
Gain Loss On Investment Securities,,154800000.0,10200000.0,5500000.0
Gain Loss On Sale Of PPE,-281300000.0,,,5500000.0
Net Income From Continuing Operations,380008100000.0,236162800000.0,180092400000.0,240724900000.0
