,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,6982815731.0,6948771375.0,6915992387.0,6472765203.0
Share Issued,6982815731.0,6948771375.0,6915992387.0,6472765203.0
Net Debt,526053200000.0,0.0,0.0,859988600000.0
Total Debt,1890618100000.0,1616026800000.0,1438999400000.0,2138517800000.0
Tangible Book Value,2143964700000.0,1819511600000.0,1575875000000.0,1229600600000.0
Invested Capital,4035596100000.0,3436551700000.0,3014874400000.0,3368118400000.0
Net Tangible Assets,2143964700000.0,1819511600000.0,1575875000000.0,1229600600000.0
Common Stock Equity,2144978000000.0,1820524900000.0,1575875000000.0,1229600600000.0
Total Capitalization,4035596100000.0,3436551700000.0,3014874400000.0,3368118400000.0
Total Equity Gross Minority Interest,2211845500000.0,1880333800000.0,1671758400000.0,1297548300000.0
Minority Interest,66867500000.0,59808900000.0,95883400000.0,67947700000.0
Stockholders Equity,2144978000000.0,1820524900000.0,1575875000000.0,1229600600000.0
Other Equity Interest,7608900000.0,2664100000.0,31000000.0,34900000.0
Gains Losses Not Affecting Retained Earnings,2123401300000.0,1803961100000.0,1562009900000.0,1216618100000.0
Capital Stock,13967800000.0,13899700000.0,13834100000.0,12947600000.0
Common Stock,13967800000.0,13899700000.0,13834100000.0,12947600000.0
Total Liabilities Net Minority Interest,17373059500000.0,15646040000000.0,14066364000000.0,12475374000000.0
Derivative Product Liabilities,183764747000.0,0.0,0.0,0.0
Long Term Debt And Capital Lease Obligation,1890618100000.0,1616026800000.0,1438999400000.0,2138517800000.0
Long Term Debt,1890618100000.0,1616026800000.0,1438999400000.0,2138517800000.0
Long Term Provisions,195893671000.0,44586271000.0,114792593000.0,66235813000.0
Current Debt And Capital Lease Obligation,98022849000.0,90353072000.0,42187893000.0,32372198000.0
Current Debt,98022849000.0,90353072000.0,42187893000.0,32372198000.0
Commercial Paper,98022849000.0,90353072000.0,42187893000.0,32372198000.0
Payables And Accrued Expenses,412257816000.0,364716654000.0,521489022000.0,438346121000.0
Payables,412257816000.0,364716654000.0,521489022000.0,438346121000.0
Other Payable,378867679000.0,337192443000.0,496658842000.0,407635645000.0
Accounts Payable,33390137000.0,27524211000.0,24830180000.0,30710476000.0
Total Assets,19584905000000.0,17526373800000.0,15738122400000.0,13772922300000.0
Investments And Advances,6395519700000.0,5670977200000.0,5365786200000.0,4434726300000.0
Available For Sale Securities,4934898466000.0,5670977180000.0,5365786200000.0,4434726300000.0
Long Term Equity Investment,20040640000.0,0.0,0.0,0.0
Goodwill And Other Intangible Assets,1013300000.0,1013300000.0,0.0,0.0
Goodwill,1013300000.0,1013300000.0,0.0,0.0
Net PPE,109690000000.0,106054100000.0,108092600000.0,104086600000.0
Accumulated Depreciation,-113555439000.0,-104967406000.0,-102562212000.0,-93072356000.0
Gross PPE,223245475000.0,211021513000.0,210654793000.0,197158932000.0
Other Properties,128905038000.0,116675686000.0,114872712000.0,102869039000.0
Properties,94340437000.0,94345827000.0,95782081000.0,94289893000.0
Prepaid Assets,9009963000.0,4460876000.0,3426107000.0,3393922000.0
Receivables,648658314000.0,108389915000.0,110626009000.0,111769955000.0
Notes Receivable,497557667000.0,482956949000.0,342046090000.0,452367010000.0
Accounts Receivable,151100647000.0,108389915000.0,110626009000.0,111769955000.0
Cash And Cash Equivalents,1364564900000.0,1831259800000.0,1475705300000.0,1278529200000.0
Cash Equivalents,222049738000.0,0.0,0.0,0.0
Cash Financial,686489400000.0,602287100000.0,463022000000.0,353119300000.0
