,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,-62388800000.0,562514600000.0,1363271000000.0,776913000000.0
Repayment Of Debt,-268918000000.0,-346030300000.0,-527734100000.0,-520006200000.0
Issuance Of Debt,417362000000.0,356976600000.0,294215100000.0,366114400000.0
Issuance Of Capital Stock,9420700000.0,7979800000.0,154600300000.0,5493200000.0
Capital Expenditure,-24676800000.0,-18599700000.0,-16882000000.0,-18734500000.0
End Cash Position,1364564900000.0,1831259800000.0,1475705300000.0,1278529200000.0
Other Cash Adjustment Outside Changein Cash,0.0,-5586900000.0,0.0,0.0
Beginning Cash Position,1831259800000.0,1475705300000.0,1278529200000.0,873909000000.0
Effect Of Exchange Rate Changes,3163100000.0,-1268500000.0,-6440100000.0,2135200000.0
Changes In Cash,-469858000000.0,362409900000.0,203616200000.0,402485000000.0
Financing Cash Flow,247907200000.0,174510000000.0,-546667700000.0,29921800000.0
Cash Flow From Continuing Financing Activities,247907200000.0,174510000000.0,-546667700000.0,29921800000.0
Cash Dividends Paid,-34794500000.0,-13852300000.0,0.0,-8863800000.0
Common Stock Dividend Paid,-34794500000.0,-13852300000.0,0.0,-8863800000.0
Net Common Stock Issuance,9420700000.0,7979800000.0,154600300000.0,5493200000.0
Common Stock Issuance,9420700000.0,7979800000.0,154600300000.0,5493200000.0
Net Issuance Payments Of Debt,273281000000.0,180382500000.0,-701268000000.0,33292400000.0
Net Short Term Debt Issuance,124837000000.0,169436200000.0,-467749000000.0,187184200000.0
Net Long Term Debt Issuance,148444000000.0,10946300000.0,-233519000000.0,-153891800000.0
Long Term Debt Payments,-268918000000.0,-346030300000.0,-527734100000.0,-520006200000.0
Long Term Debt Issuance,417362000000.0,356976600000.0,294215100000.0,366114400000.0
Investing Cash Flow,-680053200000.0,-393214400000.0,-629869100000.0,-423084300000.0
Cash Flow From Continuing Investing Activities,-680053200000.0,-393214400000.0,-629869100000.0,-423084300000.0
Net Investment Purchase And Sale,-658250600000.0,-375789100000.0,-613108700000.0,-404605200000.0
Net PPE Purchase And Sale,-21802600000.0,-17425300000.0,-16760400000.0,-18479100000.0
Sale Of PPE,2874200000.0,1174400000.0,121600000.0,255400000.0
Purchase Of PPE,-24676800000.0,-18599700000.0,-16882000000.0,-18734500000.0
Operating Cash Flow,-37712000000.0,581114300000.0,1380153000000.0,795647500000.0
Cash Flow From Continuing Operating Activities,-37712000000.0,581114300000.0,1380153000000.0,795647500000.0
Taxes Refund Paid,-108754300000.0,-49817700000.0,-38335800000.0,-23918900000.0
Change In Working Capital,-490888100000.0,175174500000.0,1019900100000.0,482649500000.0
Change In Other Working Capital,1036377300000.0,1147572300000.0,1682034200000.0,879362100000.0
Change In Other Current Liabilities,277742400000.0,329993900000.0,302522300000.0,271160700000.0
Change In Other Current Assets,-166076200000.0,46655300000.0,4276400000.0,24560800000.0
Other Non Cash Items,55482300000.0,84354000000.0,165723900000.0,132004200000.0
Stock Based Compensation,5180500000.0,2669200000.0,77600000.0,114100000.0
Amortization Of Securities,0.0,18320900000.0,-22476700000.0,21809200000.0
Depreciation Amortization Depletion,16455900000.0,14794600000.0,14713700000.0,13696400000.0
Depreciation And Amortization,16455900000.0,14794600000.0,14713700000.0,13696400000.0
Operating Gains Losses,26510900000.0,18264300000.0,63400000.0,21807700000.0
Gain Loss On Investment Securities,27053500000.0,18320900000.0,-22476697000.0,21809200000.0
Gain Loss On Sale Of PPE,-542600000.0,-56600000.0,63400000.0,-1500000.0
Net Income From Continuing Operations,458300800000.0,335675400000.0,240486800000.0,169294500000.0
