,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,394787951.0,372187578.0,366283418.0,368848221.0
Ordinary Shares Number,549245105.0,571845478.0,577749638.0,575184835.0
Share Issued,944033056.0,944033056.0,944033056.0,944033056.0
Net Debt,12284000000.0,12799000000.0,14161000000.0,17960000000.0
Total Debt,16200000000.0,17626000000.0,19051000000.0,20560000000.0
Tangible Book Value,-2719000000.0,-3657000000.0,-6706000000.0,-9697000000.0
Invested Capital,15939000000.0,17363000000.0,18795000000.0,20313000000.0
Working Capital,5165000000.0,6368000000.0,7034000000.0,3749000000.0
Net Tangible Assets,-2719000000.0,-3657000000.0,-6706000000.0,-9697000000.0
Capital Lease Obligations,261000000.0,263000000.0,256000000.0,247000000.0
Common Stock Equity,14770000000.0,15117000000.0,12931000000.0,10126000000.0
Total Capitalization,28771000000.0,31173000000.0,30920000000.0,27644000000.0
Total Equity Gross Minority Interest,14770000000.0,15117000000.0,12931000000.0,10126000000.0
Minority Interest,48000000.0,71000000.0,64000000.0,63000000.0
Stockholders Equity,14770000000.0,15117000000.0,12931000000.0,10126000000.0
Gains Losses Not Affecting Retained Earnings,-6673000000.0,-6750000000.0,-7661000000.0,-8139000000.0
Other Equity Adjustments,-6673000000.0,-6750000000.0,-7661000000.0,-8139000000.0
Treasury Stock,33255000000.0,30463000000.0,29404000000.0,29849000000.0
Retained Earnings,47950000000.0,45821000000.0,43761000000.0,42135000000.0
Additional Paid In Capital,6691000000.0,6429000000.0,6162000000.0,5907000000.0
Capital Stock,9000000.0,9000000.0,9000000.0,9000000.0
Common Stock,9000000.0,9000000.0,9000000.0,9000000.0
Total Liabilities Net Minority Interest,31685000000.0,31955000000.0,34413000000.0,34533000000.0
Total Non Current Liabilities Net Minority Interest,22162000000.0,22920000000.0,26465000000.0,25311000000.0
Other Non Current Liabilities,8161000000.0,6864000000.0,8476000000.0,7793000000.0
Employee Benefits,2352000000.0,3270000000.0,4815000000.0,4223000000.0
Non Current Pension And Other Postretirement Benefit Plans,1966000000.0,2870000000.0,4405000000.0,3911000000.0
Tradeand Other Payables Non Current,1051000000.0,1324000000.0,1511000000.0,1507000000.0
Non Current Deferred Liabilities,559000000.0,458000000.0,333000000.0,301000000.0
Non Current Deferred Taxes Liabilities,559000000.0,458000000.0,333000000.0,301000000.0
Long Term Debt And Capital Lease Obligation,14001000000.0,16056000000.0,17989000000.0,17518000000.0
Long Term Capital Lease Obligation,655000000.0,684000000.0,702000000.0,718000000.0
Long Term Debt,14001000000.0,16056000000.0,17989000000.0,17518000000.0
Current Liabilities,9523000000.0,9035000000.0,7948000000.0,9222000000.0
Other Current Liabilities,3190000000.0,3191000000.0,3278000000.0,3056000000.0
Current Deferred Liabilities,538000000.0,529000000.0,498000000.0,430000000.0
Current Deferred Revenue,538000000.0,529000000.0,498000000.0,430000000.0
Current Debt And Capital Lease Obligation,2199000000.0,1570000000.0,1062000000.0,3042000000.0
Current Capital Lease Obligation,261000000.0,263000000.0,256000000.0,247000000.0
Current Debt,1938000000.0,1307000000.0,806000000.0,2795000000.0
Other Current Borrowings,1938000000.0,1307000000.0,806000000.0,2795000000.0
Line Of Credit,,,,800000000.0
Commercial Paper,,,,150000000.0
Pensionand Other Post Retirement Benefit Plans Current,324000000.0,297000000.0,263000000.0,296000000.0
Payables And Accrued Expenses,4134000000.0,4274000000.0,3608000000.0,3124000000.0
Current Accrued Expenses,692000000.0,1020000000.0,747000000.0,702000000.0
Payables,3442000000.0,3254000000.0,2861000000.0,2422000000.0
Total Tax Payable,259000000.0,260000000.0,300000000.0,194000000.0
Income Tax Payable,259000000.0,260000000.0,300000000.0,194000000.0
Accounts Payable,3183000000.0,2994000000.0,2561000000.0,2228000000.0
Total Assets,46455000000.0,47072000000.0,47344000000.0,44659000000.0
Total Non Current Assets,31767000000.0,31669000000.0,32362000000.0,31688000000.0
Other Non Current Assets,4271000000.0,2608000000.0,2440000000.0,1674000000.0
Defined Pension Benefit,1225000000.0,943000000.0,630000000.0,230000000.0
Non Current Deferred Assets,959000000.0,581000000.0,871000000.0,521000000.0
Non Current Deferred Taxes Assets,959000000.0,581000000.0,871000000.0,521000000.0
Non Current Accounts Receivable,73000000.0,51000000.0,49000000.0,67000000.0
Investments And Advances,967000000.0,262000000.0,214000000.0,196000000.0
Investmentin Financial Assets,886000000.0,133000000.0,80000000.0,126000000.0
Long Term Equity Investment,967000000.0,129000000.0,134000000.0,70000000.0
Goodwill And Other Intangible Assets,17489000000.0,18774000000.0,19637000000.0,19823000000.0
Other Intangible Assets,4699000000.0,5288000000.0,5835000000.0,6379000000.0
Goodwill,12790000000.0,13486000000.0,13802000000.0,13444000000.0
