,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,-1144400000.0,1430874000.0,-1012620000.0,-1146070000.0
Issuance Of Debt,1844100000.0,688577000.0,700070000.0,278880000.0
Issuance Of Capital Stock,0.0,2833575000.0,0.0,0.0
Capital Expenditure,-943400000.0,-643543000.0,-690380000.0,-309340000.0
End Cash Position,8339400000.0,7661632000.0,2708170000.0,3019800000.0
Beginning Cash Position,7661600000.0,2708176000.0,3019800000.0,3883070000.0
Changes In Cash,677800000.0,4953456000.0,-311630000.0,-863270000.0
Financing Cash Flow,1844100000.0,3522152000.0,700070000.0,278880000.0
Net Common Stock Issuance,0.0,2833575000.0,0.0,0.0
Common Stock Issuance,0.0,2833575000.0,0.0,0.0
Net Issuance Payments Of Debt,1844100000.0,688577000.0,700070000.0,278880000.0
Net Long Term Debt Issuance,1844100000.0,688577000.0,700070000.0,278880000.0
Long Term Debt Issuance,1844100000.0,688577000.0,700070000.0,278880000.0
Investing Cash Flow,-965300000.0,-643113000.0,-689460000.0,-305420000.0
Net Business Purchase And Sale,-25000000.0,0.0,0.0,0.0
Net PPE Purchase And Sale,-940300000.0,-643113000.0,-689460000.0,-305420000.0
Sale Of PPE,3100000.0,430000.0,920000.0,3920000.0
Purchase Of PPE,-943400000.0,-643543000.0,-690380000.0,-309340000.0
Operating Cash Flow,-201000000.0,2074417000.0,-322240000.0,-836730000.0
Taxes Refund Paid,34900000.0,-75286000.0,95060000.0,68250000.0
Change In Working Capital,-1416800000.0,1295199000.0,-1232360000.0,-860230000.0
Change In Other Current Liabilities,1113000000.0,99750000.0,1677120000.0,-1291600000.0
Change In Other Current Assets,-1550400000.0,-103527000.0,-409380000.0,282370000.0
Other Non Cash Items,200000.0,0.0,0.0,0.0
Stock Based Compensation,76300000.0,31857000.0,0.0,0.0
Provisionand Write Offof Assets,0.0,0.0,40220000.0,10330000.0
Depreciation And Amortization,418600000.0,354504000.0,535830000.0,235660000.0
Depreciation,418600000.0,354504000.0,535830000.0,235660000.0
Pension And Employee Benefit Expense,34900000.0,37431000.0,27900000.0,32480000.0
Gain Loss On Sale Of PPE,200000.0,3304000.0,6370000.0,-2860000.0
Net Income From Continuing Operations,650800000.0,427408000.0,204740000.0,-320360000.0
