,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,85390000000.0,161790000000.0,95310000000.0,-250000000.0
Repurchase Of Capital Stock,0.0,-5910000000.0,0.0,-1010000000.0
Repayment Of Debt,-141580000000.0,-196510000000.0,-75620000000.0,-111070000000.0
Issuance Of Debt,179500000000.0,170430000000.0,158970000000.0,208140000000.0
Issuance Of Capital Stock,590000000.0,720000000.0,390000000.0,1070000000.0
Capital Expenditure,-147840000000.0,-100910000000.0,-92580000000.0,-128100000000.0
End Cash Position,154240000000.0,88080000000.0,119430000000.0,39660000000.0
Other Cash Adjustment Outside Changein Cash,0.0,12420000000.0,4200000000.0,30000000.0
Beginning Cash Position,88080000000.0,119430000000.0,39660000000.0,55810000000.0
Effect Of Exchange Rate Changes,-190000000.0,-30000000.0,-30000000.0,-60000000.0
Changes In Cash,66350000000.0,-43740000000.0,75600000000.0,-16120000000.0
Financing Cash Flow,-59770000000.0,-146570000000.0,-31100000000.0,51890000000.0
Net Other Financing Charges,0.0,0.0,0.0,-5720000000.0
Interest Paid Cff,-69020000000.0,-51020000000.0,-43400000000.0,-45200000000.0
Cash Dividends Paid,-41940000000.0,-15710000000.0,-4830000000.0,-11950000000.0
Common Stock Dividend Paid,0.0,0.0,0.0,-11950000000.0
Net Common Stock Issuance,590000000.0,-5190000000.0,390000000.0,60000000.0
Common Stock Payments,0.0,-5910000000.0,0.0,-1010000000.0
Common Stock Issuance,590000000.0,720000000.0,390000000.0,1070000000.0
Net Issuance Payments Of Debt,55840000000.0,-70480000000.0,20090000000.0,116470000000.0
Net Short Term Debt Issuance,17920000000.0,-44400000000.0,-63260000000.0,19400000000.0
Net Long Term Debt Issuance,37920000000.0,-26080000000.0,83350000000.0,97070000000.0
Long Term Debt Payments,-141580000000.0,-196510000000.0,-75620000000.0,-111070000000.0
Long Term Debt Issuance,179500000000.0,170430000000.0,158970000000.0,208140000000.0
Investing Cash Flow,-107110000000.0,-159870000000.0,-81190000000.0,-195860000000.0
Net Other Investing Changes,4600000000.0,0.0,74070000000.0,0.0
Interest Received Cfi,6000000000.0,5910000000.0,6190000000.0,5030000000.0
Dividends Received Cfi,210000000.0,250000000.0,110000000.0,100000000.0
Net Investment Purchase And Sale,32900000000.0,-60060000000.0,-2870000000.0,-74320000000.0
Sale Of Investment,32900000000.0,41530000000.0,6120000000.0,8470000000.0
Purchase Of Investment,0.0,-101590000000.0,-8990000000.0,-82790000000.0
Net Investment Properties Purchase And Sale,1120000000.0,1350000000.0,0.0,0.0
Sale Of Investment Properties,1120000000.0,1350000000.0,0.0,0.0
Net Business Purchase And Sale,-4450000000.0,-6840000000.0,-66620000000.0,1000000000.0
Sale Of Business,0.0,0.0,0.0,1640000000.0
Purchase Of Business,-4450000000.0,-6840000000.0,-66620000000.0,-640000000.0
Net PPE Purchase And Sale,-147490000000.0,-100480000000.0,-92070000000.0,-127670000000.0
Sale Of PPE,350000000.0,430000000.0,510000000.0,430000000.0
Purchase Of PPE,-147840000000.0,-100910000000.0,-92580000000.0,-128100000000.0
Capital Expenditure Reported,0.0,0.0,0.0,-128100000000.0
Operating Cash Flow,233230000000.0,262700000000.0,187890000000.0,127850000000.0
Taxes Refund Paid,-6380000000.0,-53790000000.0,-19300000000.0,-11550000000.0
Change In Working Capital,31050000000.0,-72640000000.0,12640000000.0,16390000000.0
Change In Other Current Assets,-28120000000.0,-28840000000.0,-4230000000.0,-18370000000.0
Change In Payable,49650000000.0,130130000000.0,13060000000.0,1830000000.0
Change In Inventory,7040000000.0,-155930000000.0,-3350000000.0,7440000000.0
Change In Receivables,3170000000.0,-18840000000.0,720000000.0,24580000000.0
Other Non Cash Items,51760000000.0,41500000000.0,30560000000.0,41150000000.0
Stock Based Compensation,2190000000.0,1610000000.0,200000000.0,370000000.0
Provisionand Write Offof Assets,110000000.0,560000000.0,1010000000.0,1130000000.0
Depreciation And Amortization,74740000000.0,60010000000.0,46790000000.0,42460000000.0
Depreciation,74740000000.0,60010000000.0,46790000000.0,42460000000.0
Gain Loss On Investment Securities,-340000000.0,-7780000000.0,-160000000.0,-300000000.0
Net Foreign Currency Exchange Gain Loss,22930000000.0,3880000000.0,-4360000000.0,6870000000.0
Gain Loss On Sale Of PPE,600000000.0,1070000000.0,370000000.0,300000000.0
Gain Loss On Sale Of Business,-1350000000.0,0.0,0.0,0.0
Net Income From Continuing Operations,56550000000.0,297450000000.0,120150000000.0,30130000000.0
