,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,929000000.0,921551715.0,921551715.0,921551715.0
Share Issued,929000000.0,921551715.0,921551715.0,921551715.0
Net Debt,,,,1347200000.0
Total Debt,16000400000.0,14120100000.0,16335500000.0,15863200000.0
Tangible Book Value,54013700000.0,45959000000.0,40634500000.0,36315300000.0
Invested Capital,174595300000.0,161525300000.0,157411500000.0,150712500000.0
Working Capital,43839000000.0,39630600000.0,39541700000.0,37034600000.0
Net Tangible Assets,54013700000.0,45959000000.0,40634500000.0,36315300000.0
Capital Lease Obligations,4172200000.0,4014200000.0,4269100000.0,3299300000.0
Common Stock Equity,162767100000.0,151419400000.0,145345100000.0,138148600000.0
Total Capitalization,164828300000.0,153838100000.0,148220500000.0,146095300000.0
Total Equity Gross Minority Interest,171268800000.0,162935600000.0,156270400000.0,149073300000.0
Minority Interest,8501700000.0,11516200000.0,10925300000.0,10924700000.0
Stockholders Equity,162767100000.0,151419400000.0,145345100000.0,138148600000.0
Other Equity Interest,161838100000.0,4600000.0,,
Fixed Assets Revaluation Reserve,218600000.0,218600000.0,218600000.0,218600000.0
Retained Earnings,73723000000.0,69724900000.0,63963500000.0,59019500000.0
Additional Paid In Capital,70010300000.0,64309700000.0,64309700000.0,64309700000.0
Capital Stock,929000000.0,921600000.0,921600000.0,921600000.0
Common Stock,929000000.0,921600000.0,921600000.0,921600000.0
Total Liabilities Net Minority Interest,56842500000.0,48240300000.0,46288300000.0,35952700000.0
Total Non Current Liabilities Net Minority Interest,17595700000.0,16514100000.0,15343700000.0,16166700000.0
Derivative Product Liabilities,,,0.0,98300000.0
Non Current Pension And Other Postretirement Benefit Plans,1674900000.0,1755900000.0,1924600000.0,1832200000.0
Tradeand Other Payables Non Current,913800000.0,904000000.0,910700000.0,168600000.0
Non Current Deferred Taxes Liabilities,8630400000.0,7764100000.0,5701600000.0,3160300000.0
Long Term Debt And Capital Lease Obligation,5683300000.0,5927800000.0,6766400000.0,10866300000.0
Long Term Capital Lease Obligation,3622100000.0,3509100000.0,3891000000.0,2919600000.0
Long Term Debt,2061200000.0,2418700000.0,2875400000.0,7946700000.0
Long Term Provisions,1674900000.0,1755900000.0,1924600000.0,
Current Liabilities,39246800000.0,31726200000.0,30944600000.0,19786000000.0
Other Current Liabilities,1734900000.0,879700000.0,951500000.0,870200000.0
Current Debt And Capital Lease Obligation,10317100000.0,8192300000.0,9569100000.0,4996900000.0
Current Capital Lease Obligation,550100000.0,505100000.0,378100000.0,379700000.0
Current Debt,9767000000.0,7687200000.0,9191000000.0,4617200000.0
Current Provisions,774000000.0,732100000.0,1017100000.0,924100000.0
Payables,24141000000.0,21213000000.0,18657100000.0,11974900000.0
Other Payable,2084600000.0,1718400000.0,2041700000.0,2086200000.0
Dividends Payable,147000000.0,132100000.0,119800000.0,112600000.0
Total Tax Payable,659200000.0,204000000.0,240900000.0,336200000.0
Accounts Payable,23481800000.0,19158500000.0,16254700000.0,9439900000.0
Total Assets,228111300000.0,211175900000.0,202558700000.0,185026000000.0
Total Non Current Assets,145025500000.0,139819100000.0,132072400000.0,128205400000.0
Other Non Current Assets,1951200000.0,234300000.0,281800000.0,79600000.0
Defined Pension Benefit,1027400000.0,2244100000.0,2064300000.0,2579800000.0
Non Current Prepaid Assets,462100000.0,351700000.0,340300000.0,378000000.0
Non Current Deferred Taxes Assets,486400000.0,427200000.0,380500000.0,295600000.0
Investmentin Financial Assets,4283700000.0,1592100000.0,1554900000.0,1492500000.0
Held To Maturity Securities,0.0,0.0,,
Available For Sale Securities,4283700000.0,1592100000.0,1554900000.0,1492500000.0
Long Term Equity Investment,2926600000.0,4400400000.0,3272400000.0,3400500000.0
Investments In Other Ventures Under Equity Method,2926600000.0,2343100000.0,2072700000.0,2281900000.0
Investmentsin Associatesat Cost,2180600000.0,2057300000.0,1199700000.0,1118600000.0
Investment Properties,2147800000.0,2320900000.0,331700000.0,500400000.0
