,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,4103566070.0,4103566070.0,3276923350.0,3276923350.0
Share Issued,4103566070.0,4103566070.0,3276923350.0,3276923350.0
Total Debt,650152300000.0,233021160000.0,289451055000.0,208754659000.0
Tangible Book Value,604329500000.0,565218507000.0,499802281000.0,450731486000.0
Invested Capital,1254481800000.0,798239667000.0,789253336000.0,659486145000.0
Net Tangible Assets,604329500000.0,565218507000.0,499802281000.0,450731486000.0
Common Stock Equity,604329500000.0,565218507000.0,499802281000.0,450731486000.0
Total Capitalization,1254481800000.0,798239667000.0,789253336000.0,659486145000.0
Total Equity Gross Minority Interest,605894600000.0,566513457000.0,501395422000.0,452245649000.0
Minority Interest,1565100000.0,1294950000.0,1593141000.0,1514163000.0
Stockholders Equity,604329500000.0,565218507000.0,499802281000.0,450731486000.0
Other Equity Interest,0.0,0.0,30000000000.0,0.0
Fixed Assets Revaluation Reserve,68960298000.0,69817290000.0,63046153000.0,63712369000.0
Retained Earnings,36626670000.0,19977393000.0,-887876000.0,-237879282000.0
Additional Paid In Capital,162545324000.0,168265479000.0,121214002000.0,359037884000.0
Capital Stock,41043100000.0,41043052000.0,32776625000.0,32776625000.0
Common Stock,41043100000.0,41043052000.0,32776625000.0,32776625000.0
Total Liabilities Net Minority Interest,7654462900000.0,6864799857000.0,6826505553000.0,6177942750000.0
Long Term Debt And Capital Lease Obligation,650152300000.0,233021160000.0,289451055000.0,208754659000.0
Payables,41877238000.0,34658068000.0,30654507000.0,30826252000.0
Other Payable,16225591000.0,17144822000.0,14177590000.0,11271665000.0
Accounts Payable,25651647000.0,17513246000.0,16476917000.0,19554587000.0
Total Assets,8260357500000.0,7431313314000.0,7327900975000.0,6630188399000.0
Investments And Advances,2113235500000.0,1802739526000.0,1916930102000.0,1623229081000.0
Investmentin Financial Assets,2113235500000.0,1783190145000.0,1901158579000.0,1607097315000.0
Available For Sale Securities,19935443000.0,38030216000.0,36296868000.0,60353523000.0
Long Term Equity Investment,26781020000.0,19549381000.0,15771523000.0,16131766000.0
Investmentsin Associatesat Cost,26781020000.0,19549381000.0,15771523000.0,16131766000.0
Net PPE,100605600000.0,98561127000.0,90013980000.0,90579849000.0
Accumulated Depreciation,-40533717000.0,-37325586000.0,-35770963000.0,-32019105000.0
Gross PPE,140143736000.0,135886713000.0,125784943000.0,122598954000.0
Construction In Progress,1085725000.0,2860053000.0,3643113000.0,2926912000.0
Other Properties,47786619000.0,43790599000.0,40267002000.0,37726704000.0
Properties,91271392000.0,89236061000.0,81874828000.0,81945338000.0
Prepaid Assets,68610640000.0,73723973000.0,48828360000.0,57816265000.0
Receivables,398435876000.0,203236533000.0,122274073000.0,122727534000.0
Cash And Cash Equivalents,846832800000.0,975512531000.0,1266936250000.0,866090593000.0
Cash Equivalents,132593592000.0,86544932000.0,154294617000.0,204683935000.0
Cash Financial,443815500000.0,24468919000.0,33200389000.0,32437563000.0
