,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Treasury Shares Number,0.0,0.0,0.0,0.0
Ordinary Shares Number,12580279206.0,12580279206.0,12580279206.0,12580279206.0
Share Issued,12580279206.0,12580279206.0,12580279206.0,12580279206.0
Net Debt,1265455600000.0,1099614990000.0,1224737660000.0,1107065020000.0
Total Debt,1422548200000.0,1296212810000.0,1406188340000.0,1286571470000.0
Tangible Book Value,2440633400000.0,2278432530000.0,1879355650000.0,1734690410000.0
Invested Capital,4098328600000.0,3749141390000.0,3474740520000.0,3224547600000.0
Working Capital,-181196400000.0,-216562370000.0,-300805810000.0,-369387030000.0
Net Tangible Assets,2440633400000.0,2278432530000.0,1879355650000.0,1734690410000.0
Capital Lease Obligations,130692600000.0,142100520000.0,141257710000.0,131700830000.0
Common Stock Equity,2806473000000.0,2595029100000.0,2209809890000.0,2069676960000.0
Total Capitalization,3790068500000.0,3491386800000.0,3059546090000.0,2790150170000.0
Total Equity Gross Minority Interest,3012550400000.0,2833278430000.0,2425967880000.0,2247805080000.0
Minority Interest,206077400000.0,238249330000.0,216157990000.0,178128120000.0
Stockholders Equity,2806473000000.0,2595029100000.0,2209809890000.0,2069676960000.0
Other Equity Interest,2743571600000.0,2532127700000.0,2146908500000.0,0.0
Retained Earnings,0.0,297350860000.0,246089510000.0,165982800000.0
Additional Paid In Capital,0.0,30235620000.0,42986940000.0,67665680000.0
Capital Stock,62901400000.0,62901390000.0,62901390000.0,62901540000.0
Common Stock,62901400000.0,62901390000.0,62901390000.0,62901540000.0
Total Liabilities Net Minority Interest,3132736900000.0,3021214780000.0,3006678250000.0,2791175620000.0
Total Non Current Liabilities Net Minority Interest,1810035200000.0,1746972010000.0,1774030800000.0,1614567600000.0
Other Non Current Liabilities,12498200000.0,4781870000.0,3978590000.0,2722940000.0
Derivative Product Liabilities,0.0,207390000.0,0.0,1932440000.0
Non Current Accrued Expenses,0.0,922830000.0,839420000.0,499650000.0
Tradeand Other Payables Non Current,0.0,0.0,0.0,615730000.0
Non Current Deferred Revenue,0.0,4007590000.0,4595120000.0,4690790000.0
Non Current Deferred Taxes Liabilities,321357900000.0,382623550000.0,454004500000.0,461381880000.0
Long Term Debt And Capital Lease Obligation,1067630800000.0,988524910000.0,946198220000.0,800621860000.0
Long Term Capital Lease Obligation,84035300000.0,92167210000.0,96462020000.0,80148650000.0
Long Term Debt,983595500000.0,896357700000.0,849736200000.0,720473210000.0
Long Term Provisions,404230700000.0,363306330000.0,361145110000.0,331006040000.0
Current Liabilities,1322701700000.0,1274242770000.0,1232647450000.0,1176608020000.0
Other Current Liabilities,97590800000.0,5688170000.0,5858890000.0,48129220000.0
Current Debt And Capital Lease Obligation,354917400000.0,307687900000.0,459990120000.0,485949610000.0
Current Capital Lease Obligation,46657300000.0,49933310000.0,44795690000.0,51552180000.0
Current Debt,308260100000.0,257754590000.0,415194430000.0,434397430000.0
Pensionand Other Post Retirement Benefit Plans Current,0.0,21329630000.0,16494030000.0,24731400000.0
Current Provisions,52487400000.0,66630260000.0,48786860000.0,41872020000.0
Payables,340483500000.0,543397390000.0,399523580000.0,271634390000.0
Other Payable,0.0,130957390000.0,117296500000.0,35355810000.0
Dividends Payable,0.0,304380000.0,310110000.0,347810000.0
Total Tax Payable,4057500000.0,10424900000.0,7425520000.0,6252260000.0
Accounts Payable,336426000000.0,401710720000.0,274491450000.0,229678510000.0
Total Assets,6145287300000.0,5854493210000.0,5432646130000.0,5038980700000.0
Total Non Current Assets,5003782000000.0,4793900170000.0,4500804490000.0,4231759710000.0
Other Non Current Assets,34805600000.0,2492170000.0,27718900000.0,5330000.0
Non Current Prepaid Assets,0.0,53268140000.0,26656050000.0,31455870000.0
Non Current Deferred Taxes Assets,24145900000.0,33279350000.0,26936440000.0,26656790000.0
Financial Assets,0.0,0.0,31410000.0,44440000.0
Other Investments,200325600000.0,243555100000.0,190579900000.0,0.0
Investmentin Financial Assets,94215900000.0,265946140000.0,186813170000.0,191754080000.0
Available For Sale Securities,94215900000.0,265768100000.0,186440520000.0,159242800000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,0.0,178040000.0,372650000.0,307480000.0
Trading Securities,0.0,0.0,0.0,32203800000.0
Long Term Equity Investment,536711500000.0,369150980000.0,355465940000.0,292372750000.0
Investmentsin Joint Venturesat Cost,0.0,191319570000.0,167414370000.0,95447610000.0
Investmentsin Associatesat Cost,0.0,177831410000.0,188051570000.0,196925140000.0
Investment Properties,78700000.0,78690000.0,78710000.0,78720000.0
Goodwill And Other Intangible Assets,365839600000.0,316596570000.0,330454240000.0,334986550000.0
Other Intangible Assets,245505500000.0,204540080000.0,195068330000.0,192620050000.0
Goodwill,120334100000.0,112056490000.0,135385910000.0,142366500000.0
Net PPE,3281722100000.0,3294538740000.0,3123177150000.0,2942178320000.0
Accumulated Depreciation,0.0,-2003156870000.0,-1719928870000.0,-1445741890000.0
Gross PPE,3281722100000.0,5297695610000.0,4843106020000.0,4387920210000.0
Construction In Progress,289473600000.0,316280390000.0,309471660000.0,207533720000.0
Other Properties,1068209200000.0,41807430000.0,36840160000.0,147117630000.0
Machinery Furniture Equipment,0.0,1327808110000.0,1181572300000.0,927504350000.0
Buildings And Improvements,0.0,133712200000.0,120024600000.0,148748300000.0
Land And Improvements,0.0,85822940000.0,75499140000.0,19383070000.0
Properties,1924039300000.0,3392264540000.0,3119698160000.0,2937633140000.0
Current Assets,1141505300000.0,1057680400000.0,931841640000.0,807220990000.0
Other Current Assets,69593300000.0,2563740000.0,1374610000.0,1096710000.0
Hedging Assets Current,0.0,0.0,5191200000.0,8086840000.0
Assets Held For Sale Current,538300000.0,638480000.0,163090000.0,141340000.0
Restricted Cash,0.0,2544750000.0,17856990000.0,9235320000.0
Prepaid Assets,0.0,173992080000.0,108967300000.0,105635230000.0
Inventory,442380700000.0,541630990000.0,445733260000.0,330512030000.0
Inventories Adjustments Allowances,0.0,0.0,0.0,-10139190000.0
Other Inventories,0.0,391540000.0,406210000.0,572700000.0
Finished Goods,0.0,276493780000.0,265965320000.0,173045020000.0
