,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,352074300000.0,334736970000.0,42008640000.0,166494520000.0
Repayment Of Debt,-102666600000.0,-138388340000.0,-135337710000.0,-63127420000.0
Issuance Of Debt,232586900000.0,176880090000.0,187797340000.0,270290320000.0
Capital Expenditure,-490039100000.0,-445263410000.0,-430005290000.0,-549849260000.0
End Cash Position,12253400000.0,31443810000.0,14682320000.0,16636670000.0
Other Cash Adjustment Outside Changein Cash,0.0,0.0,0.0,-10000.0
Beginning Cash Position,27293200000.0,14682320000.0,16636670000.0,9561010000.0
Effect Of Exchange Rate Changes,4100300000.0,1324770000.0,-492460000.0,3392670000.0
Changes In Cash,-19140100000.0,15436720000.0,-1461890000.0,3683000000.0
Financing Cash Flow,-129163500000.0,-359790810000.0,-82578110000.0,-177677640000.0
Net Other Financing Charges,-6589000000.0,-2778100000.0,-9210080000.0,-15449840000.0
Interest Paid Cff,-61342200000.0,-45759680000.0,-38523930000.0,-44885780000.0
Cash Dividends Paid,-176089700000.0,-129238270000.0,-30962940000.0,-82972420000.0
Common Stock Dividend Paid,-176089700000.0,0.0,0.0,-82972420000.0
Net Common Stock Issuance,0.0,0.0,0.0,-162010000.0
Net Issuance Payments Of Debt,174342000000.0,-129944640000.0,52999500000.0,16320560000.0
Net Short Term Debt Issuance,44421700000.0,-168436390000.0,539870000.0,-190842340000.0
Net Long Term Debt Issuance,129920300000.0,38491750000.0,52459630000.0,207162900000.0
Long Term Debt Payments,-102666600000.0,-138388340000.0,-135337710000.0,-63127420000.0
Long Term Debt Issuance,232586900000.0,176880090000.0,187797340000.0,270290320000.0
Investing Cash Flow,-732090000000.0,-404772850000.0,-390897710000.0,-534983140000.0
Net Other Investing Changes,-18568600000.0,-13546660000.0,-12315900000.0,1031560000.0
Interest Received Cfi,23859500000.0,19461850000.0,16241620000.0,17970220000.0
Dividends Received Cfi,30259700000.0,43877140000.0,43095570000.0,50322810000.0
Net Investment Purchase And Sale,-247704300000.0,9498220000.0,13454870000.0,-50092420000.0
Sale Of Investment,0.0,17859200000.0,16727800000.0,0.0
Purchase Of Investment,0.0,-8360900000.0,-3272930000.0,-50092420000.0
Net Business Purchase And Sale,-34065100000.0,-24466650000.0,-25256870000.0,-8375310000.0
Purchase Of Business,0.0,-24466650000.0,-25256870000.0,-8375310000.0
Net PPE Purchase And Sale,-486650600000.0,-441594830000.0,-427197280000.0,-545840000000.0
Sale Of PPE,3388500000.0,3668580000.0,2808010000.0,4009260000.0
Purchase Of PPE,-490039100000.0,-445263410000.0,-430005290000.0,-549849260000.0
Operating Cash Flow,842113400000.0,780000380000.0,472013930000.0,716343780000.0
Taxes Refund Paid,-152987300000.0,-134951220000.0,-75365180000.0,-99053690000.0
Change In Working Capital,83222500000.0,36707030000.0,-39237900000.0,133674490000.0
Change In Other Current Assets,25810700000.0,-15041880000.0,-42217190000.0,-33722710000.0
Change In Payable,-46388800000.0,183650860000.0,134001230000.0,70161510000.0
Change In Inventory,92383100000.0,-96723760000.0,-116818800000.0,9569060000.0
Change In Receivables,11417500000.0,-35178190000.0,-14203140000.0,87666630000.0
Other Non Cash Items,119467700000.0,57015300000.0,22243150000.0,138905550000.0
Provisionand Write Offof Assets,-4101600000.0,-9037150000.0,-13217960000.0,-21642000000.0
Deferred Tax,102731500000.0,47970450000.0,87662010000.0,75080020000.0
Depreciation And Amortization,245570500000.0,268831640000.0,255384710000.0,266348810000.0
Depreciation,245570500000.0,268831640000.0,255384710000.0,266348810000.0
Pension And Employee Benefit Expense,-447000000.0,3026850000.0,-1531980000.0,-6009400000.0
Gain Loss On Investment Securities,-7065600000.0,-18709450000.0,-20321530000.0,-10227880000.0
Net Foreign Currency Exchange Gain Loss,28810300000.0,3715700000.0,-10298030000.0,35725850000.0
Gain Loss On Sale Of PPE,0.0,0.0,0.0,-61220000.0
Net Income From Continuing Operations,327776100000.0,492940570000.0,213434460000.0,115601480000.0
