,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-450722.2620,-236826.4693,6491375.1783
Tax Rate For Calcs,0.1268,0.1287,0.1781,0.1785
Normalized EBITDA,4835500000.0,2387600000.0,1899673000.0,1079490000.0
Total Unusual Items,-138700000.0,-3500000.0,-1329000.0,36360000.0
Total Unusual Items Excluding Goodwill,-138700000.0,-3500000.0,-1329000.0,36360000.0
Net Income From Continuing Operation Net Minority Interest,3270600000.0,1661700000.0,1333202000.0,691660000.0
Reconciled Depreciation,816000000.0,383200000.0,257549000.0,226780000.0
Reconciled Cost Of Revenue,27825600000.0,15825100000.0,11290500000.0,7641550000.0
EBITDA,4835500000.0,2384100000.0,1898344000.0,1115850000.0
EBIT,4019500000.0,2000900000.0,1640795000.0,889070000.0
Net Interest Income,-204500000.0,103300000.0,52369000.0,-27670000.0
Interest Expense,204500000.0,48700000.0,25438000.0,47870000.0
Interest Income,328900000.0,170000000.0,88098000.0,29420000.0
Normalized Income,3270600000.0,1664749277.7379,1334294173.5306,661791375.1783
Net Income From Continuing And Discontinued Operation,3270600000.0,1661700000.0,1333202000.0,691660000.0
Total Expenses,32066800000.0,17972800000.0,12533971000.0,8710800000.0
Rent Expense Supplemental,29100000.0,8900000.0,8837000.0,8170000.0
Diluted Average Shares,63001257.0,60627296.0,55018128.0,56857142.0
Basic Average Shares,62553188.0,59738847.0,53840834.0,56857142.0
Diluted EPS,52.29,27.82,24.23,10.2484
Basic EPS,52.29,27.82,24.76,10.2484
Diluted NI Availto Com Stockholders,3270600000.0,1661700000.0,1333202000.0,691660000.0
Net Income Common Stockholders,3270600000.0,1661700000.0,1333202000.0,691660000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3270600000.0,1661700000.0,1333202000.0,691660000.0
Minority Interests,-60500000.0,-39100000.0,5700000.0,640000.0
Net Income Including Noncontrolling Interests,3331100000.0,1700800000.0,1327502000.0,691020000.0
Net Income Continuous Operations,3331100000.0,1700800000.0,1327502000.0,691020000.0
Tax Provision,483900000.0,251400000.0,287855000.0,150180000.0
Pretax Income,3815000000.0,1952200000.0,1615357000.0,841200000.0
Other Non Operating Income Expenses,394000000.0,6200000.0,8087000.0,5360000.0
Special Income Charges,-143700000.0,-9300000.0,-16995000.0,17420000.0
Other Special Charges,200000.0,-600000.0,-4113000.0,0.0
Write Off,147300000.0,9900000.0,21108000.0,6770000.0
Restructuring And Mergern Acquisition,-3800000.0,0.0,0.0,-24190000.0
Net Non Operating Interest Income Expense,-204500000.0,103300000.0,52369000.0,-27670000.0
Total Other Finance Cost,27900000.0,18000000.0,10291000.0,9220000.0
Interest Expense Non Operating,204500000.0,48700000.0,25438000.0,47870000.0
Interest Income Non Operating,328900000.0,170000000.0,88098000.0,29420000.0
Operating Income,3625500000.0,2047500000.0,1527777000.0,851720000.0
Operating Expense,4241200000.0,2147700000.0,1243471000.0,1069250000.0
Other Operating Expenses,1456200000.0,227600000.0,136752000.0,90510000.0
Depreciation And Amortization In Income Statement,816000000.0,383200000.0,257549000.0,226780000.0
Amortization,651400000.0,269900000.0,147795000.0,115050000.0
Depreciation Income Statement,816000000.0,113300000.0,109754000.0,111730000.0
Selling General And Administration,612900000.0,264600000.0,233952000.0,170660000.0
Selling And Marketing Expense,49800000.0,30300000.0,8013000.0,37930000.0
General And Administrative Expense,563100000.0,234300000.0,225939000.0,132730000.0
Rent And Landing Fees,29100000.0,8900000.0,8837000.0,8170000.0
Gross Profit,7866700000.0,4195200000.0,2771248000.0,1920970000.0
Cost Of Revenue,27825600000.0,15825100000.0,11290500000.0,7641550000.0
Total Revenue,35692300000.0,20020300000.0,14061748000.0,9562520000.0
Operating Revenue,35692300000.0,20020300000.0,14061748000.0,9562520000.0
