,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-24095807.8564
Tax Rate For Calcs,0.2307,0.2312,0.2344,0.1295
Normalized EBITDA,48983000000.0,49111000000.0,44934000000.0,44331000000.0
Total Unusual Items,-1077000000.0,-3541000000.0,0.0,-186000000.0
Total Unusual Items Excluding Goodwill,-1077000000.0,-3541000000.0,0.0,-186000000.0
Net Income From Continuing Operation Net Minority Interest,21256000000.0,22065000000.0,17801000000.0,19265000000.0
Reconciled Depreciation,17099000000.0,16206000000.0,16720000000.0,16682000000.0
Reconciled Cost Of Revenue,59133000000.0,56301000000.0,51201000000.0,54726000000.0
EBITDA,48983000000.0,49111000000.0,44934000000.0,44145000000.0
EBIT,31884000000.0,32905000000.0,28214000000.0,27463000000.0
Net Interest Income,-3613000000.0,-3485000000.0,-4247000000.0,-4730000000.0
Interest Expense,3613000000.0,3485000000.0,4247000000.0,4730000000.0
Interest Income,146000000.0,48000000.0,65000000.0,121000000.0
Normalized Income,21256000000.0,22065000000.0,17801000000.0,19426904192.1435
Net Income From Continuing And Discontinued Operation,21256000000.0,22065000000.0,17801000000.0,19265000000.0
Total Expenses,106368000000.0,101165000000.0,99494000000.0,101304000000.0
Total Operating Income As Reported,30467000000.0,32448000000.0,28798000000.0,30378000000.0
Diluted Average Shares,4204000000.0,4150000000.0,4142000000.0,4140000000.0
Basic Average Shares,4202000000.0,4148000000.0,4140000000.0,4138000000.0
Diluted EPS,5.06,5.32,4.3,4.65
Basic EPS,5.06,5.32,4.3,4.66
Diluted NI Availto Com Stockholders,21256000000.0,22065000000.0,17801000000.0,19265000000.0
Net Income Common Stockholders,21256000000.0,22065000000.0,17801000000.0,19265000000.0
Net Income,21256000000.0,22065000000.0,17801000000.0,19265000000.0
Minority Interests,-492000000.0,-553000000.0,-547000000.0,-523000000.0
Net Income Including Noncontrolling Interests,21748000000.0,22618000000.0,18348000000.0,19788000000.0
Net Income Continuous Operations,21748000000.0,22618000000.0,18348000000.0,19788000000.0
Tax Provision,6523000000.0,6802000000.0,5619000000.0,2945000000.0
Pretax Income,28271000000.0,29420000000.0,23967000000.0,22733000000.0
Other Income Expense,1417000000.0,457000000.0,-584000000.0,-3101000000.0
Other Non Operating Income Expenses,1373000000.0,312000000.0,-539000000.0,-2900000000.0
Special Income Charges,-1077000000.0,-3541000000.0,0.0,-186000000.0
Gain On Sale Of Business,0.0,0.0,0.0,94000000.0
Other Special Charges,1077000000.0,3541000000.0,129000000.0,3604000000.0
Impairment Of Capital Assets,0.0,0.0,0.0,186000000.0
Earnings From Equity Interest,44000000.0,145000000.0,-45000000.0,-15000000.0
Net Non Operating Interest Income Expense,-3613000000.0,-3485000000.0,-4247000000.0,-4730000000.0
Interest Expense Non Operating,3613000000.0,3485000000.0,4247000000.0,4730000000.0
Interest Income Non Operating,146000000.0,48000000.0,65000000.0,121000000.0
Operating Income,30467000000.0,32448000000.0,28798000000.0,30564000000.0
Operating Expense,47235000000.0,44864000000.0,48293000000.0,46578000000.0
Depreciation Amortization Depletion Income Statement,17099000000.0,16206000000.0,16720000000.0,16682000000.0
Depreciation And Amortization In Income Statement,17099000000.0,16206000000.0,16720000000.0,16682000000.0
Selling General And Administration,30136000000.0,28658000000.0,31573000000.0,29896000000.0
Gross Profit,77702000000.0,77312000000.0,77091000000.0,77142000000.0
Cost Of Revenue,59133000000.0,56301000000.0,51201000000.0,54726000000.0
Total Revenue,136835000000.0,133613000000.0,128292000000.0,131868000000.0
Operating Revenue,136835000000.0,133613000000.0,128292000000.0,131868000000.0
