,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,1351024943.0,1350509249.0,1350315580.0,1350886521.0
Ordinary Shares Number,906091977.0,898068599.0,892653424.0,887110454.0
Share Issued,2257116920.0,2248577848.0,2242969004.0,2237996975.0
Net Debt,43063000000.0,45054000000.0,48326000000.0,54727000000.0
Total Debt,54013000000.0,55140000000.0,66469000000.0,68158000000.0
Tangible Book Value,-45189000000.0,-49253000000.0,-52816000000.0,-52615000000.0
Invested Capital,72893000000.0,70605000000.0,82135000000.0,83740000000.0
Working Capital,-2387000000.0,-4080000000.0,-704000000.0,719000000.0
Net Tangible Assets,-45189000000.0,-49253000000.0,-52816000000.0,-52615000000.0
Capital Lease Obligations,3064000000.0,3436000000.0,4931000000.0,5259000000.0
Common Stock Equity,21944000000.0,18901000000.0,20597000000.0,20841000000.0
Total Capitalization,68133000000.0,63818000000.0,74952000000.0,74943000000.0
Total Equity Gross Minority Interest,22021000000.0,18996000000.0,20726000000.0,20985000000.0
Minority Interest,77000000.0,95000000.0,129000000.0,144000000.0
Stockholders Equity,21944000000.0,18901000000.0,20597000000.0,20841000000.0
Other Equity Interest,0.0,-1000000.0,0.0,2000000.0
Gains Losses Not Affecting Retained Earnings,-16740000000.0,-23234000000.0,-29337000000.0,-28597000000.0
Other Equity Adjustments,-16740000000.0,-23234000000.0,-29337000000.0,-28597000000.0
Treasury Stock,169484000000.0,169392000000.0,169339000000.0,169413000000.0
Retained Earnings,149825000000.0,154209000000.0,162717000000.0,162954000000.0
Capital Stock,58343000000.0,57319000000.0,56556000000.0,55895000000.0
Common Stock,58343000000.0,57319000000.0,56556000000.0,55895000000.0
Total Liabilities Net Minority Interest,105222000000.0,113005000000.0,135245000000.0,131201000000.0
Total Non Current Liabilities Net Minority Interest,73717000000.0,79386000000.0,95376000000.0,93500000000.0
Other Non Current Liabilities,12243000000.0,13995000000.0,14898000000.0,14526000000.0
Liabilities Heldfor Sale Non Current,0.0,0.0,0.0,0.0
Derivative Product Liabilities,488000000.0,103000000.0,40000000.0,506000000.0
Employee Benefits,9596000000.0,14435000000.0,18248000000.0,17142000000.0
Non Current Pension And Other Postretirement Benefit Plans,9596000000.0,14435000000.0,18248000000.0,17142000000.0
Non Current Accrued Expenses,279000000.0,253000000.0,279000000.0,299000000.0
Tradeand Other Payables Non Current,90000000.0,72000000.0,253000000.0,42000000.0
Non Current Deferred Liabilities,3499000000.0,3577000000.0,4301000000.0,3851000000.0
Non Current Deferred Revenue,3499000000.0,3577000000.0,4301000000.0,3851000000.0
Non Current Deferred Taxes Liabilities,2292000000.0,3956000000.0,5472000000.0,5230000000.0
Long Term Debt And Capital Lease Obligation,48379000000.0,47379000000.0,57929000000.0,57981000000.0
Long Term Capital Lease Obligation,2190000000.0,2462000000.0,3574000000.0,3879000000.0
Long Term Debt,46189000000.0,44917000000.0,54355000000.0,54102000000.0
Long Term Provisions,6486000000.0,6271000000.0,5391000000.0,5212000000.0
Current Liabilities,31505000000.0,33619000000.0,39869000000.0,37701000000.0
Other Current Liabilities,7592000000.0,7096000000.0,10287000000.0,7763000000.0
Current Deferred Liabilities,12032000000.0,12518000000.0,12833000000.0,12026000000.0
Current Deferred Revenue,12032000000.0,12518000000.0,12833000000.0,12026000000.0
Current Debt And Capital Lease Obligation,5634000000.0,7761000000.0,8540000000.0,10177000000.0
Current Capital Lease Obligation,874000000.0,974000000.0,1357000000.0,1380000000.0
Current Debt,4760000000.0,6787000000.0,7183000000.0,8797000000.0
Other Current Borrowings,4760000000.0,6787000000.0,7183000000.0,8797000000.0
Commercial Paper,0.0,0.0,0.0,304000000.0
Pensionand Other Post Retirement Benefit Plans Current,3481000000.0,3204000000.0,3440000000.0,3406000000.0
Payables And Accrued Expenses,6247000000.0,6244000000.0,8209000000.0,7735000000.0
Current Accrued Expenses,4111000000.0,3892000000.0,6847000000.0,4357000000.0
Payables,6247000000.0,6244000000.0,8209000000.0,7735000000.0
Total Tax Payable,2196000000.0,2289000000.0,3301000000.0,2839000000.0
Accounts Payable,4051000000.0,3955000000.0,4908000000.0,4896000000.0
Total Assets,127243000000.0,132001000000.0,155971000000.0,152186000000.0
Total Non Current Assets,98126000000.0,102462000000.0,116807000000.0,113767000000.0
Other Non Current Assets,1617000000.0,1823000000.0,2282000000.0,2074000000.0
Defined Pension Benefit,8236000000.0,9850000000.0,7610000000.0,6865000000.0
Non Current Prepaid Assets,8236000000.0,9850000000.0,7610000000.0,6865000000.0
Non Current Deferred Assets,7122000000.0,8294000000.0,11690000000.0,7654000000.0
Non Current Deferred Taxes Assets,6256000000.0,7370000000.0,9241000000.0,5182000000.0
Non Current Accounts Receivable,5806000000.0,5425000000.0,7086000000.0,8712000000.0
Financial Assets,0.0,40000000.0,151000000.0,94000000.0
Investments And Advances,1617000000.0,1823000000.0,2282000000.0,2074000000.0
Other Investments,1617000000.0,1823000000.0,2282000000.0,2074000000.0
Long Term Equity Investment,0.0,159000000.0,172000000.0,184000000.0
Investments In Other Ventures Under Equity Method,0.0,159000000.0,172000000.0,184000000.0
Goodwill And Other Intangible Assets,67133000000.0,68154000000.0,73413000000.0,73456000000.0
Other Intangible Assets,11184000000.0,12511000000.0,13796000000.0,15236000000.0
Goodwill,55949000000.0,55643000000.0,59617000000.0,58222000000.0
Net PPE,8212000000.0,8916000000.0,14726000000.0,15006000000.0
Accumulated Depreciation,-13361000000.0,-14391000000.0,-23136000000.0,-22018000000.0
Gross PPE,8212000000.0,8916000000.0,14726000000.0,15006000000.0
Other Properties,8212000000.0,8916000000.0,14726000000.0,15006000000.0
Machinery Furniture Equipment,9643000000.0,10589000000.0,19684000000.0,18577000000.0
Buildings And Improvements,5678000000.0,6049000000.0,9416000000.0,9364000000.0
Land And Improvements,213000000.0,224000000.0,381000000.0,365000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,29118000000.0,29539000000.0,39165000000.0,38420000000.0
Other Current Assets,2610000000.0,3466000000.0,2206000000.0,2101000000.0
Assets Held For Sale Current,939000000.0,0.0,0.0,0.0
Current Deferred Assets,967000000.0,1097000000.0,2107000000.0,1896000000.0
Restricted Cash,103000000.0,307000000.0,463000000.0,141000000.0
Prepaid Assets,0.0,3466000000.0,2206000000.0,2101000000.0
Inventory,1552000000.0,1649000000.0,1839000000.0,1619000000.0
Other Inventories,0.0,-1000000.0,0.0,0.0
Finished Goods,158000000.0,208000000.0,190000000.0,220000000.0
