,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,14151331.4,10884002000.0,8456219000.0,17611982000.0
Issuance Of Capital Stock,79838000.0,67853000.0,112499000.0,233152000.0
Capital Expenditure,-989816668.6,-771012000.0,-761777000.0,-750310000.0
End Cash Position,66492749000.0,66869299000.0,56150604000.0,47216477000.0
Beginning Cash Position,66869299000.0,56150604000.0,47216477000.0,29632845000.0
Changes In Cash,-376550000.0,10718695000.0,8934127000.0,17583632000.0
Financing Cash Flow,-661673000.0,-307918000.0,95693000.0,-182783000.0
Net Other Financing Charges,,,,-45133000.0
Cash Dividends Paid,-741511000.0,-375771000.0,-16806000.0,-370802000.0
Common Stock Dividend Paid,-741511000.0,-375771000.0,-16806000.0,-370802000.0
Net Common Stock Issuance,79838000.0,67853000.0,112499000.0,233152000.0
Common Stock Issuance,79838000.0,67853000.0,112499000.0,233152000.0
Investing Cash Flow,-718845000.0,-628401000.0,-379562000.0,-595877000.0
Net Other Investing Changes,-331.4,,,
Net PPE Purchase And Sale,-718844668.6,-628401000.0,-379562000.0,-595877000.0
Sale Of PPE,270972000.0,142611000.0,382215000.0,154433000.0
Purchase Of PPE,-989816668.6,-771012000.0,-761777000.0,-750310000.0
Operating Cash Flow,1003968000.0,11655014000.0,9217996000.0,18362292000.0
Taxes Refund Paid,-1926782000.0,-209451000.0,-674084000.0,363746000.0
Change In Working Capital,-14028965000.0,-2369022000.0,-2565423000.0,6238407000.0
Change In Other Current Liabilities,-808139000.0,1333311000.0,-4745473000.0,-2624186000.0
Change In Other Current Assets,601186000.0,-40668000.0,1242996000.0,877667000.0
Provisionand Write Offof Assets,6405000000.0,6101459000.0,7910178000.0,7550819000.0
Deferred Tax,2400000000.0,2250000000.0,1000000000.0,1100000000.0
Depreciation And Amortization,728522000.0,850211000.0,874736000.0,789876000.0
Depreciation,728522000.0,850211000.0,874736000.0,789876000.0
Gain Loss On Investment Securities,-431321000.0,-620995000.0,-2334071000.0,-1595990000.0
Net Foreign Currency Exchange Gain Loss,-1516016000.0,-1947423000.0,-919082000.0,-846182000.0
Gain Loss On Sale Of PPE,-1265000.0,-1416000.0,-2486000.0,-1539000.0
Net Income From Continuing Operations,9374795000.0,7601651000.0,5928228000.0,4763155000.0
