,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Ordinary Shares Number,1592634900.0,1591374440.0,1591374440.0,1591372900.0
Share Issued,1592634900.0,1591374440.0,1591374440.0,1591372900.0
Net Debt,1641821000000.0,1256277200000.0,991544900000.0,1027837600000.0
Total Debt,1675994100000.0,1303796600000.0,1026574200000.0,1057849300000.0
Tangible Book Value,448521200000.0,389489000000.0,346618800000.0,302472000000.0
Invested Capital,2131830600000.0,1699612800000.0,1379395800000.0,1364805300000.0
Net Tangible Assets,448521200000.0,389489000000.0,346618800000.0,302472000000.0
Capital Lease Obligations,8236900000.0,6647800000.0,5478400000.0,6056500000.0
Common Stock Equity,464073400000.0,402464000000.0,358300000000.0,313012500000.0
Total Capitalization,2131830600000.0,1585479500000.0,1289746500000.0,1358101500000.0
Total Equity Gross Minority Interest,775980800000.0,663195200000.0,582939800000.0,508614000000.0
Minority Interest,311907400000.0,260731200000.0,224639800000.0,195601500000.0
Stockholders Equity,464073400000.0,402464000000.0,358300000000.0,313012500000.0
Other Equity Interest,462480800000.0,3771300000.0,2380200000.0,1425600000.0
Treasury Stock,1174800000.0,1199700000.0,1842200000.0,2001700000.0
Retained Earnings,300784100000.0,249497900000.0,212257000000.0,172549100000.0
Additional Paid In Capital,96765300000.0,96119200000.0,94251900000.0,93557200000.0
Capital Stock,1592600000.0,795700000.0,795700000.0,795700000.0
Common Stock,1592600000.0,795700000.0,795700000.0,795700000.0
Total Liabilities Net Minority Interest,3279111100000.0,2673994400000.0,2218703400000.0,2005227900000.0
Derivative Product Liabilities,1198600000.0,2197100000.0,1560900000.0,
Non Current Pension And Other Postretirement Benefit Plans,635400000.0,483700000.0,291900000.0,258700000.0
Non Current Deferred Revenue,,,,11500100000.0
Non Current Deferred Taxes Liabilities,1080400000.0,3057500000.0,3196100000.0,800400000.0
Long Term Debt And Capital Lease Obligation,1675994100000.0,1189663300000.0,936924900000.0,1051145500000.0
Long Term Capital Lease Obligation,8236900000.0,6647800000.0,5478400000.0,6056500000.0
Long Term Debt,1667757200000.0,1183015500000.0,931446500000.0,1045089000000.0
Long Term Provisions,3417900000.0,2335900000.0,2263800000.0,1758000000.0
Current Debt And Capital Lease Obligation,123533200000.0,114133300000.0,89649300000.0,6703800000.0
Current Debt,123533200000.0,114133300000.0,89649300000.0,6703800000.0
Payables,67173900000.0,67348200000.0,66645000000.0,53668800000.0
Other Payable,11255200000.0,16065900000.0,13728600000.0,12749200000.0
Dividends Payable,27200000.0,22200000.0,25000000.0,54300000.0
Total Tax Payable,3865900000.0,11170700000.0,11111500000.0,9408900000.0
Accounts Payable,52052800000.0,40089400000.0,41779900000.0,31456400000.0
Total Assets,4055091900000.0,3337189600000.0,2801643200000.0,2513841900000.0
Non Current Deferred Taxes Assets,10235600000.0,9511700000.0,9459000000.0,8854700000.0
Financial Assets,2265000000.0,1366300000.0,41400000.0,1717600000.0
Investments And Advances,1470114800000.0,1201411900000.0,1141270000000.0,946506200000.0
Investmentin Financial Assets,1469041600000.0,793045800000.0,727914200000.0,946368000000.0
Available For Sale Securities,1466776600000.0,108800000000.0,78267200000.0,944650400000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,726153000000.0,682879500000.0,649605600000.0,
Long Term Equity Investment,1073200000.0,133700000.0,136700000.0,138200000.0
Investmentsin Joint Venturesat Cost,1073200000.0,133700000.0,136700000.0,138200000.0
Investment Properties,348500000.0,355900000.0,397300000.0,372400000.0
Goodwill And Other Intangible Assets,15552200000.0,12975000000.0,11681200000.0,10540500000.0
Other Intangible Assets,8658800000.0,6081600000.0,4787800000.0,3647100000.0
Goodwill,6893400000.0,6893400000.0,6893400000.0,6893400000.0
Net PPE,29372100000.0,23653000000.0,21031000000.0,21690200000.0
Accumulated Depreciation,-21029500000.0,-17943200000.0,-15311100000.0,-12975600000.0
Gross PPE,29372100000.0,41596200000.0,36342100000.0,34665800000.0
Construction In Progress,618400000.0,536400000.0,495700000.0,132000000.0
Other Properties,28753700000.0,14419400000.0,11866800000.0,10868800000.0
Machinery Furniture Equipment,13590600000.0,11235600000.0,10524400000.0,10498400000.0
Buildings And Improvements,10898200000.0,10649700000.0,10202200000.0,10046600000.0
Land And Improvements,6726800000.0,4755100000.0,3253000000.0,3120000000.0
Properties,,,,24200000.0
Prepaid Assets,438000000.0,700200000.0,30500000.0,27300000.0
Other Receivables,17286800000.0,18127900000.0,21688300000.0,15959500000.0
Taxes Receivable,3183100000.0,7207600000.0,6037000000.0,6354600000.0
Accounts Receivable,34586400000.0,30048100000.0,25121200000.0,7838800000.0
Cash Cash Equivalents And Short Term Investments,25936200000.0,449104000000.0,442770000000.0,23955200000.0
Other Short Term Investments,582787900000.0,408232400000.0,413219100000.0,
Cash And Cash Equivalents,25936200000.0,40871600000.0,29550900000.0,23955200000.0
