,2023-01-31,2022-01-31,2021-01-31,2020-01-31
Ordinary Shares Number,2700000000.0,2761000000.0,2821000000.0,2800000000.0
Share Issued,2700000000.0,2761000000.0,2821000000.0,2800000000.0
Net Debt,30327000000.0,23317000000.0,26792000000.0,40186000000.0
Total Debt,58923000000.0,57323000000.0,63246000000.0,72433000000.0
Tangible Book Value,48519000000.0,54239000000.0,52315000000.0,43596000000.0
Invested Capital,115905000000.0,121330000000.0,125831000000.0,124320000000.0
Working Capital,-16543000000.0,-6309000000.0,-2578000000.0,-15984000000.0
Net Tangible Assets,48519000000.0,54239000000.0,52315000000.0,43596000000.0
Capital Lease Obligations,19711000000.0,19246000000.0,18713000000.0,22782000000.0
Common Stock Equity,76693000000.0,83253000000.0,81298000000.0,74669000000.0
Total Capitalization,111342000000.0,118117000000.0,122492000000.0,118383000000.0
Total Equity Gross Minority Interest,83991000000.0,91891000000.0,87531000000.0,81552000000.0
Minority Interest,7298000000.0,8638000000.0,6233000000.0,6883000000.0
Stockholders Equity,76693000000.0,83253000000.0,81298000000.0,74669000000.0
Gains Losses Not Affecting Retained Earnings,-11680000000.0,-8766000000.0,-11393000000.0,-12805000000.0
Other Equity Adjustments,-11680000000.0,-8766000000.0,-11393000000.0,-12805000000.0
Retained Earnings,83135000000.0,86904000000.0,88763000000.0,83943000000.0
Additional Paid In Capital,4969000000.0,4839000000.0,3646000000.0,3247000000.0
Capital Stock,269000000.0,276000000.0,282000000.0,284000000.0
Common Stock,269000000.0,276000000.0,282000000.0,284000000.0
Total Liabilities Net Minority Interest,159466000000.0,152969000000.0,164965000000.0,154943000000.0
Total Non Current Liabilities Net Minority Interest,67008000000.0,65590000000.0,72320000000.0,77153000000.0
Other Non Current Liabilities,14688000000.0,,,
Non Current Deferred Liabilities,14688000000.0,13474000000.0,14370000000.0,12961000000.0
Non Current Deferred Taxes Liabilities,14688000000.0,13474000000.0,14370000000.0,12961000000.0
Long Term Debt And Capital Lease Obligation,52320000000.0,52116000000.0,57950000000.0,64192000000.0
Long Term Capital Lease Obligation,17671000000.0,17252000000.0,16756000000.0,20478000000.0
Long Term Debt,34649000000.0,34864000000.0,41194000000.0,43714000000.0
Current Liabilities,92458000000.0,87379000000.0,92645000000.0,77790000000.0
Other Current Liabilities,,21000000.0,12734000000.0,
Current Deferred Liabilities,2488000000.0,2559000000.0,2310000000.0,1990000000.0
Current Deferred Revenue,2488000000.0,2559000000.0,2310000000.0,1990000000.0
Current Debt And Capital Lease Obligation,6603000000.0,5207000000.0,5296000000.0,8241000000.0
Current Capital Lease Obligation,2040000000.0,1994000000.0,1957000000.0,2304000000.0
Current Debt,4563000000.0,3213000000.0,3339000000.0,5937000000.0
Other Current Borrowings,4563000000.0,3213000000.0,3339000000.0,5937000000.0
Pensionand Other Post Retirement Benefit Plans Current,,,4698000000.0,4469000000.0
Payables And Accrued Expenses,85855000000.0,82172000000.0,87349000000.0,69549000000.0
Current Accrued Expenses,31126000000.0,26060000000.0,37966000000.0,22296000000.0
Payables,54729000000.0,56112000000.0,49383000000.0,47253000000.0
Total Tax Payable,727000000.0,851000000.0,242000000.0,280000000.0
Income Tax Payable,727000000.0,851000000.0,242000000.0,280000000.0
Accounts Payable,54002000000.0,55261000000.0,49141000000.0,46973000000.0
Total Assets,243457000000.0,244860000000.0,252496000000.0,236495000000.0
Total Non Current Assets,167542000000.0,163790000000.0,162429000000.0,174689000000.0
Other Non Current Assets,20134000000.0,22152000000.0,23598000000.0,16567000000.0
Goodwill And Other Intangible Assets,28174000000.0,29014000000.0,28983000000.0,31073000000.0
Goodwill,28174000000.0,29014000000.0,28983000000.0,31073000000.0
Net PPE,119234000000.0,112624000000.0,109848000000.0,127049000000.0
Accumulated Depreciation,-101610000000.0,-94809000000.0,-88370000000.0,-89820000000.0
Gross PPE,119234000000.0,112624000000.0,109848000000.0,127049000000.0
Leases,,,,0.0
Construction In Progress,10802000000.0,7199000000.0,4741000000.0,3751000000.0
Other Properties,119234000000.0,112624000000.0,109848000000.0,127049000000.0
Machinery Furniture Equipment,67697000000.0,62545000000.0,58940000000.0,60984000000.0
Buildings And Improvements,104554000000.0,100376000000.0,97582000000.0,105674000000.0
Land And Improvements,19317000000.0,19204000000.0,19308000000.0,24619000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,75915000000.0,81070000000.0,90067000000.0,61806000000.0
Other Current Assets,2521000000.0,1519000000.0,20861000000.0,1622000000.0
Prepaid Assets,2521000000.0,1519000000.0,20861000000.0,1622000000.0
Inventory,56576000000.0,56511000000.0,44949000000.0,44435000000.0
Receivables,7933000000.0,8280000000.0,6516000000.0,6284000000.0
Accounts Receivable,7933000000.0,8280000000.0,6516000000.0,6284000000.0
Cash Cash Equivalents And Short Term Investments,8885000000.0,14760000000.0,17741000000.0,9465000000.0
Cash And Cash Equivalents,8885000000.0,14760000000.0,17741000000.0,9465000000.0
