,2023-01-31,2022-01-31,2021-01-31,2020-01-31
Free Cash Flow,12244000000.0,11075000000.0,25810000000.0,14550000000.0
Repurchase Of Capital Stock,-9920000000.0,-9787000000.0,-2625000000.0,-5717000000.0
Repayment Of Debt,-2689000000.0,-13010000000.0,-5382000000.0,-1907000000.0
Issuance Of Debt,5041000000.0,6945000000.0,0.0,5492000000.0
Capital Expenditure,-16857000000.0,-13106000000.0,-10264000000.0,-10705000000.0
Interest Paid Supplemental Data,2051000000.0,2237000000.0,2216000000.0,2464000000.0
Income Tax Paid Supplemental Data,3310000000.0,5918000000.0,5271000000.0,3616000000.0
End Cash Position,9101000000.0,14834000000.0,17788000000.0,9515000000.0
Other Cash Adjustment Outside Changein Cash,0.0,1848000000.0,-1848000000.0,
Beginning Cash Position,14834000000.0,17788000000.0,9515000000.0,7756000000.0
Effect Of Exchange Rate Changes,-73000000.0,-140000000.0,235000000.0,-69000000.0
Changes In Cash,-5660000000.0,-4662000000.0,9886000000.0,1828000000.0
Financing Cash Flow,-17039000000.0,-22828000000.0,-16117000000.0,-14299000000.0
Cash Flow From Continuing Financing Activities,-17039000000.0,-22828000000.0,-16117000000.0,-14299000000.0
Net Other Financing Charges,-3323000000.0,-1017000000.0,-1670000000.0,-1463000000.0
Cash Dividends Paid,-6114000000.0,-6152000000.0,-6116000000.0,-6048000000.0
Common Stock Dividend Paid,-6114000000.0,-6152000000.0,-6116000000.0,-6048000000.0
Net Common Stock Issuance,-9920000000.0,-9787000000.0,-2625000000.0,-5717000000.0
Common Stock Payments,-9920000000.0,-9787000000.0,-2625000000.0,-5717000000.0
Net Issuance Payments Of Debt,2318000000.0,-5872000000.0,-5706000000.0,-1071000000.0
Net Short Term Debt Issuance,-34000000.0,193000000.0,-324000000.0,-4656000000.0
Short Term Debt Payments,,,-324000000.0,
Net Long Term Debt Issuance,2352000000.0,-6065000000.0,-5382000000.0,3585000000.0
Long Term Debt Payments,-2689000000.0,-13010000000.0,-5382000000.0,-1907000000.0
Long Term Debt Issuance,5041000000.0,6945000000.0,0.0,5492000000.0
Investing Cash Flow,-17722000000.0,-6015000000.0,-10071000000.0,-9128000000.0
Cash Flow From Continuing Investing Activities,-17722000000.0,-6015000000.0,-10071000000.0,-9128000000.0
Net Other Investing Changes,-295000000.0,-879000000.0,102000000.0,479000000.0
Net Business Purchase And Sale,-740000000.0,7576000000.0,-124000000.0,777000000.0
Sale Of Business,0.0,7935000000.0,56000000.0,833000000.0
Purchase Of Business,-740000000.0,-359000000.0,-180000000.0,-56000000.0
Net PPE Purchase And Sale,-16687000000.0,-12712000000.0,-10049000000.0,-10384000000.0
Sale Of PPE,170000000.0,394000000.0,215000000.0,321000000.0
Purchase Of PPE,-16857000000.0,-13106000000.0,-10264000000.0,-10705000000.0
Operating Cash Flow,29101000000.0,24181000000.0,36074000000.0,25255000000.0
Cash Flow From Continuing Operating Activities,29101000000.0,24181000000.0,36074000000.0,25255000000.0
Change In Working Capital,2813000000.0,-6597000000.0,7972000000.0,-327000000.0
Change In Payables And Accrued Expense,3101000000.0,6963000000.0,11453000000.0,-181000000.0
Change In Accrued Expense,4393000000.0,1404000000.0,4623000000.0,186000000.0
Change In Payable,-1292000000.0,5559000000.0,6830000000.0,-367000000.0
Change In Account Payable,-1165000000.0,5520000000.0,6966000000.0,-274000000.0
Change In Tax Payable,-127000000.0,39000000.0,-136000000.0,-93000000.0
Change In Income Tax Payable,-127000000.0,39000000.0,-136000000.0,-93000000.0
Change In Inventory,-528000000.0,-11764000000.0,-2395000000.0,-300000000.0
Change In Receivables,240000000.0,-1796000000.0,-1086000000.0,154000000.0
Other Non Cash Items,3602000000.0,4092000000.0,-7068000000.0,95000000.0
Unrealized Gain Loss On Investment Securities,,,-8589000000.0,-1886000000.0
Deferred Tax,449000000.0,-755000000.0,1911000000.0,320000000.0
Deferred Income Tax,449000000.0,-755000000.0,1911000000.0,320000000.0
Depreciation Amortization Depletion,10945000000.0,10658000000.0,11152000000.0,10987000000.0
Depreciation And Amortization,10945000000.0,10658000000.0,11152000000.0,10987000000.0
Operating Gains Losses,,2843000000.0,8401000000.0,-1021000000.0
Pension And Employee Benefit Expense,,0.0,0.0,-1036000000.0
Earnings Losses From Equity Investments,,,,-1886000000.0
Gain Loss On Investment Securities,,2440000000.0,-8589000000.0,-1886000000.0
Gain Loss On Sale Of PPE,,2440000000.0,,
Gain Loss On Sale Of Business,0.0,433000000.0,8401000000.0,15000000.0
Net Income From Continuing Operations,11292000000.0,13940000000.0,13706000000.0,15201000000.0
