,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1031960.2989,181218.6303,-1910400.0
Tax Rate For Calcs,0.2538,0.2535,0.2534,0.3
Total Unusual Items,0.0,4070000.0,715000.0,-6368000.0
Total Unusual Items Excluding Goodwill,0.0,4070000.0,715000.0,-6368000.0
Net Income From Continuing Operation Net Minority Interest,5473600000.0,4584940000.0,2184002000.0,127247000.0
Reconciled Depreciation,431600000.0,379885000.0,407645000.0,235248000.0
Net Interest Income,13338400000.0,11533007000.0,9413881000.0,5922862000.0
Interest Expense,9858100000.0,8850106000.0,9309064000.0,9176003000.0
Interest Income,23196500000.0,20383113000.0,18722945000.0,15098865000.0
Normalized Income,5473600000.0,4581901960.2989,2183468218.6303,131704600.0
Net Income From Continuing And Discontinued Operation,5473600000.0,4584940000.0,2184002000.0,127247000.0
Diluted Average Shares,173485827.0,173485827.0,173506041.0,143860623.0
Basic Average Shares,173485827.0,173485827.0,173455991.0,143860623.0
Diluted EPS,31.55,26.43,12.59,0.88
Basic EPS,31.55,26.43,12.59,0.88
Diluted NI Availto Com Stockholders,5473600000.0,4584940000.0,2184002000.0,127247000.0
Net Income Common Stockholders,5473600000.0,4584940000.0,2184002000.0,127247000.0
Net Income,5473600000.0,4584940000.0,2184002000.0,127247000.0
Net Income Including Noncontrolling Interests,5473600000.0,4584908000.0,2184096000.0,127259000.0
Net Income Extraordinary,0.0,0.0,0.0,0.0
Net Income Continuous Operations,5473600000.0,4584908000.0,2184096000.0,127259000.0
Tax Provision,1862500000.0,1557400000.0,741500000.0,1212700000.0
Pretax Income,7336100000.0,6142308000.0,2925596000.0,1339959000.0
Special Income Charges,0.0,4070000.0,715000.0,-6368000.0
Other Special Charges,-2508000.0,-4070000.0,-715000.0,6368000.0
Gain On Sale Of Security,24423000.0,297576000.0,1251174000.0,301970000.0
Operating Expense,8855800000.0,7865099000.0,7293652000.0,5331002000.0
Other Operating Expenses,2279300000.0,1383377000.0,902580000.0,827265000.0
Depreciation And Amortization In Income Statement,431596000.0,379885000.0,407645000.0,235249000.0
Depreciation Income Statement,431596000.0,379885000.0,407645000.0,235249000.0
Selling General And Administration,78469000.0,58799000.0,49322000.0,69469000.0
Selling And Marketing Expense,18352000.0,13206000.0,21510000.0,12312000.0
General And Administrative Expense,60117000.0,45593000.0,27812000.0,57157000.0
Insurance And Claims,263562000.0,248855000.0,221981000.0,175240000.0
Rent And Landing Fees,991400000.0,965158000.0,744135000.0,703154000.0
Total Revenue,16498500000.0,13996037000.0,12444833000.0,7340029000.0
Operating Revenue,16498500000.0,13996037000.0,12444833000.0,7340029000.0
