,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,69377167.325736,43336818.141237,19847646.833466,2584126.873959
Tax Rate For Calcs,0.274001,0.255825,0.258097,0.210092
Normalized EBITDA,4941400000.0,4795300000.0,3831900000.0,1706300000.0
Total Unusual Items,253200000.0,169400000.0,76900000.0,12300000.0
Total Unusual Items Excluding Goodwill,253200000.0,169400000.0,76900000.0,12300000.0
Net Income From Continuing Operation Net Minority Interest,2930100000.0,2951300000.0,2093500000.0,1088600000.0
Reconciled Depreciation,673700000.0,428700000.0,449500000.0,248900000.0
Reconciled Cost Of Revenue,13758800000.0,10442500000.0,8443200000.0,5525700000.0
EBITDA,5194600000.0,4964700000.0,3908800000.0,1718600000.0
EBIT,4520900000.0,4536000000.0,3459300000.0,1469700000.0
Net Interest Income,-247200000.0,-47600000.0,-38200000.0,-400000.0
Interest Expense,247200000.0,55600000.0,66000000.0,28900000.0
Interest Income,14900000.0,29200000.0,42800000.0,35800000.0
Normalized Income,2746277167.325736,2825236818.141237,2036447646.833466,1078884126.873959
Net Income From Continuing And Discontinued Operation,2930100000.0,2951300000.0,2093500000.0,1088600000.0
Total Expenses,21749100000.0,17641800000.0,13884900000.0,9596400000.0
Rent Expense Supplemental,95900000.0,66100000.0,62900000.0,52100000.0
Diluted Average Shares,30680554.0,28428743.0,25568670.0,25359093.0
Basic Average Shares,30136006.0,27706662.0,24652243.0,24077384.0
Diluted EPS,95.53,103.81,81.88,42.93
Basic EPS,97.23,106.52,84.92,45.21
Diluted NI Availto Com Stockholders,2930100000.0,2951300000.0,2093500000.0,1088600000.0
Net Income Common Stockholders,2930100000.0,2951300000.0,2093500000.0,1088600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2930100000.0,2951300000.0,2093500000.0,1088600000.0
Minority Interests,-172600000.0,-382900000.0,-424000000.0,-49500000.0
Net Income Including Noncontrolling Interests,3102700000.0,3334200000.0,2517500000.0,1138100000.0
Net Income Continuous Operations,3102700000.0,3334200000.0,2517500000.0,1138100000.0
Tax Provision,1171000000.0,1146200000.0,875800000.0,302700000.0
Pretax Income,4273700000.0,4480400000.0,3393300000.0,1440800000.0
Other Non Operating Income Expenses,382900000.0,41800000.0,159400000.0,172600000.0
Special Income Charges,253200000.0,-200000.0,1800000.0,-54400000.0
Other Special Charges,-253200000.0,200000.0,-1800000.0,73800000.0
Restructuring And Mergern Acquisition,174500000.0,,0.0,-19400000.0
Net Non Operating Interest Income Expense,-247200000.0,-47600000.0,-38200000.0,-400000.0
Total Other Finance Cost,78500000.0,21200000.0,15000000.0,7300000.0
Interest Expense Non Operating,247200000.0,55600000.0,66000000.0,28900000.0
Interest Income Non Operating,14900000.0,29200000.0,42800000.0,35800000.0
Operating Income,3884800000.0,4196600000.0,3333700000.0,1118400000.0
Operating Expense,7990300000.0,7199300000.0,5441700000.0,4070700000.0
Other Operating Expenses,7316600000.0,1013300000.0,543100000.0,853000000.0
Depreciation And Amortization In Income Statement,673700000.0,428700000.0,449500000.0,248900000.0
Amortization,346900000.0,179400000.0,231300000.0,80100000.0
Depreciation Income Statement,673700000.0,249300000.0,218200000.0,168800000.0
Selling General And Administration,5602000000.0,4862800000.0,3654600000.0,2482600000.0
Selling And Marketing Expense,95400000.0,57900000.0,31700000.0,65900000.0
General And Administrative Expense,5506600000.0,4804900000.0,3622900000.0,2416700000.0
Rent And Landing Fees,95900000.0,66100000.0,62900000.0,52100000.0
Gross Profit,11875100000.0,11395900000.0,8775400000.0,5189100000.0
Cost Of Revenue,13758800000.0,10442500000.0,8443200000.0,5525700000.0
Total Revenue,25633900000.0,21838400000.0,17218600000.0,10714800000.0
Operating Revenue,25633900000.0,21838400000.0,17218600000.0,10714800000.0
