,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,2534000000.0,3055000000.0,2973000000.0,2146000000.0
Repurchase Of Capital Stock,-1398000000.0,-1503000000.0,0.0,-1070000000.0
Repayment Of Debt,-151000000.0,-125000000.0,-94000000.0,-80000000.0
Capital Expenditure,-319000000.0,-290000000.0,-285000000.0,-465000000.0
End Cash Position,1481000000.0,2305000000.0,3380000000.0,2465000000.0
Beginning Cash Position,2305000000.0,3380000000.0,2465000000.0,2829000000.0
Effect Of Exchange Rate Changes,-171000000.0,-90000000.0,103000000.0,-220000000.0
Changes In Cash,-653000000.0,-985000000.0,812000000.0,-144000000.0
Financing Cash Flow,-3288000000.0,-3325000000.0,-1317000000.0,-2513000000.0
Cash Flow From Continuing Financing Activities,-3288000000.0,-3325000000.0,-1317000000.0,-2513000000.0
Net Other Financing Charges,-46000000.0,4000000.0,1000000.0,-5000000.0
Proceeds From Stock Option Exercised,4000000.0,2000000.0,2000000.0,1000000.0
Cash Dividends Paid,-1697000000.0,-1703000000.0,-1226000000.0,-1359000000.0
Common Stock Dividend Paid,-1697000000.0,-1703000000.0,-1226000000.0,-1359000000.0
Net Common Stock Issuance,-1398000000.0,-1503000000.0,0.0,-1070000000.0
Common Stock Payments,-1398000000.0,-1503000000.0,0.0,-1070000000.0
Net Issuance Payments Of Debt,-151000000.0,-125000000.0,-94000000.0,-80000000.0
Net Long Term Debt Issuance,-151000000.0,-125000000.0,-94000000.0,-80000000.0
Long Term Debt Payments,-151000000.0,-125000000.0,-94000000.0,-80000000.0
Investing Cash Flow,-218000000.0,-1005000000.0,-1129000000.0,-242000000.0
Cash Flow From Continuing Investing Activities,-218000000.0,-1005000000.0,-1129000000.0,-242000000.0
Net Other Investing Changes,-20000000.0,-14000000.0,-27000000.0,29000000.0
Interest Received Cfi,120000000.0,109000000.0,70000000.0,52000000.0
Net Investment Purchase And Sale,122000000.0,-803000000.0,-701000000.0,395000000.0
Sale Of Investment,10791000000.0,7786000000.0,5610000000.0,5821000000.0
Purchase Of Investment,-10669000000.0,-8589000000.0,-6311000000.0,-5426000000.0
Net Business Purchase And Sale,-121000000.0,-7000000.0,-186000000.0,-253000000.0
Purchase Of Business,-121000000.0,-7000000.0,-186000000.0,-253000000.0
Net PPE Purchase And Sale,0.0,0.0,-285000000.0,-465000000.0
Purchase Of PPE,0.0,0.0,-285000000.0,-465000000.0
Capital Expenditure Reported,-319000000.0,-290000000.0,-285000000.0,-465000000.0
Operating Cash Flow,2853000000.0,3345000000.0,3258000000.0,2611000000.0
Cash Flow From Continuing Operating Activities,2853000000.0,3345000000.0,3258000000.0,2611000000.0
Taxes Refund Paid,-1088000000.0,-1020000000.0,-863000000.0,-639000000.0
Change In Working Capital,-804000000.0,-158000000.0,86000000.0,-272000000.0
Change In Other Working Capital,103000000.0,299000000.0,138000000.0,21000000.0
Change In Other Current Liabilities,407000000.0,632000000.0,319000000.0,233000000.0
Change In Payables And Accrued Expense,-35000000.0,200000000.0,-33000000.0,-52000000.0
Change In Payable,-35000000.0,200000000.0,-33000000.0,-52000000.0
Change In Account Payable,-35000000.0,200000000.0,-33000000.0,-52000000.0
Change In Prepaid Assets,-404000000.0,-225000000.0,-90000000.0,68000000.0
Change In Receivables,-875000000.0,-1064000000.0,-248000000.0,-542000000.0
Changes In Account Receivables,0.0,0.0,-248000000.0,0.0
Other Non Cash Items,-24000000.0,-73000000.0,-64000000.0,-64000000.0
Stock Based Compensation,64000000.0,56000000.0,45000000.0,34000000.0
Provisionand Write Offof Assets,0.0,23000000.0,25000000.0,23000000.0
Asset Impairment Charge,35000000.0,23000000.0,25000000.0,23000000.0
Deferred Tax,1142000000.0,1068000000.0,973000000.0,757000000.0
Deferred Income Tax,1142000000.0,1068000000.0,973000000.0,757000000.0
Depreciation Amortization Depletion,524000000.0,466000000.0,441000000.0,407000000.0
Depreciation And Amortization,524000000.0,466000000.0,441000000.0,407000000.0
Operating Gains Losses,21000000.0,15000000.0,-8000000.0,27000000.0
Earnings Losses From Equity Investments,0.0,0.0,0.0,0.0
Net Foreign Currency Exchange Gain Loss,21000000.0,15000000.0,-8000000.0,27000000.0
Gain Loss On Sale Of Business,0.0,0.0,0.0,0.0
Net Income From Continuing Operations,2983000000.0,2968000000.0,2623000000.0,2338000000.0
