,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,66798605.0,29011573.0,12803303.0,9729834.0
Ordinary Shares Number,704879920.0,735215309.0,743189895.0,741498810.0
Share Issued,771678525.0,764226882.0,755993198.0,751228644.0
Net Debt,11536000000.0,11684000000.0,12003000000.0,14629000000.0
Total Debt,16706000000.0,16135000000.0,19044000000.0,19156000000.0
Tangible Book Value,9632000000.0,6520000000.0,175000000.0,986000000.0
Invested Capital,36140000000.0,32837000000.0,29542000000.0,30537000000.0
Working Capital,9146000000.0,7622000000.0,7976000000.0,6136000000.0
Net Tangible Assets,9632000000.0,6520000000.0,175000000.0,986000000.0
Capital Lease Obligations,1284000000.0,1463000000.0,1937000000.0,2160000000.0
Common Stock Equity,20718000000.0,18165000000.0,12435000000.0,13541000000.0
Total Capitalization,35416000000.0,32445000000.0,28926000000.0,29516000000.0
Total Equity Gross Minority Interest,21247000000.0,18739000000.0,13005000000.0,14094000000.0
Minority Interest,529000000.0,574000000.0,570000000.0,553000000.0
Stockholders Equity,20718000000.0,18165000000.0,12435000000.0,13541000000.0
Other Equity Interest,0.0,-15000000.0,-49000000.0,-91000000.0
Gains Losses Not Affecting Retained Earnings,-7139000000.0,-8977000000.0,-10855000000.0,-10246000000.0
Other Equity Adjustments,-7139000000.0,-8977000000.0,-10855000000.0,-10246000000.0
Treasury Stock,3871000000.0,1625000000.0,625000000.0,500000000.0
Retained Earnings,23180000000.0,20623000000.0,16361000000.0,17045000000.0
Additional Paid In Capital,8540000000.0,8151000000.0,7595000000.0,7325000000.0
Capital Stock,8000000.0,8000000.0,8000000.0,8000000.0
Common Stock,8000000.0,8000000.0,8000000.0,8000000.0
Total Liabilities Net Minority Interest,39356000000.0,44251000000.0,48465000000.0,46430000000.0
Total Non Current Liabilities Net Minority Interest,28025000000.0,31025000000.0,37357000000.0,35751000000.0
Other Non Current Liabilities,7412000000.0,7533000000.0,7292000000.0,7607000000.0
Employee Benefits,3808000000.0,7557000000.0,11648000000.0,10083000000.0
Non Current Pension And Other Postretirement Benefit Plans,3808000000.0,7557000000.0,11648000000.0,10083000000.0
Non Current Accrued Expenses,0.0,0.0,0.0,1060000000.0
Non Current Deferred Liabilities,1110000000.0,506000000.0,405000000.0,347000000.0
Non Current Deferred Taxes Liabilities,1110000000.0,506000000.0,405000000.0,347000000.0
Long Term Debt And Capital Lease Obligation,15695000000.0,15429000000.0,18012000000.0,17714000000.0
Long Term Capital Lease Obligation,997000000.0,1149000000.0,1521000000.0,1739000000.0
Long Term Debt,14698000000.0,14280000000.0,16491000000.0,15975000000.0
Current Liabilities,11331000000.0,13226000000.0,11108000000.0,10679000000.0
Current Debt And Capital Lease Obligation,1011000000.0,706000000.0,1032000000.0,1442000000.0
Current Capital Lease Obligation,287000000.0,314000000.0,416000000.0,421000000.0
