,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Ordinary Shares Number,96415716.0,96415716.0,96415716.0,96415716.0
Share Issued,96415716.0,96415716.0,96415716.0,96415716.0
Total Debt,2705200000.0,2658200000.0,1474900000.0,531400000.0
Tangible Book Value,24591700000.0,20844800000.0,20193400000.0,19322600000.0
Invested Capital,24892000000.0,21185400000.0,20541800000.0,19854000000.0
Working Capital,4104000000.0,1355200000.0,16925300000.0,16696600000.0
Net Tangible Assets,24591700000.0,20844800000.0,20193400000.0,19322600000.0
Capital Lease Obligations,2404900000.0,2317600000.0,1126500000.0,
Common Stock Equity,24591700000.0,20844800000.0,20193400000.0,19322600000.0
Total Capitalization,24858300000.0,21119500000.0,20510600000.0,19854000000.0
Total Equity Gross Minority Interest,24591700000.0,20844800000.0,20193400000.0,19322600000.0
Stockholders Equity,24591700000.0,20844800000.0,20193400000.0,19322600000.0
Other Equity Interest,23627500000.0,19880600000.0,,
Retained Earnings,15144300000.0,11825100000.0,11175200000.0,10307600000.0
Capital Stock,964200000.0,964200000.0,964200000.0,964200000.0
Common Stock,964200000.0,964200000.0,964200000.0,964200000.0
Total Liabilities Net Minority Interest,65195700000.0,61254500000.0,58803900000.0,51259400000.0
Total Non Current Liabilities Net Minority Interest,34398200000.0,35222100000.0,33878400000.0,29784300000.0
Other Non Current Liabilities,173500000.0,199700000.0,220900000.0,4300000.0
Non Current Pension And Other Postretirement Benefit Plans,32051600000.0,32845400000.0,32682700000.0,29069100000.0
Non Current Deferred Revenue,173500000.0,199700000.0,220900000.0,4300000.0
Non Current Deferred Taxes Liabilities,,,0.0,179500000.0
Long Term Debt And Capital Lease Obligation,2173100000.0,2177000000.0,974800000.0,531400000.0
Long Term Capital Lease Obligation,1906500000.0,1902300000.0,657600000.0,
Long Term Debt,266600000.0,274700000.0,317200000.0,531400000.0
Long Term Provisions,32051600000.0,32845400000.0,32682700000.0,
Current Liabilities,30797500000.0,26032400000.0,24925500000.0,21475100000.0
Other Current Liabilities,2309700000.0,463900000.0,463000000.0,418300000.0
Current Debt And Capital Lease Obligation,532100000.0,481200000.0,500100000.0,900000.0
Current Capital Lease Obligation,498400000.0,415300000.0,468900000.0,
Current Debt,33700000.0,65900000.0,31200000.0,900000.0
Pensionand Other Post Retirement Benefit Plans Current,3934100000.0,3172200000.0,2986000000.0,2411500000.0
Current Provisions,1607000000.0,1385400000.0,1059600000.0,
Payables,21539600000.0,21144100000.0,20380700000.0,16558300000.0
Other Payable,1871300000.0,3074900000.0,4465600000.0,15835400000.0
Dividends Payable,190000000.0,168800000.0,150700000.0,148900000.0
Total Tax Payable,330200000.0,551900000.0,598600000.0,574000000.0
Accounts Payable,19338100000.0,17348500000.0,15165800000.0,14946900000.0
Total Assets,89787400000.0,82099300000.0,78997300000.0,70582000000.0
Total Non Current Assets,54885900000.0,54711700000.0,37146500000.0,32410300000.0
Other Non Current Assets,14449000000.0,1045500000.0,554600000.0,625000000.0
Non Current Prepaid Assets,830200000.0,563400000.0,722800000.0,540200000.0
Non Current Deferred Taxes Assets,256100000.0,258400000.0,199200000.0,
Other Investments,12338800000.0,13262900000.0,,
Investmentin Financial Assets,6070200000.0,7107000000.0,7408300000.0,7436000000.0
Held To Maturity Securities,5601900000.0,7107000000.0,7219500000.0,7247200000.0
Available For Sale Securities,6070200000.0,,188800000.0,188800000.0
Net PPE,34020600000.0,32402000000.0,28179900000.0,23700100000.0
Accumulated Depreciation,-24303000000.0,-21229100000.0,-18188600000.0,-13824800000.0
Gross PPE,34020600000.0,53631100000.0,46368500000.0,37524900000.0
Construction In Progress,3583600000.0,2462300000.0,6385800000.0,1433000000.0
Other Properties,30437000000.0,29939700000.0,892800000.0,782700000.0
Machinery Furniture Equipment,38002300000.0,34913900000.0,27165200000.0,25461900000.0
Buildings And Improvements,15322000000.0,14839200000.0,11402900000.0,9224900000.0
Land And Improvements,1415700000.0,1415700000.0,1414600000.0,1405100000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,34901500000.0,27387600000.0,41850800000.0,38171700000.0
Other Current Assets,1380700000.0,851600000.0,386800000.0,
Hedging Assets Current,29800000.0,21100000.0,48200000.0,21800000.0
Assets Held For Sale Current,0.0,188800000.0,,
Restricted Cash,190000000.0,168800000.0,150700000.0,148900000.0
Prepaid Assets,545600000.0,512100000.0,407600000.0,271600000.0
Inventory,19287700000.0,15802200000.0,14164800000.0,12830700000.0
Other Inventories,943200000.0,823200000.0,654100000.0,481200000.0
Finished Goods,8436800000.0,6345900000.0,5574500000.0,5578500000.0
Work In Process,2322800000.0,1786700000.0,1931100000.0,1233800000.0
Raw Materials,7584900000.0,6846400000.0,6005100000.0,5537200000.0
Other Receivables,102600000.0,561800000.0,635800000.0,637000000.0
Taxes Receivable,0.0,292900000.0,0.0,0.0
Accounts Receivable,1918900000.0,1652700000.0,1649300000.0,1243300000.0
Allowance For Doubtful Accounts Receivable,-73400000.0,-44600000.0,-35400000.0,-33900000.0
Gross Accounts Receivable,1992300000.0,1697300000.0,1684700000.0,1277200000.0
Cash Cash Equivalents And Short Term Investments,12211600000.0,8187200000.0,24794400000.0,23018400000.0
Other Short Term Investments,2946100000.0,1001900000.0,7246400000.0,12300000.0
Cash And Cash Equivalents,9265500000.0,7185300000.0,17548000000.0,23006100000.0
Cash Equivalents,,,17217400000.0,10074500000.0
Cash Financial,9265500000.0,7185300000.0,17548000000.0,12931600000.0
