,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Treasury Shares Number,929300000.0,915800000.0,915200000.0,914300000.0
Ordinary Shares Number,731300000.0,744800000.0,745400000.0,746300000.0
Share Issued,1660600000.0,1660600000.0,1660600000.0,1660600000.0
Net Debt,33319700000.0,30913500000.0,31747700000.0,33219600000.0
Total Debt,48037900000.0,48643600000.0,48518100000.0,46875900000.0
Tangible Book Value,-6003400000.0,-4601000000.0,-7824900000.0,-8210300000.0
Invested Capital,35903500000.0,35622700000.0,35196800000.0,34118100000.0
Working Capital,1622100000.0,3128500000.0,62000000.0,-63100000.0
Net Tangible Assets,-6003400000.0,-4601000000.0,-7824900000.0,-8210300000.0
Capital Lease Obligations,12134400000.0,13020900000.0,13321300000.0,12757800000.0
Common Stock Equity,-6003400000.0,-4601000000.0,-7824900000.0,-8210300000.0
Total Capitalization,29900100000.0,31021700000.0,27371900000.0,25907800000.0
Total Equity Gross Minority Interest,-6003400000.0,-4601000000.0,-7824900000.0,-8210300000.0
Stockholders Equity,-6003400000.0,-4601000000.0,-7824900000.0,-8210300000.0
Gains Losses Not Affecting Retained Earnings,-2486600000.0,-2573700000.0,-2586800000.0,-2482700000.0
Other Equity Adjustments,-2486600000.0,-2573700000.0,-2586800000.0,-2482700000.0
Treasury Stock,71624400000.0,67810200000.0,67066400000.0,66328600000.0
Retained Earnings,59543900000.0,57534700000.0,53908100000.0,52930500000.0
Additional Paid In Capital,8547100000.0,8231600000.0,7903600000.0,7653900000.0
Capital Stock,16600000.0,16600000.0,16600000.0,16600000.0
Common Stock,16600000.0,16600000.0,16600000.0,16600000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,56439000000.0,58207400000.0,60451700000.0,55721100000.0
Total Non Current Liabilities Net Minority Interest,52636900000.0,54187400000.0,54270500000.0,52100100000.0
Other Non Current Liabilities,2601500000.0,3716100000.0,3726800000.0,3906100000.0
Tradeand Other Payables Non Current,791900000.0,1896800000.0,1970700000.0,2265900000.0
Non Current Deferred Liabilities,1997500000.0,1827700000.0,2025600000.0,1318100000.0
Non Current Deferred Revenue,757800000.0,738300000.0,702000000.0,660600000.0
Non Current Deferred Taxes Liabilities,1997500000.0,1827700000.0,2025600000.0,1318100000.0
Long Term Debt And Capital Lease Obligation,48037900000.0,48643600000.0,48518100000.0,46875900000.0
Long Term Capital Lease Obligation,12134400000.0,13020900000.0,13321300000.0,12757800000.0
Long Term Debt,35903500000.0,35622700000.0,35196800000.0,34118100000.0
Current Liabilities,3802100000.0,4020000000.0,6181200000.0,3621000000.0
Current Debt And Capital Lease Obligation,661100000.0,705500000.0,2945100000.0,680100000.0
Current Capital Lease Obligation,661100000.0,705500000.0,701500000.0,621000000.0
Current Debt,,,2243600000.0,59100000.0
Other Current Borrowings,,,2243600000.0,59100000.0
Payables And Accrued Expenses,3141000000.0,3314500000.0,3236100000.0,2940900000.0
Current Accrued Expenses,1630800000.0,1710300000.0,1526700000.0,1373500000.0
Interest Payable,393400000.0,363300000.0,388400000.0,337800000.0
Payables,1510200000.0,1604200000.0,1709400000.0,1567400000.0
Total Tax Payable,530000000.0,597400000.0,968100000.0,579200000.0
Income Tax Payable,274900000.0,360700000.0,741100000.0,331700000.0
Accounts Payable,980200000.0,1006800000.0,741300000.0,988200000.0
Total Assets,50435600000.0,53606400000.0,52626800000.0,47510800000.0
Total Non Current Assets,45011400000.0,46457900000.0,46383600000.0,43952900000.0
Other Non Current Assets,8672100000.0,8185300000.0,7597700000.0,6531700000.0
Investments And Advances,1064500000.0,1201200000.0,1297200000.0,1270300000.0
Long Term Equity Investment,1064500000.0,1201200000.0,1297200000.0,1270300000.0
Investmentsin Associatesat Cost,1064500000.0,1201200000.0,1297200000.0,1270300000.0
Goodwill And Other Intangible Assets,2900400000.0,2782500000.0,2773100000.0,2677400000.0
Goodwill,2900400000.0,2782500000.0,2773100000.0,2677400000.0
Net PPE,36339300000.0,38272600000.0,38785900000.0,37421200000.0
Accumulated Depreciation,-17264000000.0,-17196000000.0,-16518300000.0,-14890900000.0
Gross PPE,36339300000.0,38272600000.0,38785900000.0,37421200000.0
Other Properties,36339300000.0,38272600000.0,38785900000.0,37421200000.0
Machinery Furniture Equipment,2498600000.0,3032000000.0,3119000000.0,2994500000.0
Buildings And Improvements,31426200000.0,31949300000.0,31583400000.0,29609600000.0
Land And Improvements,6686300000.0,6487600000.0,6349100000.0,6026400000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,5424200000.0,7148500000.0,6243200000.0,3557900000.0
Other Current Assets,725400000.0,566900000.0,683800000.0,435200000.0
Prepaid Assets,,511300000.0,632700000.0,385000000.0
Inventory,52000000.0,55600000.0,51100000.0,50200000.0
Receivables,2115000000.0,1872400000.0,2110300000.0,2224200000.0
Accounts Receivable,2115000000.0,1872400000.0,2110300000.0,2224200000.0
Cash Cash Equivalents And Short Term Investments,2583800000.0,4709200000.0,3449100000.0,898500000.0
Cash And Cash Equivalents,2583800000.0,4709200000.0,3449100000.0,898500000.0
