,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,-259560000000.0,105090000000.0,-796520000000.0,215570000000.0
Repayment Of Debt,-290590000000.0,-406470000000.0,-872400000000.0,-181790000000.0
Issuance Of Debt,359360000000.0,593430000000.0,332110000000.0,286650000000.0
Issuance Of Capital Stock,400000000.0,397670000000.0,132150000000.0,190000000.0
Capital Expenditure,-1409880000000.0,-1001450000000.0,-1058370000000.0,-765170000000.0
End Cash Position,747080000000.0,361780000000.0,173970000000.0,309200000000.0
Other Cash Adjustment Outside Changein Cash,42780000000.0,9410000000.0,240000000.0,230000000.0
Beginning Cash Position,361780000000.0,173970000000.0,309200000000.0,110810000000.0
Changes In Cash,342520000000.0,178400000000.0,-135470000000.0,198160000000.0
Financing Cash Flow,104550000000.0,172890000000.0,1019020000000.0,-25410000000.0
Net Other Financing Charges,4790000000.0,4500000000.0,1956800000000.0,-39790000000.0
Interest Paid Cff,-216500000000.0,-263490000000.0,-183400000000.0,-285080000000.0
Cash Dividends Paid,-50830000000.0,-42970000000.0,-39210000000.0,-45920000000.0
Common Stock Dividend Paid,0.0,0.0,0.0,-45920000000.0
Net Common Stock Issuance,400000000.0,397670000000.0,132150000000.0,190000000.0
Common Stock Issuance,400000000.0,397670000000.0,132150000000.0,190000000.0
Net Issuance Payments Of Debt,380750000000.0,98500000000.0,-837100000000.0,355810000000.0
Net Short Term Debt Issuance,311980000000.0,-88460000000.0,-296810000000.0,250950000000.0
Net Long Term Debt Issuance,68770000000.0,186960000000.0,-540290000000.0,104860000000.0
Long Term Debt Payments,-290590000000.0,-406470000000.0,-872400000000.0,-181790000000.0
Long Term Debt Issuance,359360000000.0,593430000000.0,332110000000.0,286650000000.0
Investing Cash Flow,-912350000000.0,-1101030000000.0,-1416340000000.0,-757170000000.0
Net Other Investing Changes,0.0,-193060000000.0,0.0,-164390000000.0
Interest Received Cfi,111030000000.0,59330000000.0,84000000000.0,14770000000.0
Dividends Received Cfi,200000000.0,190000000.0,260000000.0,880000000.0
Net Investment Purchase And Sale,294440000000.0,2590000000.0,-465420000000.0,147100000000.0
Sale Of Investment,5012660000000.0,6681370000000.0,6433240000000.0,11739800000000.0
Purchase Of Investment,-4718220000000.0,-6678780000000.0,-6898660000000.0,-11592700000000.0
Net PPE Purchase And Sale,91860000000.0,-970080000000.0,-1035180000000.0,-755530000000.0
Sale Of PPE,91860000000.0,31370000000.0,23190000000.0,9640000000.0
Purchase Of PPE,0.0,-1001450000000.0,-1058370000000.0,-765170000000.0
Capital Expenditure Reported,-1409880000000.0,0.0,0.0,-765170000000.0
Operating Cash Flow,1150320000000.0,1106540000000.0,261850000000.0,980740000000.0
Taxes Refund Paid,-62970000000.0,-37970000000.0,-32130000000.0,-83860000000.0
Change In Working Capital,-196340000000.0,7250000000.0,-507310000000.0,219040000000.0
Change In Payable,-6000000000.0,398880000000.0,-431480000000.0,380500000000.0
Change In Inventory,-322280000000.0,-249830000000.0,-77690000000.0,-63420000000.0
Change In Receivables,131940000000.0,-141800000000.0,1860000000.0,-98040000000.0
Other Non Cash Items,83640000000.0,24350000000.0,106610000000.0,115630000000.0
Provisionand Write Offof Assets,0.0,360000000.0,0.0,0.0
Deferred Tax,0.0,0.0,-56420000000.0,-9480000000.0
Depreciation And Amortization,403190000000.0,297970000000.0,265720000000.0,222030000000.0
Depreciation,403190000000.0,297970000000.0,265720000000.0,222030000000.0
Gain Loss On Investment Securities,11760000000.0,-13930000000.0,-48090000000.0,-21260000000.0
Net Foreign Currency Exchange Gain Loss,-36800000000.0,18210000000.0,-16450000000.0,1070000000.0
Gain Loss On Sale Of PPE,-600000000.0,400000000.0,470000000.0,2470000000.0
Gain Loss On Sale Of Business,0.0,-28720000000.0,0.0,110000000.0
Net Income From Continuing Operations,948010000000.0,841420000000.0,554610000000.0,536060000000.0
