,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0215,0.0350,0.0561,0.3
Net Income From Continuing Operation Net Minority Interest,17205724000.0,15059977000.0,14558494000.0,14221831000.0
Reconciled Depreciation,677910000.0,748961000.0,993980000.0,892509000.0
EBIT,17832839000.0,15827483000.0,15507767000.0,14220352000.0
Net Interest Income,-248369000.0,-219908000.0,-83190000.0,-84857000.0
Interest Expense,248369000.0,219908000.0,83190000.0,84857000.0
Interest Income,146749501000.0,117731571000.0,102659332000.0,93846583000.0
Normalized Income,17205724000.0,15059977000.0,14558494000.0,14221831000.0
Net Income From Continuing And Discontinued Operation,17205724000.0,15059977000.0,14558494000.0,14221831000.0
Total Expenses,788805922000.0,813504790000.0,805792213000.0,423251036000.0
Rent Expense Supplemental,964292000.0,920548000.0,886040000.0,814434000.0
Diluted Average Shares,1001420950.0,1001025893.0,1000421990.0,1000405387.0
Basic Average Shares,1000640815.0,1000202830.0,1000046594.0,1000003338.0
Diluted EPS,17.18,15.04,14.55,14.22
Basic EPS,17.19,15.06,14.56,14.22
Diluted NI Availto Com Stockholders,17205724000.0,15059977000.0,14558494000.0,14221831000.0
Net Income Common Stockholders,17205724000.0,15059977000.0,14558494000.0,14221831000.0
Otherunder Preferred Stock Dividend,0.0,100000.0,1286583000.0,4320455000.0
Net Income,17205724000.0,15059977000.0,14558494000.0,14221831000.0
Net Income Including Noncontrolling Interests,17205724000.0,15059977000.0,14558494000.0,14221831000.0
Net Income Extraordinary,0.0,0.0,0.0,0.0
Net Income Continuous Operations,17205724000.0,15059977000.0,14558494000.0,14221831000.0
Tax Provision,378746000.0,547598000.0,866083000.0,-86336000.0
Pretax Income,17584470000.0,15607575000.0,15424577000.0,14135495000.0
Other Income Expense,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-248369000.0,-219908000.0,-83190000.0,-84857000.0
Interest Expense Non Operating,248369000.0,219908000.0,83190000.0,84857000.0
Other Operating Expenses,11443250000.0,11374959000.0,8893780000.0,14417355000.0
Depreciation And Amortization In Income Statement,677910000.0,748961000.0,993980000.0,892509000.0
Depreciation Income Statement,677910000.0,748961000.0,993980000.0,892509000.0
Selling General And Administration,2792179000.0,2538571000.0,1640548000.0,2591903000.0
Selling And Marketing Expense,956970000.0,960639000.0,212161000.0,942596000.0
General And Administrative Expense,1835209000.0,1577932000.0,1428387000.0,1649307000.0
Rent And Landing Fees,964292000.0,920548000.0,886040000.0,814434000.0
Total Revenue,806390392000.0,829112363000.0,821216790000.0,437386531000.0
Operating Revenue,806390392000.0,829112363000.0,821216790000.0,437386531000.0
