,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,285928447000.0,217961479000.0,237731236000.0,192175954000.0
Repayment Of Debt,0.0,0.0,0.0,0.0
Issuance Of Debt,0.0,0.0,0.0,0.0
Issuance Of Capital Stock,351491000.0,189965000.0,26493000.0,14789000.0
Capital Expenditure,-632015000.0,-557872000.0,-1045207000.0,-809928000.0
End Cash Position,89225664000.0,108846158000.0,108747007000.0,61977071000.0
Other Cash Adjustment Outside Changein Cash,0.0,-100000.0,0.0,0.0
Beginning Cash Position,108846158000.0,108747007000.0,61977071000.0,40839832000.0
Effect Of Exchange Rate Changes,0.0,0.0,-5932000.0,5128000.0
Changes In Cash,-19620494000.0,99151000.0,46775868000.0,21132111000.0
Financing Cash Flow,-4150950000.0,-2310096000.0,26493000.0,-1984803000.0
Net Other Financing Charges,0.0,0.0,2500200000.0,0.0
Cash Dividends Paid,-4502441000.0,-2500061000.0,0.0,-1999592000.0
Common Stock Dividend Paid,-4502441000.0,-2500061000.0,0.0,-1999592000.0
Net Common Stock Issuance,351491000.0,189965000.0,26493000.0,14789000.0
Common Stock Issuance,351491000.0,189965000.0,26493000.0,14789000.0
Net Issuance Payments Of Debt,0.0,0.0,0.0,0.0
Net Short Term Debt Issuance,0.0,0.0,0.0,0.0
Short Term Debt Payments,0.0,0.0,0.0,0.0
Short Term Debt Issuance,0.0,0.0,0.0,0.0
Investing Cash Flow,-302030006000.0,-216110104000.0,-192027068000.0,-169868968000.0
Net Other Investing Changes,7629000.0,-1241308000.0,-1056379000.0,-29375000.0
Interest Received Cfi,120573093000.0,110580263000.0,102323400000.0,78721755000.0
Dividends Received Cfi,10019974000.0,7715588000.0,5543955000.0,4692517000.0
Net Investment Purchase And Sale,-431744550000.0,-332398576000.0,-298242415000.0,-250577000000.0
Sale Of Investment,1986609337000.0,1304331022000.0,1188561846000.0,1045430920000.0
Purchase Of Investment,-2418353887000.0,-1636729598000.0,-1486804261000.0,-1296007920000.0
Net PPE Purchase And Sale,-626238000.0,-557271000.0,-1043870000.0,-808201000.0
Sale Of PPE,5777000.0,601000.0,1337000.0,1727000.0
Purchase Of PPE,-632015000.0,-557872000.0,-1045207000.0,-809928000.0
Capital Expenditure Reported,0.0,0.0,0.0,-809928000.0
Cash Flowsfromusedin Operating Activities Direct,286560462000.0,218519351000.0,238776443000.0,192985882000.0
Classesof Cash Payments,-386868721000.0,-380940814000.0,-271702790000.0,-217446510000.0
Other Cash Paymentsfrom Operating Activities,-30934540000.0,-24396699000.0,-22912348000.0,-22622904000.0
Paymentson Behalfof Employees,0.0,0.0,0.0,-22570025000.0
Classesof Cash Receiptsfrom Operating Activities,673429183000.0,599460165000.0,510479234000.0,410432392000.0
Other Cash Receiptsfrom Operating Activities,0.0,98904000.0,65711000.0,66274000.0
