,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Preferred Shares Number,1600000.0,1600000.0,1600000.0,1600000.0
Ordinary Shares Number,743000000.0,761000000.0,805000000.0,810000000.0
Share Issued,743000000.0,761000000.0,805000000.0,810000000.0
Net Debt,10000000000.0,19000000000.0,12000000000.0,40000000000.0
Total Debt,44000000000.0,41000000000.0,45000000000.0,64000000000.0
Tangible Book Value,25000000000.0,22000000000.0,23000000000.0,23000000000.0
Invested Capital,44000000000.0,41000000000.0,45000000000.0,64000000000.0
Net Tangible Assets,25000000000.0,22000000000.0,23000000000.0,23000000000.0
Capital Lease Obligations,3000000.0,14000000.0,17000000.0,25000000.0
Common Stock Equity,25000000000.0,22000000000.0,23000000000.0,23000000000.0
Total Capitalization,68000000000.0,61000000000.0,66000000000.0,81000000000.0
Total Equity Gross Minority Interest,25000000000.0,22000000000.0,23000000000.0,23000000000.0
Stockholders Equity,25000000000.0,22000000000.0,23000000000.0,23000000000.0
Gains Losses Not Affecting Retained Earnings,-3210000000.0,-2945000000.0,-2895000000.0,-2737000000.0
Foreign Currency Translation Adjustments,-2622000000.0,-2392000000.0,-2229000000.0,-2189000000.0
Minimum Pension Liabilities,-524000000.0,-576000000.0,-731000000.0,-581000000.0
Unrealized Gain Loss,-64000000.0,23000000.0,65000000.0,33000000.0
Retained Earnings,16279000000.0,13474000000.0,13837000000.0,13871000000.0
Additional Paid In Capital,11493000000.0,11495000000.0,11881000000.0,11774000000.0
Capital Stock,149000000.0,153000000.0,161000000.0,163000000.0
Common Stock,149000000.0,153000000.0,161000000.0,163000000.0
Preferred Stock,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,203000000000.0,167000000000.0,168000000000.0,175000000000.0
Employee Benefits,2530000000.0,2528000000.0,2336000000.0,2429000000.0
Non Current Deferred Liabilities,3027000000.0,2516000000.0,0.0,2062000000.0
Non Current Deferred Revenue,3027000000.0,2516000000.0,0.0,2062000000.0
Long Term Debt And Capital Lease Obligation,43000000000.0,39000000000.0,43000000000.0,58000000000.0
Long Term Capital Lease Obligation,3000000.0,14000000.0,17000000.0,25000000.0
Long Term Debt,43000000000.0,39000000000.0,43000000000.0,58000000000.0
Current Debt And Capital Lease Obligation,1000000000.0,2000000000.0,2000000000.0,6000000000.0
Current Debt,1000000000.0,2000000000.0,2000000000.0,6000000000.0
Other Current Borrowings,1000000000.0,2000000000.0,2000000000.0,6000000000.0
Commercial Paper,0.0,0.0,0.0,3001000000.0
Payables And Accrued Expenses,15910000000.0,13959000000.0,11754000000.0,15650000000.0
Current Accrued Expenses,2126000000.0,1809000000.0,1367000000.0,1790000000.0
Payables,13784000000.0,12150000000.0,10387000000.0,13860000000.0
Total Tax Payable,1651000000.0,1576000000.0,943000000.0,1122000000.0
Income Tax Payable,1651000000.0,1576000000.0,943000000.0,1122000000.0
Accounts Payable,12133000000.0,10574000000.0,9444000000.0,12738000000.0
Total Assets,228000000000.0,189000000000.0,191000000000.0,198000000000.0
Investments And Advances,5000000000.0,3000000000.0,22000000000.0,8000000000.0
Available For Sale Securities,5000000000.0,3000000000.0,22000000000.0,8000000000.0
Goodwill And Other Intangible Assets,3932000000.0,4005000000.0,4117000000.0,3582000000.0
Other Intangible Assets,146000000.0,201000000.0,265000000.0,267000000.0
Goodwill,3786000000.0,3804000000.0,3852000000.0,3315000000.0
Net PPE,5215000000.0,4988000000.0,5015000000.0,4834000000.0
Accumulated Depreciation,-9850000000.0,-8602000000.0,-7540000000.0,-6562000000.0
Gross PPE,15065000000.0,13590000000.0,12555000000.0,11396000000.0
Receivables,0.0,2700000000.0,43000000000.0,57000000000.0
Other Receivables,0.0,2700000000.0,0.0,0.0
Accounts Receivable,0.0,0.0,43000000000.0,57000000000.0
Allowance For Doubtful Accounts Receivable,0.0,0.0,-267000000.0,-619000000.0
Gross Accounts Receivable,0.0,0.0,43701000000.0,57413000000.0
Other Short Term Investments,3299000000.0,1477000000.0,19703000000.0,6607000000.0
Cash And Cash Equivalents,34000000000.0,22000000000.0,33000000000.0,24000000000.0
Cash Equivalents,253000000.0,156000000.0,110000000.0,138000000.0
Cash Financial,5505000000.0,1281000000.0,2984000000.0,3402000000.0
