,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Tax Effect Of Unusual Items,-201040800.0,46571600.0,644000.0,19372200.0
Tax Rate For Calcs,0.211,0.173,0.23,0.249
Normalized EBITDA,10355600000.0,10374200000.0,7656600000.0,9062200000.0
Total Unusual Items,-952800000.0,269200000.0,2800000.0,77800000.0
Total Unusual Items Excluding Goodwill,-952800000.0,269200000.0,2800000.0,77800000.0
Net Income From Continuing Operation Net Minority Interest,6177400000.0,7545200000.0,4730500000.0,6025400000.0
Reconciled Depreciation,370400000.0,329700000.0,300600000.0,1617900000.0
Reconciled Cost Of Revenue,9975400000.0,10642700000.0,9455700000.0,9961200000.0
EBITDA,9402800000.0,10643400000.0,7659400000.0,9140000000.0
EBIT,9032400000.0,10313700000.0,7358800000.0,9140000000.0
Net Interest Income,-1163300000.0,-1176600000.0,-1200400000.0,-1085200000.0
Interest Expense,1207000000.0,1185800000.0,1218100000.0,1121900000.0
Interest Income,43700000.0,9200000.0,17700000.0,36700000.0
Normalized Income,6929159200.0,7322571600.0,4728344000.0,5966972200.0
Net Income From Continuing And Discontinued Operation,6177400000.0,7545200000.0,4730500000.0,6025400000.0
Total Expenses,12838000000.0,13350200000.0,12001300000.0,12190600000.0
Rent Expense Supplemental,2349700000.0,2335000000.0,2207500000.0,2200600000.0
Total Operating Income As Reported,9371000000.0,10356000000.0,7324000000.0,9069800000.0
Diluted Average Shares,741300000.0,751800000.0,750100000.0,764900000.0
Basic Average Shares,736500000.0,744800000.0,745400000.0,746300000.0
Diluted EPS,8.33,10.04,6.31,7.88
Basic EPS,8.39,10.1305,6.3462,8.0736
Diluted NI Availto Com Stockholders,6177400000.0,7545200000.0,4730500000.0,6025400000.0
Net Income Common Stockholders,6177400000.0,7545200000.0,4730500000.0,6025400000.0
Net Income,6177400000.0,7545200000.0,4730500000.0,6025400000.0
Net Income Including Noncontrolling Interests,6177400000.0,7545200000.0,4730500000.0,6025400000.0
Net Income Continuous Operations,6177400000.0,7545200000.0,4730500000.0,6025400000.0
Tax Provision,1648000000.0,1582700000.0,1410200000.0,1992700000.0
Pretax Income,7825400000.0,9127900000.0,6140700000.0,8018100000.0
Other Income Expense,-1355900000.0,431800000.0,134600000.0,217400000.0
Other Non Operating Income Expenses,-516300000.0,-14100000.0,14400000.0,-14200000.0
Special Income Charges,-1086800000.0,306600000.0,100000.0,30100000.0
Gain On Sale Of Ppe,-136800000.0,-75400000.0,-290700000.0,-23100000.0
Gain On Sale Of Business,59800000.0,96600000.0,23300000.0,127500000.0
Write Off,1009800000.0,-285400000.0,-267500000.0,74300000.0
Impairment Of Capital Assets,0.0,0.0,-267500000.0,74300000.0
Earnings From Equity Interest,113200000.0,176700000.0,117400000.0,153800000.0
Gain On Sale Of Security,134000000.0,-37400000.0,2700000.0,47700000.0
Net Non Operating Interest Income Expense,-1163300000.0,-1176600000.0,-1200400000.0,-1085200000.0
Interest Expense Non Operating,1207000000.0,1185800000.0,1218100000.0,1121900000.0
Interest Income Non Operating,43700000.0,9200000.0,17700000.0,36700000.0
Operating Income,10344600000.0,9872700000.0,7206500000.0,8885900000.0
Operating Expense,2862600000.0,2707500000.0,2545600000.0,2229400000.0
Other Operating Expenses,973600000.0,0.0,0.0,-183900000.0
Depreciation Amortization Depletion Income Statement,370400000.0,329700000.0,300600000.0,0.0
Depreciation And Amortization In Income Statement,370400000.0,329700000.0,300600000.0,0.0
Selling General And Administration,2492200000.0,2377800000.0,2245000000.0,2229400000.0
Gross Profit,13207200000.0,12580200000.0,9752100000.0,11115300000.0
Cost Of Revenue,9975400000.0,10642700000.0,9455700000.0,9961200000.0
Total Revenue,23182600000.0,23222900000.0,19207800000.0,21076500000.0
Operating Revenue,22854200000.0,22872800000.0,18865300000.0,21076500000.0
