,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Free Cash Flow,5487500000.0,7101500000.0,4624400000.0,5728400000.0
Repurchase Of Capital Stock,-3896000000.0,-845500000.0,-907800000.0,-4976200000.0
Repayment Of Debt,-2202400000.0,-2240000000.0,-2411700000.0,-2061900000.0
Issuance Of Debt,3374500000.0,1154400000.0,5543000000.0,4499000000.0
Capital Expenditure,-1899200000.0,-2040000000.0,-1640800000.0,-2393700000.0
Interest Paid Supplemental Data,1183500000.0,1197300000.0,1136000000.0,1066500000.0
Income Tax Paid Supplemental Data,3023500000.0,2403900000.0,1441900000.0,1589700000.0
End Cash Position,2583800000.0,4709200000.0,3449100000.0,898500000.0
Other Cash Adjustment Outside Changein Cash,0.0,0.0,0.0,0.0
Beginning Cash Position,4709200000.0,3449100000.0,898500000.0,866000000.0
Effect Of Exchange Rate Changes,-253800000.0,-120100000.0,80200000.0,-23700000.0
Changes In Cash,-1871600000.0,1380200000.0,2470400000.0,56200000.0
Financing Cash Flow,-6580200000.0,-5595600000.0,-2249000000.0,-4994800000.0
Cash Flow From Continuing Financing Activities,-6580200000.0,-5595600000.0,-2249000000.0,-4994800000.0
Net Other Financing Charges,38200000.0,-46700000.0,-122000000.0,-23500000.0
Proceeds From Stock Option Exercised,286400000.0,239000000.0,173500000.0,327000000.0
Cash Dividends Paid,-4168200000.0,-3918600000.0,-3752900000.0,-3581900000.0
Common Stock Dividend Paid,-4168200000.0,-3918600000.0,-3752900000.0,-3581900000.0
Net Common Stock Issuance,-3896000000.0,-845500000.0,-907800000.0,-4976200000.0
Common Stock Payments,-3896000000.0,-845500000.0,-907800000.0,-4976200000.0
Net Issuance Payments Of Debt,1197600000.0,-1070500000.0,2238200000.0,3236300000.0
Net Short Term Debt Issuance,25500000.0,15100000.0,-893100000.0,799200000.0
Net Long Term Debt Issuance,1172100000.0,-1085600000.0,3131300000.0,2437100000.0
Long Term Debt Payments,-2202400000.0,-2240000000.0,-2411700000.0,-2061900000.0
Long Term Debt Issuance,3374500000.0,1154400000.0,5543000000.0,4499000000.0
Investing Cash Flow,-2678100000.0,-2165700000.0,-1545800000.0,-3071100000.0
Cash Flow From Continuing Investing Activities,-2678100000.0,-2165700000.0,-1545800000.0,-3071100000.0
Net Other Investing Changes,-456700000.0,-53900000.0,57400000.0,-628500000.0
Net Business Purchase And Sale,-322200000.0,-71800000.0,37600000.0,-48900000.0
Sale Of Business,445900000.0,196200000.0,76300000.0,340800000.0
Purchase Of Business,-807000000.0,-374200000.0,-66100000.0,-540900000.0
Net PPE Purchase And Sale,38900000.0,106200000.0,27400000.0,151200000.0
Sale Of PPE,38900000.0,106200000.0,27400000.0,151200000.0
Capital Expenditure Reported,-1899200000.0,-2040000000.0,-1640800000.0,-2393700000.0
Operating Cash Flow,7386700000.0,9141500000.0,6265200000.0,8122100000.0
Cash Flow From Continuing Operating Activities,7386700000.0,9141500000.0,6265200000.0,8122100000.0
Change In Working Capital,-644600000.0,454200000.0,-212100000.0,298500000.0
Change In Payables And Accrued Expense,-386100000.0,206500000.0,-136700000.0,142700000.0
Change In Accrued Expense,129300000.0,284000000.0,44400000.0,-3900000.0
Change In Payable,-515400000.0,-77500000.0,-181100000.0,146600000.0
Change In Account Payable,31300000.0,225000000.0,-137500000.0,-26800000.0
Change In Tax Payable,-546700000.0,-302500000.0,-43600000.0,173400000.0
Change In Income Tax Payable,-546700000.0,-302500000.0,-43600000.0,173400000.0
Change In Inventory,5600000.0,-62200000.0,-68600000.0,128800000.0
Change In Receivables,-264100000.0,309900000.0,-6800000.0,27000000.0
Changes In Account Receivables,-264100000.0,309900000.0,-6800000.0,27000000.0
Other Non Cash Items,1853900000.0,1142100000.0,1746800000.0,1798200000.0
Stock Based Compensation,166700000.0,139200000.0,92400000.0,109600000.0
Deferred Tax,-345700000.0,-428300000.0,6400000.0,149700000.0
Deferred Income Tax,-345700000.0,-428300000.0,6400000.0,149700000.0
Depreciation Amortization Depletion,1870600000.0,1868100000.0,1751400000.0,1617900000.0
Depreciation And Amortization,1870600000.0,1868100000.0,1751400000.0,1617900000.0
Operating Gains Losses,732700000.0,-97800000.0,-28200000.0,-128200000.0
Gain Loss On Sale Of Business,732700000.0,-97800000.0,-28200000.0,-128200000.0
Net Income From Continuing Operations,6177400000.0,7545200000.0,4730500000.0,6025400000.0
